[ 0.0 0.0 0.0],[ 167.86561369675735 167.8656136967572 167.86561369675752][ 0.0 0.0 0.0],[ 167.8656136967573 167.86561369675684 167.86561369675724], [2.527266025543213]
[ 1.2705476303072825e-05 0.0 6.038727458425879e-06],[ 167.86561369675735 167.8656136967572 167.86561369675752][ 2.759347578167232e-06 0.0 2.84346110419824e-07],[ 167.8656136967573 167.86561369675684 167.86561369675724], [3.421140432357788]
[ 0.0 6.140189851542447e-06 3.3192349044348226e-06],[ 167.86561830149577 167.86561673421573 167.8656175280489][ 0.0 0.0 0.0],[ 167.86561463234116 167.8656142356968 167.86561405213604], [3.5514461994171143]
[ 0.0 1.2973516756521376e-06 7.451635692710609e-07],[ 167.8656192332035 167.86561787846023 167.86561855701706][ 0.0 0.0 0.0],[ 167.86561468514634 167.86561386621983 167.8656139550749], [3.6799991130828857]
[ 0.0 0.0 0.0],[ 167.8656184167083 167.86561715477933 167.86561778341218][ 0.0 0.0 0.0],[ 167.8656145195985 167.86561376363795 167.8656138930173], [3.8155288696289062]
[ 1.4180735032811054e-06 0.0 5.528407522424282e-07],[ 167.86561736144236 167.86561617527198 167.8656167610472][ 0.0 0.0 0.0],[ 167.86561433656638 167.86561372672145 167.86561384473003], [3.9482474327087402]
[ 1.3121518362764316e-06 0.0 6.55957988547199e-07],[ 167.86561703119494 167.86561578469147 167.86561637841197][ 0.0 0.0 0.0],[ 167.86561415265513 167.86561373247343 167.8656138097022], [4.096499919891357]
[ 9.490518300668001e-07 0.0 4.5713479800890693e-07],[ 167.86561679974753 167.86561548010116 167.86561610481797][ 0.0 0.0 0.0],[ 167.86561402725889 167.86561373540232 167.86561377957563], [4.251983404159546]
[ 9.222957566432918e-07 0.0 4.234164654580971e-07],[ 167.86561650314076 167.86561514555447 167.86561578570462][ 0.0 0.0 0.0],[ 167.86561394524168 167.86561372602566 167.86561375852023], [4.383425712585449]
[ 9.332160262300579e-07 0.0 4.3018548001590207e-07],[ 167.86561626626604 167.86561488226923 167.86561553170074][ 0.0 0.0 0.0],[ 167.86561388366158 167.86561371730534 167.8656137430293], [4.5145652294158936]
[ 9.40798243533094e-07 0.0 4.347289600959528e-07],[ 167.8656160924472 167.86561468825823 167.8656153448287][ 0.0 0.0 0.0],[ 167.86561383720164 167.86561371113768 167.86561373130291], [4.63605809211731]
[ 9.456368748380121e-07 0.0 4.3724999226745505e-07],[ 167.86561596496654 167.8656145452819 167.86561520740764][ 0.0 0.0 0.0],[ 167.86561380226988 167.8656137068212 167.86561372252655], [4.765974044799805]
[ 9.491533681082392e-07 0.0 4.3903423395306404e-07],[ 167.86561587114875 167.86561443962054 167.86561510602164][ 0.0 0.0 0.0],[ 167.86561377602783 167.86561370377476 167.86561371598148], [4.885534048080444]
[ 9.517770605704616e-07 0.0 4.403665748848886e-07],[ 167.8656158020755 167.86561436150438 167.86561503118725][ 0.0 0.0 0.0],[ 167.86561375631285 167.86561370162696 167.86561371109963], [5.013716697692871]
