[1.1472304587793285e-14, 0.0, 51.66666666666667], [2.5296132564544678]
[-1.1159869957836977e-06, 6.890928640639354e-07, 51.66666779049254], [3.4220051765441895]
[-1.52696807005472e-06, 8.872273977835746e-07, 51.66666809255916], [3.552475690841675]
[-1.594261922687747e-06, 9.066745424298914e-07, 51.66666786608715], [3.6806328296661377]
[-1.5279099698845826e-06, 8.594589286859814e-07, 51.6666675671361], [3.815974473953247]
[-1.5298809864353171e-06, 8.347729182150168e-07, 51.66666745886399], [3.949284553527832]
[-1.5723221589296147e-06, 8.445726427818231e-07, 51.66666737946588], [4.097147464752197]
[-1.6084483764733164e-06, 8.575291945275505e-07, 51.66666728646686], [4.252654552459717]
[-1.6354893689316628e-06, 8.671374645221999e-07, 51.66666721266186], [4.384097576141357]
[-1.6554903703579287e-06, 8.741063380438263e-07, 51.666667158373386], [4.515360116958618]
[-1.6702996225525713e-06, 8.792262967984006e-07, 51.66666711845374], [4.637060880661011]
[-1.6812676757070682e-06, 8.829972867974789e-07, 51.66666708900726], [4.767069578170776]
[-1.6893902541909704e-06, 8.857738713218414e-07, 51.6666670672771], [4.886579513549805]
[-1.6954055000503586e-06, 8.878178823614875e-07, 51.666667051243735], [5.014517068862915]
