[4.67605157e-310 4.67604558e-310 4.67604927e-310], [32.12190246582031]
[4.67605020e-310 4.67605163e-310 1.58101007e-322], [32.724247455596924]
[4.67605429e-310 4.67605438e-310 1.58101007e-322], [32.80983328819275]
[6.93164115e-310 2.12199579e-314 4.67605180e-310], [32.89510130882263]
[4.67604912e-310 4.67605077e-310 1.58101007e-322], [32.978779315948486]
[4.67605077e-310 4.67605241e-310 1.58101007e-322], [33.06195831298828]
[4.67605077e-310 4.67605241e-310 1.58101007e-322], [33.146687507629395]
[4.67604853e-310 4.67604796e-310 1.58101007e-322], [33.23024344444275]
[4.67605204e-310 4.67605241e-310 1.58101007e-322], [33.31464099884033]
[4.67605039e-310 4.67605241e-310 1.58101007e-322], [33.398892641067505]
[4.67605288e-310 4.67604912e-310 1.58101007e-322], [33.48263192176819]
[4.67604912e-310 4.67604794e-310 1.58101007e-322], [33.56642508506775]
[4.67604912e-310 4.67605240e-310 1.58101007e-322], [33.65027070045471]
[4.67605312e-310 4.67604998e-310 1.58101007e-322], [33.736249685287476]
[4.67604835e-310 4.67604998e-310 1.58101007e-322], [33.82738471031189]
[4.67605429e-310 4.67605038e-310 1.58101007e-322], [33.91792130470276]
[4.67605038e-310 4.67605429e-310 1.58101007e-322], [34.00200819969177]
[4.67605276e-310 4.67605066e-310 1.58101007e-322], [34.087149143218994]
[-0.21142506 -0.21881818  0.41815864], [34.17097091674805]
[4.67605057e-310 4.67605484e-310 1.58101007e-322], [34.25512957572937]
[4.67604859e-310 4.67605429e-310 1.58101007e-322], [34.33927321434021]
[4.67605429e-310 4.67605240e-310 1.58101007e-322], [34.42304849624634]
[4.67604889e-310 4.67605288e-310 1.58101007e-322], [34.5075626373291]
[4.67604922e-310 4.67605057e-310 1.58101007e-322], [34.59236025810242]
[6.93164115e-310 2.12199579e-314 4.67605119e-310], [34.67560958862305]
[4.67605322e-310 4.67604912e-310 1.58101007e-322], [34.75927662849426]
[4.67604912e-310 4.67605322e-310 1.58101007e-322], [34.84361171722412]
[4.67605433e-310 4.67605322e-310 1.58101007e-322], [34.928192377090454]
[4.67605418e-310 4.67605221e-310 1.58101007e-322], [35.012622117996216]
[4.67605221e-310 4.67605121e-310 1.58101007e-322], [35.096447229385376]
[4.67605341e-310 4.67605240e-310 1.58101007e-322], [35.176371812820435]
[4.67604844e-310 4.67605259e-310 1.58101007e-322], [35.260475873947144]
[4.67605050e-310 4.67605422e-310 1.58101007e-322], [35.34461784362793]
[4.67605399e-310 4.67605312e-310 1.58101007e-322], [35.42907381057739]
[4.67605399e-310 4.67605312e-310 1.58101007e-322], [35.514397859573364]
[4.67604927e-310 4.67604912e-310 1.58101007e-322], [35.59962606430054]
[4.67605484e-310 4.67605153e-310 1.58101007e-322], [35.68380856513977]
[4.67605293e-310 4.67605484e-310 1.58101007e-322], [35.76784300804138]
[4.67605038e-310 4.67605293e-310 1.58101007e-322], [35.85091471672058]
[6.93164115e-310 2.12199579e-314 4.67604938e-310], [35.93561887741089]
[4.67605150e-310 4.67604693e-310 1.58101007e-322], [36.01965141296387]
[4.67605001e-310 4.67605150e-310 1.58101007e-322], [36.103825092315674]
[4.67605001e-310 4.67605150e-310 1.58101007e-322], [36.18868350982666]
[4.67605057e-310 4.67604844e-310 1.58101007e-322], [36.27316951751709]
[4.67605484e-310 4.67604703e-310 1.58101007e-322], [36.35737657546997]
[4.67604916e-310 4.67605484e-310 1.58101007e-322], [36.442418813705444]
[4.67605207e-310 4.67604916e-310 1.58101007e-322], [36.52656054496765]
[4.67605055e-310 4.67604841e-310 1.58101007e-322], [36.61197066307068]
[4.67605259e-310 4.67604722e-310 1.58101007e-322], [36.69692778587341]
[6.93164115e-310 2.12199579e-314 4.67605244e-310], [36.7815682888031]
[4.67604853e-310 4.67605402e-310 1.58101007e-322], [36.86582016944885]
[4.67605402e-310 4.67604853e-310 1.58101007e-322], [36.95025062561035]
[4.67605051e-310 4.67604853e-310 1.58101007e-322], [37.03461766242981]
