[ 0.  0. 55.], [1.7185776233673096]
[4.67645886e-310 4.67645270e-310 1.58101007e-322], [2.1721935272216797]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [2.24980092048645]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [2.316009998321533]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [2.3798587322235107]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [2.4463632106781006]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [2.511748790740967]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [2.5803942680358887]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [2.643828868865967]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [2.70866322517395]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [2.7721030712127686]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [2.83634614944458]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [2.899207592010498]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [2.9643869400024414]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [3.0297837257385254]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [3.0946617126464844]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [3.1580865383148193]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [3.218766212463379]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [3.2830138206481934]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [3.3474390506744385]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [3.4136970043182373]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [3.4791476726531982]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [3.543109178543091]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [3.6069490909576416]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [3.6706902980804443]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [3.733168363571167]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [3.796656370162964]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [3.861276149749756]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [3.9268834590911865]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [3.9912686347961426]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [4.059565544128418]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [4.1253578662872314]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [4.1957831382751465]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [4.259355306625366]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [4.32299542427063]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [4.390429496765137]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [4.453848838806152]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [4.519865036010742]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [4.588413953781128]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [4.656485080718994]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [4.7213122844696045]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [4.78807258605957]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [4.8545897006988525]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [4.9208314418792725]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [4.988893508911133]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [5.054366588592529]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [5.1180336475372314]
[6.93041813e-310 2.12199579e-314 4.67645290e-310], [5.179502248764038]
