[1.22124533e-14 0.00000000e+00 5.50000000e+01], [2.915498971939087]
[6.44110533e-14 9.29969567e-15 5.50000000e+01], [3.862410306930542]
[ 4.44710956e-02 -8.13488840e-06  5.50153942e+01], [3.987769365310669]
[1.35421431e-01 9.72408534e-04 5.50409995e+01], [4.097654104232788]
[2.71509590e-01 9.57413229e-04 5.50754865e+01], [4.211463451385498]
[4.54620692e-01 1.92470497e-03 5.51193373e+01], [4.31730580329895]
[6.84284000e-01 2.88758559e-03 5.51716544e+01], [4.434094667434692]
[9.60836103e-01 3.83924659e-03 5.52320070e+01], [4.552898645401001]
[1.28498290e+00 4.77679470e-03 5.52998854e+01], [4.667062759399414]
[1.65690632e+00 5.69555385e-03 5.53744465e+01], [4.7804200649261475]
[2.07707255e+00 6.59070043e-03 5.54549170e+01], [4.926159858703613]
[2.54215123e+00 4.47534542e-03 5.55392411e+01], [5.041186809539795]
[2.97973849e+00 2.97197524e-04 5.56052979e+01], [5.156689882278442]
[3.38733813e+00 2.28894391e-02 5.56630070e+01], [5.2685606479644775]
[3.82503433e+00 4.10104660e-02 5.57309840e+01], [5.3827760219573975]
[ 4.2959424   0.05807928 55.80151405], [5.4968461990356445]
[ 4.79536165  0.0880772  55.87182352], [5.611408948898315]
[ 5.31533113  0.11449207 55.93989347], [5.726511001586914]
[ 5.85523299  0.14187954 56.00642161], [5.840218544006348]
[ 6.40912039  0.18627069 56.06980329], [5.964300632476807]
[ 6.97298105  0.24327812 56.12968792], [6.105194568634033]
[ 7.53191698  0.29993163 56.1831076 ], [6.228590250015259]
[ 8.09226993  0.37272476 56.23375839], [6.352809906005859]
[ 8.66394219  0.44744943 56.2833607 ], [6.4772467613220215]
[ 9.24050494  0.53449626 56.32920071], [6.603623151779175]
[ 9.79744179  0.62542552 56.36688584], [6.727250099182129]
[10.34168055  0.73588576 56.40126204], [6.851296663284302]
[10.85951711  0.85575073 56.42924814], [6.976907730102539]
[11.3643926   0.99959631 56.45528425], [7.098917722702026]
[11.83871087  1.14332471 56.47494231], [7.220691680908203]
[12.30289715  1.2947826  56.49432677], [7.337366819381714]
[12.73418024  1.44520173 56.50745022], [7.468989849090576]
[13.13201987  1.60512563 56.51638889], [7.597132921218872]
[13.51041948  1.76526915 56.52450984], [7.7215211391448975]
[13.87437858  1.92989987 56.53156526], [7.834200382232666]
[14.20524848  2.08705102 56.53399077], [7.956372976303101]
[14.51684051  2.24407441 56.53590642], [8.066277027130127]
[14.81002622  2.41413067 56.53617655], [8.180590152740479]
[15.09230609  2.5921219  56.53614683], [8.290652990341187]
[15.3402051   2.7432497  56.53219487], [8.401472806930542]
[15.57364076  2.86549986 56.53011232], [8.517579317092896]
[15.80054985  2.98532103 56.52955925], [8.646400690078735]
[16.00409084  3.11382542 56.52630987], [8.768694639205933]
[16.20795664  3.23257202 56.52641335], [8.87849736213684]
[16.39366624  3.33529027 56.52536162], [8.993817567825317]
[16.58148564  3.43718358 56.52728717], [9.10691785812378]
[16.78202841  3.531309   56.53379793], [9.218602657318115]
[16.97039886  3.61314694 56.53985939], [9.329382181167603]
[17.1527097   3.68388779 56.54767688], [9.446724653244019]
[17.32972479  3.74934793 56.55693405], [9.569171667098999]
[17.49340474  3.82533771 56.56504136], [9.678637981414795]
[17.66547981  3.91763838 56.5759949 ], [9.787880897521973]
[17.78764015  4.03033233 56.5766849 ], [9.923569917678833]
