[0. 0. 0.], [138.30153822898865]
[  0.51  -1.04 109.89], [139.53602933883667]
[  0.51  -1.05 109.89], [139.70147275924683]
[  0.51  -1.05 109.89], [139.8669149875641]
[5.3200e+00 1.1000e-01 1.1003e+02], [140.0328381061554]
[5.7300e+00 3.0000e-02 1.0993e+02], [140.197092294693]
[  2.9    0.12 110.02], [140.36241483688354]
[  2.45  -0.64 109.98], [140.5296814441681]
[3.8000e+00 4.0000e-02 1.1004e+02], [140.70682048797607]
[  3.11  -0.66 110.09], [140.87362098693848]
[  4.61  -0.54 109.98], [141.0387864112854]
[  3.68  -0.81 110.09], [141.20367693901062]
[ 5.1500e+00 -4.0000e-02  1.1003e+02], [141.37018847465515]
[  4.85  -1.66 110.06], [141.53517627716064]
[  6.17  -1.17 110.06], [141.70121669769287]
[  5.35  -1.21 110.17], [141.86989831924438]
[  6.5   -0.25 110.09], [142.03637719154358]
[  6.4   -0.39 110.23], [142.2033498287201]
[  8.14   0.51 110.06], [142.36983942985535]
[  9.4    0.59 109.97], [142.53504610061646]
[  9.89   1.1  109.89], [142.69952416419983]
[  9.77   2.04 110.06], [142.86410903930664]
[ 10.09   0.91 110.03], [143.0290608406067]
[ 10.35   0.66 109.96], [143.1948161125183]
[ 12.81  -0.81 109.86], [143.36042070388794]
[ 13.34  -1.57 109.9 ], [143.52845668792725]
[ 14.71  -0.54 109.86], [143.70686173439026]
[ 15.44  -0.5  110.  ], [143.88550186157227]
[ 17.06  -1.2  109.83], [144.06351900100708]
[ 17.51  -0.26 109.99], [144.23258638381958]
[ 18.78  -0.74 110.01], [144.39710330963135]
[ 20.01  -1.1  109.92], [144.57123970985413]
[ 21.38  -1.05 109.92], [144.73781895637512]
[ 21.91   0.46 110.24], [144.90493869781494]
[ 23.01  -0.18 110.21], [145.06970620155334]
[ 25.16  -2.01 109.81], [145.23505401611328]
[ 27.08  -0.43 109.81], [145.3990137577057]
[2.815e+01 1.000e-02 1.099e+02], [145.56562423706055]
[ 29.58  -1.61 109.58], [145.7295572757721]
[ 32.18  -2.58 109.08], [145.89541959762573]
[ 33.96  -0.45 108.9 ], [146.0614140033722]
[ 33.84   0.92 109.65], [146.22724747657776]
[ 34.12  -2.38 109.7 ], [146.39275908470154]
[ 40.77  -1.87 107.4 ], [146.56048369407654]
