[2.84217094e-14 0.00000000e+00 1.10000000e+02], [138.30092430114746]
[-4.52450389e-06  2.02012564e-06  1.10000002e+02], [139.53549551963806]
[6.95259841e-01 4.71335074e-02 1.10262763e+02], [139.70116758346558]
[1.51835364e+00 9.47387211e-02 1.10361579e+02], [139.8662724494934]
[2.21076427e+00 9.01116536e-02 1.10325798e+02], [140.03231287002563]
[2.90374092e+00 8.86049554e-02 1.10312232e+02], [140.19654512405396]
[3.73495727e+00 8.33014438e-02 1.10358149e+02], [140.36213278770447]
[  4.63162619   0.11209665 110.3943074 ], [140.52935791015625]
[  5.51436357   0.11071961 110.40263149], [140.7065029144287]
[  6.45537392   0.14049525 110.4277617 ], [140.87335586547852]
[  7.37635216   0.16531905 110.43036992], [141.03849983215332]
[  8.36578118   0.20242503 110.4503604 ], [141.20341205596924]
[  9.33759212   0.20523585 110.4406754 ], [141.36989068984985]
[ 10.35682438   0.28069992 110.42586179], [141.5346109867096]
[ 11.36542434   0.33409859 110.37365812], [141.7006390094757]
[ 12.440833     0.38914675 110.31826811], [141.86962246894836]
[ 13.50710874   0.4001667  110.23682195], [142.03610229492188]
[ 14.60770234   0.41710936 110.15506585], [142.20307660102844]
[ 15.67040116   0.39205725 110.07910686], [142.3695740699768]
[ 16.70541929   0.36393057 110.0271321 ], [142.5346119403839]
[ 17.75045896   0.31332771 109.98340449], [142.6991946697235]
[ 18.83696114   0.22055933 109.91909231], [142.86353754997253]
[ 19.93518266   0.18003138 109.89119911], [143.02858591079712]
[ 21.0567565    0.15086717 109.87825112], [143.19452261924744]
[ 22.10564923   0.18737732 109.87260427], [143.3601438999176]
[ 23.16516677   0.25796406 109.86395657], [143.52817130088806]
[ 24.19928103   0.28226649 109.8569178 ], [143.70648550987244]
[ 25.23584402   0.30460042 109.84449645], [143.88510704040527]
[ 26.23563236   0.35837581 109.83805925], [144.06314182281494]
[ 27.25036865   0.37002967 109.82580361], [144.23229670524597]
[ 28.24415741   0.40313279 109.81339372], [144.39678049087524]
[ 29.21818728   0.45244519 109.80375097], [144.57089710235596]
[ 30.16659754   0.4995148  109.79465754], [144.73755407333374]
[ 31.12657849   0.47880972 109.77438663], [144.9046711921692]
[ 32.07275748   0.48676164 109.75486654], [145.0694432258606]
[ 32.95852245   0.57686547 109.74991038], [145.23474645614624]
[ 33.79381117   0.59610857 109.74741289], [145.39867115020752]
[ 34.61623029   0.59556875 109.74090657], [145.56521034240723]
[ 35.40985341   0.66770487 109.74525988], [145.7291135787964]
[ 36.12332769   0.78334374 109.76946038], [145.895090341568]
[ 36.792701     0.80339095 109.80005061], [146.06113815307617]
[ 37.50317757   0.76201374 109.803486  ], [146.22685861587524]
[ 38.23606676   0.86868254 109.80351238], [146.39249467849731]
[ 38.708711     0.95236017 109.89155822], [146.56001448631287]
[ 39.09686317   0.90330726 109.99762068], [146.72594833374023]
[ 39.70654595   0.83776989 110.0092126 ], [146.89028406143188]
[ 40.45579609   0.89600895 109.97447752], [147.05885314941406]
[ 40.85759799   0.91421519 110.07043403], [147.22448110580444]
[ 41.26240759   0.76968888 110.15267151], [147.39060759544373]
[ 41.76841194   0.7371546  110.19263379], [147.55873036384583]
[ 42.3073307    0.76973663 110.22324147], [147.72552824020386]
[ 42.73812119   0.77409787 110.29148495], [147.89187049865723]
[ 42.23644973   1.60147541 110.45841283], [148.0600504875183]
[ 41.76994789   2.01956855 110.54276971], [148.22641038894653]
[ 41.54273043   2.40772833 110.54111252], [148.39276957511902]
[ 41.99452419   2.27716299 110.34378921], [148.56201601028442]
[ 41.83660753   2.73068505 110.35368692], [148.73005032539368]
[ 41.48197396   3.28263827 110.41613249], [148.89722871780396]
[ 41.43598507   3.49572782 110.36771518], [149.06210613250732]
[ 41.84724473   3.44592062 110.19088362], [149.2278470993042]
[ 41.98394404   3.65837887 110.08934844], [149.39463782310486]
[ 41.7089227    4.27410844 110.11424796], [149.56095504760742]
[ 41.48052843   4.63105774 110.12281914], [149.72569751739502]
[ 41.79275861   4.63436488 109.96843001], [149.89206624031067]
[ 41.98169341   4.82640137 109.85157188], [150.05845403671265]
[ 41.83610966   5.29604365 109.82737853], [150.22409892082214]
[ 41.61408818   5.82603551 109.82696396], [150.3911418914795]
[ 41.82627516   5.93248816 109.69996933], [150.55798506736755]
[ 42.02918147   6.07805548 109.58562227], [150.72178435325623]
[ 41.91491995   6.56241469 109.54990655], [150.88521790504456]
[ 41.7002136    7.12311185 109.54220058], [151.0505759716034]
[ 41.77675096   7.3802708  109.45179893], [151.21540760993958]
[ 41.97872928   7.51463143 109.33713996], [151.38064169883728]
[ 41.87783138   7.88537878 109.30563327], [151.54454588890076]
[ 41.7233887    8.40328559 109.27483397], [151.70963859558105]
[ 41.75626469   8.68017121 109.1962315 ], [151.87494897842407]
[ 41.89649243   8.85698747 109.0992594 ], [152.0399374961853]
[ 41.8620366    9.27109202 109.03452039], [152.20502877235413]
[ 41.72095029   9.76546377 108.99876748], [152.36881160736084]
[ 41.71538301  10.06808903 108.93252116], [152.53515315055847]
[ 41.75846828  10.3509601  108.85673167], [152.70038270950317]
[ 41.73997993  10.75681387 108.78549447], [152.863765001297]
[ 41.65670601  11.20351911 108.73125427], [153.0274782180786]
[ 41.637327    11.54518778 108.66405861], [153.19262599945068]
[ 41.56839569  11.86351214 108.61939707], [153.3571970462799]
[ 41.5465434   12.22264264 108.55068622], [153.52575278282166]
[ 41.48327532  12.60334077 108.49576578], [153.69201970100403]
[ 41.40012736  12.97916931 108.44846341], [153.8557207584381]
[ 41.36165902  13.37682298 108.38086546], [154.02320528030396]
[ 41.29069119  13.7562512  108.32774055], [154.1868941783905]
[ 41.19760772  14.18247612 108.27297235], [154.3587028980255]
[ 41.05302073  14.63841769 108.2325357 ], [154.52949929237366]
[ 41.00495342  14.98584696 108.17263251], [154.6976284980774]
[ 40.95761525  15.34829077 108.11204814], [154.86733531951904]
[ 40.84212391  15.77921747 108.06371854], [155.03410124778748]
[ 40.77518657  16.16939498 108.00325139], [155.2006950378418]
[ 40.67121998  16.58316634 107.95349753], [155.3661093711853]
[ 40.55464955  16.97560788 107.90810269], [155.5313856601715]
[ 40.41993338  17.33275513 107.87252945], [155.69865560531616]
[ 40.30386237  17.7277099  107.82400301], [155.8642909526825]
[ 40.152971    18.13713835 107.78489921], [156.0296974182129]
[ 39.998868    18.54883402 107.7441288 ], [156.19515943527222]
[ 39.85991196  18.97482564 107.69299542], [156.36352396011353]
[ 39.69289246  19.38600362 107.65582453], [156.52854561805725]
[ 39.52748938  19.81912961 107.61276212], [156.69534707069397]
[ 39.37609832  20.24644877 107.56513259], [156.86375641822815]
[ 39.22119952  20.67373766 107.51749946], [157.03004097938538]
[ 39.05888009  21.10387289 107.47052906], [157.20690655708313]
[ 38.87841752  21.52559534 107.42928697], [157.38557243347168]
[ 38.67070522  21.9235184  107.39916112], [157.55168342590332]
[ 38.47145433  22.37141266 107.35581959], [157.72009825706482]
[ 38.27800994  22.76141634 107.32088087], [157.88634490966797]
[ 38.06176108  23.1946106  107.28402974], [158.05267715454102]
[ 37.86726173  23.63905802 107.23539335], [158.2205696105957]
[ 37.64032844  24.05472483 107.20349974], [158.3898479938507]
[ 37.42008874  24.47930317 107.1653132 ], [158.5563292503357]
[ 37.19183776  24.91797932 107.12594302], [158.7225739955902]
[ 36.96149804  25.31826528 107.09304364], [158.89338755607605]
[ 36.72564304  25.72401944 107.05878759], [159.06388020515442]
[ 36.47675488  26.09559094 107.03330475], [159.22983360290527]
[ 36.22179403  26.51511669 106.99708921], [159.4004373550415]
[ 35.96757176  26.90020722 106.96772809], [159.56929779052734]
[ 35.71908379  27.29237863 106.9331567 ], [159.7334542274475]
[ 35.49611688  27.67090025 106.89302714], [159.89890122413635]
[ 35.2080369   28.07283009 106.86551213], [160.0660741329193]
[ 34.93715126  28.48639109 106.82731484], [160.23115921020508]
[ 34.64762158  28.86387131 106.80293258], [160.40449714660645]
[ 34.37670498  29.22058838 106.7753633 ], [160.56848001480103]
[ 34.06969344  29.62957038 106.74491889], [160.73286843299866]
[ 33.74541185  30.01886656 106.72185574], [160.8981590270996]
[ 33.44552665  30.40780177 106.69049781], [161.06605458259583]
[ 33.1684293   30.74927303 106.66485423], [161.23266077041626]
[ 32.83213157  31.1352805  106.64212803], [161.39955735206604]
[ 32.49080875  31.50370119 106.62300333], [161.56770014762878]
[ 32.15446868  31.8735111  106.60088228], [161.74597191810608]
[ 31.80681027  32.23365054 106.58317851], [161.9119803905487]
[ 31.46454098  32.58098106 106.56563186], [162.07659077644348]
[ 31.0974929   32.96464976 106.54208209], [162.2429542541504]
[ 30.7434128   33.32136413 106.52263724], [162.4099931716919]
[ 30.38432994  33.66046332 106.50746373], [162.57739162445068]
[ 30.00781325  34.00793169 106.49266224], [162.74362993240356]
[ 29.63492864  34.35960607 106.47370734], [162.9100365638733]
[ 29.22994138  34.71604117 106.45990153], [163.07613611221313]
[ 28.81619098  35.08557702 106.44265646], [163.244371175766]
[ 28.38403313  35.46210533 106.42569834], [163.41005730628967]
[ 27.95528998  35.82962116 106.40768922], [163.57760524749756]
[ 27.5607012   36.18370956 106.38352643], [163.74423956871033]
[ 27.09596476  36.56897268 106.36487052], [163.91394639015198]
[ 26.65094487  36.93821693 106.34340658], [164.08164834976196]
[ 26.21231275  37.27947986 106.32701515], [164.25945401191711]
[ 25.76575462  37.64720376 106.30087372], [164.4264063835144]
[ 25.27806689  38.00511692 106.28598322], [164.5921082496643]
[ 24.80607348  38.37288696 106.26119315], [164.75823783874512]
[ 24.32789156  38.71491804 106.24218459], [164.92475295066833]
[ 23.83724018  39.04383638 106.22617867], [165.09505701065063]
[ 23.32796069  39.41056258 106.20032383], [165.2620530128479]
[ 22.82272693  39.74660641 106.18050348], [165.42825365066528]
[ 22.36438036  40.07271137 106.15087652], [165.5957531929016]
