[ 0.  0. 50.], [2.1663355827331543]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [2.3997623920440674]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [2.4526493549346924]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [2.499767303466797]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [2.5510411262512207]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [2.605754852294922]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [2.654705047607422]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [2.7022533416748047]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [2.75630784034729]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [2.8019256591796875]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [2.8559365272521973]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [2.9066579341888428]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [2.9597909450531006]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [3.013526439666748]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [3.060723304748535]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [3.111966133117676]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [3.1671206951141357]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [3.21752667427063]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [3.267080545425415]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [3.314419984817505]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [3.3700695037841797]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [3.4164116382598877]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [3.4645605087280273]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [3.523005723953247]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [3.569734573364258]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [3.6213154792785645]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [3.6683173179626465]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [3.717338800430298]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [3.764760732650757]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [3.8119401931762695]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [3.8573720455169678]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [3.901432514190674]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [3.951014995574951]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [4.004699230194092]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [4.05455207824707]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [4.107518196105957]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [4.156441926956177]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [4.216060161590576]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [4.26960015296936]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [4.326030254364014]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [4.382270574569702]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [4.4350831508636475]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [4.488550424575806]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [4.539024591445923]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [4.585391521453857]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [4.6413254737854]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [4.686478137969971]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [4.7406110763549805]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [4.797522068023682]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [4.846463680267334]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [4.8978962898254395]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [4.951766490936279]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [5.00513768196106]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [5.064224481582642]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [5.117279291152954]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [5.1647727489471436]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [5.216931343078613]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [5.265138387680054]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [5.315851211547852]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [5.366554021835327]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [5.414534568786621]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [5.461050271987915]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [5.509570121765137]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [5.55725622177124]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [5.611425876617432]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [5.658296585083008]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [5.706547021865845]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [5.7538347244262695]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [5.798871755599976]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [5.847811222076416]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [5.9051830768585205]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [5.953810691833496]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [6.009906768798828]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [6.060915231704712]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [6.111762523651123]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [6.167566537857056]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [6.2180094718933105]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [6.268780708312988]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [6.3157737255096436]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [6.363107442855835]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [6.414016246795654]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [6.465073347091675]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [6.515819072723389]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [6.562310218811035]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [6.6094629764556885]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [6.657023191452026]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [6.7035956382751465]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [6.754148006439209]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [6.80319356918335]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [6.8491737842559814]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [6.89657998085022]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [6.9439122676849365]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [6.989651679992676]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [7.038247346878052]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [7.09065580368042]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [7.141658306121826]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [7.186815977096558]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [7.2331929206848145]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [7.278134346008301]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [7.32215690612793]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [7.3771679401397705]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [7.42587947845459]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [7.4718639850616455]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [7.522894859313965]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [7.572219133377075]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [7.618273496627808]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [7.6775803565979]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [7.72649884223938]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [7.77887749671936]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [7.826630115509033]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [7.87081241607666]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [7.926168441772461]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [7.975916624069214]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [8.022719860076904]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [8.072648286819458]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [8.121436357498169]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [8.17414116859436]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [8.2281973361969]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [8.276241779327393]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [8.33436131477356]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [8.38249921798706]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [8.430890321731567]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [8.481220245361328]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [8.543089151382446]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [8.596718788146973]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [8.644420623779297]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [8.689634561538696]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [8.73499870300293]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [8.780399084091187]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [8.827940940856934]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [8.878309488296509]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [8.928932189941406]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [8.973681688308716]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [9.017979145050049]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [9.064821481704712]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [9.113515377044678]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [9.1617431640625]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [9.21261715888977]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [9.259885787963867]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [9.305286169052124]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [9.353120803833008]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [9.403268337249756]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [9.451533317565918]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [9.499175786972046]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [9.54515266418457]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [9.589229345321655]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [9.635870218276978]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [9.68169903755188]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [9.728920698165894]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [9.774816989898682]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [9.8211829662323]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [9.870725631713867]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [9.924302816390991]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [9.975454807281494]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [10.021852254867554]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [10.079198837280273]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [10.13268232345581]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [10.17806077003479]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [10.22794795036316]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [10.279334783554077]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [10.332679748535156]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [10.393345594406128]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [10.444071054458618]
[6.92159407e-310 0.00000000e+000 1.61932980e-318], [10.492132186889648]
