[ 0.  0. 54.], [33.11916542053223]
[4.66300921e-310 4.66301424e-310 1.58101007e-322], [33.713616609573364]
[4.66301381e-310 4.66300958e-310 1.58101007e-322], [33.799158334732056]
[4.66300958e-310 4.66301381e-310 1.58101007e-322], [33.88157105445862]
[6.94551386e-310 2.12199579e-314 4.66300890e-310], [33.963932037353516]
[4.66301356e-310 4.66300833e-310 1.58101007e-322], [34.046542167663574]
[1.0000000e+000 0.0000000e+000 4.6630135e-310], [34.12931990623474]
[6.94551289e-310 4.66300890e-310 1.58101007e-322], [34.211482524871826]
[1.0609979e-313 0.0000000e+000 5.5000000e+001], [34.29508972167969]
[4.66301373e-310 4.66300669e-310 4.66300944e-310], [34.377442359924316]
[6.94551386e-310 2.12199579e-314 4.66300917e-310], [34.460230588912964]
[1.00000000e+000 0.00000000e+000 4.66301337e-310], [34.541537046432495]
[1.00000000e+000 0.00000000e+000 4.66300944e-310], [34.62488889694214]
[4.66287355e-310 0.00000000e+000 6.94551392e-310], [34.707234144210815]
[            nan 0.00000000e+000 6.94551392e-310], [34.790064573287964]
[4.66301065e-310 4.66300958e-310 1.58101007e-322], [34.87184143066406]
[1.00000000e+000 0.00000000e+000 4.66301337e-310], [34.95489573478699]
[4.66301149e-310 4.66301055e-310 1.58101007e-322], [35.037702798843384]
[1.00000000e+000 0.00000000e+000 4.66301337e-310], [35.11970925331116]
[4.66300950e-310 4.66301063e-310 1.58101007e-322], [35.202683448791504]
[4.66301294e-310 4.66301401e-310 1.58101007e-322], [35.285884618759155]
[4.66301030e-310 4.66301031e-310 1.58101007e-322], [35.367955684661865]
[6.94551289e-310 4.66300745e-310 1.58101007e-322], [35.45050597190857]
[9.48701636e+170 5.50984948e-310 5.50000000e+001], [35.53336715698242]
[9.48701636e+170 5.50984948e-310 5.50000000e+001], [35.61611747741699]
[9.48701636e+170 5.50984948e-310 5.50000000e+001], [35.699827432632446]
[9.48701636e+170 5.50984948e-310 5.50000000e+001], [35.78183913230896]
[9.48701636e+170 5.50984948e-310 5.50000000e+001], [35.86399698257446]
[9.48701636e+170 5.50984948e-310 5.50000000e+001], [35.9469690322876]
[9.48701636e+170 5.50984948e-310 5.50000000e+001], [36.028518199920654]
[9.48701636e+170 5.50984948e-310 5.50000000e+001], [36.11079025268555]
[9.48701636e+170 5.50984948e-310 5.50000000e+001], [36.19271636009216]
[9.48701636e+170 5.50984948e-310 5.50000000e+001], [36.27537655830383]
[9.48701636e+170 5.50984948e-310 5.50000000e+001], [36.3575758934021]
[9.48701636e+170 5.50984948e-310 5.50000000e+001], [36.440255880355835]
[9.48701636e+170 5.50984948e-310 5.50000000e+001], [36.5228488445282]
[9.48701636e+170 5.50984948e-310 5.50000000e+001], [36.60572171211243]
[9.48701636e+170 5.50984948e-310 5.50000000e+001], [36.68851637840271]
[9.48701636e+170 5.50984948e-310 5.50000000e+001], [36.77080059051514]
[9.48701636e+170 5.50984948e-310 5.50000000e+001], [36.85388946533203]
[9.48701636e+170 5.50984948e-310 5.50000000e+001], [36.937004804611206]
[9.48701636e+170 5.50984948e-310 5.50000000e+001], [37.02123999595642]
[9.48701636e+170 5.50984948e-310 5.50000000e+001], [37.10404348373413]
[1.0609979e-313 0.0000000e+000 0.0000000e+000], [37.18724751472473]
[4.66301116e-310 4.66300669e-310 4.66300944e-310], [37.270299673080444]
[6.94551426e-310 0.00000000e+000 5.03782966e-314], [37.353424072265625]
[6.94551426e-310 4.66301073e-310 5.03779728e-314], [37.43667817115784]
[0.00000000e+000 4.66300669e-310 0.00000000e+000], [37.51870822906494]
[4.663014e-310 0.000000e+000 0.000000e+000], [37.60122013092041]
[4.663014e-310 0.000000e+000 0.000000e+000], [37.68396353721619]
[4.663014e-310 0.000000e+000 0.000000e+000], [37.76655459403992]
[4.663014e-310 0.000000e+000 0.000000e+000], [37.849844455718994]
[4.663014e-310 0.000000e+000 0.000000e+000], [37.93242406845093]
[4.663014e-310 0.000000e+000 0.000000e+000], [38.01430559158325]
[4.663014e-310 0.000000e+000 0.000000e+000], [38.09683036804199]
[4.663014e-310 0.000000e+000 0.000000e+000], [38.17928600311279]
[4.663014e-310 0.000000e+000 0.000000e+000], [38.26220631599426]
[4.663014e-310 0.000000e+000 0.000000e+000], [38.344582080841064]
[4.663014e-310 0.000000e+000 0.000000e+000], [38.427494287490845]
[4.663014e-310 0.000000e+000 0.000000e+000], [38.50994086265564]
