[1.42108547e-14 0.00000000e+00 5.40000000e+01], [33.118744134902954]
[ 4.78564439  4.96423469 55.21059644], [33.713252544403076]
[ 4.98938363  4.9902794  54.93557855], [33.79881811141968]
[ 4.97758822  4.97745983 54.87598864], [33.881314277648926]
[ 4.97545168  4.97549894 54.86239106], [33.96360683441162]
[ 4.97508925  4.97513485 54.85926682], [34.04621767997742]
[ 4.97502584  4.97506445 54.85842947], [34.12899971008301]
[ 4.97502248  4.97505572 54.85811249], [34.21116280555725]
[ 4.97503063  4.97505984 54.8579342 ], [34.29470133781433]
[ 4.97503987  4.97506608 54.85780766], [34.37713551521301]
[ 4.97504803  4.97507201 54.8577098 ], [34.45982646942139]
[ 4.97505479  4.97507712 54.85763222], [34.54119801521301]
[ 4.97506024  4.97508136 54.85757036], [34.6245322227478]
[ 4.9750646   4.97508482 54.85752106], [34.70687413215637]
[ 4.97506804  4.97508762 54.85748184], [34.78957748413086]
[ 4.97507075  4.97508986 54.85745073], [34.871527910232544]
[ 4.97507288  4.97509165 54.85742613], [34.9545373916626]
[ 4.97507455  4.97509308 54.85740673], [35.03738617897034]
[ 4.97507586  4.97509421 54.85739148], [35.11938810348511]
[ 4.97507688  4.97509511 54.85737951], [35.202282667160034]
[ 4.97507768  4.97509583 54.85737016], [35.285555839538574]
[ 4.9750783   4.97509639 54.85736285], [35.367592334747314]
[ 4.97507879  4.97509684 54.85735717], [35.45017766952515]
[ 4.97507917  4.9750972  54.85735275], [35.53301477432251]
[ 4.97507947  4.97509748 54.85734932], [35.615715980529785]
[ 4.9750797   4.9750977  54.85734667], [35.69945669174194]
[ 9.82410187  9.93392702 54.82083539], [35.781503677368164]
[ 9.9304453   9.93048462 54.76719632], [35.8637011051178]
[ 9.92074148  9.92076007 54.74611461], [35.946664333343506]
[ 9.91920336  9.91928662 54.74045179], [36.028196811676025]
[ 9.91898421  9.91904533 54.73890554], [36.110469579696655]
[ 9.91895435  9.91899563 54.73809013], [36.192354679107666]
[ 9.91893509  9.91896082 54.73737614], [36.2750186920166]
[ 9.91890426  9.91891805 54.73669396], [36.357221364974976]
[ 9.91886578  9.91887055 54.73606137], [36.4399356842041]
[ 9.91882539  9.9188235  54.73549656], [36.522528409957886]
[ 9.91878694  9.91878022 54.73500719], [36.605398416519165]
[ 9.91875248  9.91874234 54.7345926 ], [36.68827199935913]
[ 9.9187228   9.91871029 54.7342473 ], [36.770419120788574]
[ 9.91869795  9.91868389 54.73396349], [36.85352897644043]
[ 9.91867761  9.91866256 54.73373266], [36.93666887283325]
[ 9.91866124  9.91864561 54.73354649], [37.02082443237305]
[ 9.91864826  9.91863235 54.7333974 ], [37.10374116897583]
[ 9.91863811  9.9186221  54.7332787 ], [37.186898708343506]
[ 9.91863027  9.91861428 54.73318468], [37.27004027366638]
[ 9.91862428  9.91860839 54.73311051], [37.35305643081665]
[ 9.91861976  9.91860401 54.73305224], [37.43642330169678]
[ 9.91861639  9.91860079 54.73300661], [37.51845049858093]
[ 9.91861391  9.91859846 54.73297098], [37.600900650024414]
[ 9.91861211  9.9185968  54.73294323], [37.683653116226196]
[ 9.91861082  9.91859565 54.73292168], [37.766226053237915]
[ 9.90768017  5.17762018 55.65420354], [37.84949851036072]
[ 9.9064474   5.03658699 55.44057823], [37.93196964263916]
[ 9.91535996  5.02269852 55.26773534], [38.013986587524414]
[ 9.92173739  5.00800206 55.13574173], [38.09652137756348]
[ 9.92640836  4.99626338 55.03421516], [38.1789174079895]
[ 9.92987616  4.98707667 54.95568836], [38.2618453502655]
[ 9.9324621   4.97985098 54.89467729], [38.34423327445984]
[ 9.93439888  4.97414851 54.84710723], [38.427173376083374]
[ 9.93585676  4.96964098 54.8099198 ], [38.50962734222412]
[ 9.93488816  4.96787287 54.79619972], [38.592265605926514]
[ 9.93418047  4.96742915 54.79340483], [38.6750705242157]
[ 9.93402552  4.96727547 54.79278323], [38.75699591636658]
[ 9.93398901  4.96719621 54.79262472], [38.84048914909363]
[ 9.93397793  4.96714337 54.79257037], [38.92308282852173]
[ 9.93397309  4.96710461 54.79254375], [39.00610685348511]
[ 9.93397022  4.96707547 54.79252741], [39.089938163757324]
