[0. 0. 0.], [33.11940908432007]
[2.0e-02 0.0e+00 5.4e+01], [33.71386408805847]
[ 1.0e-02 -1.0e-02  5.4e+01], [33.79929161071777]
[ 2.51  1.12 54.65], [33.8816773891449]
[18.89  7.52 54.61], [33.96413278579712]
[ 7.8   7.86 51.43], [34.04678201675415]
[ 5.51  5.01 54.17], [34.12946033477783]
[ 4.88  4.95 54.73], [34.211678981781006]
[ 4.79  4.85 54.67], [34.29532313346863]
[ 4.58  4.37 54.58], [34.377575635910034]
[ 4.41  4.39 54.47], [34.46052670478821]
[ 4.34  4.6  54.63], [34.54171061515808]
[ 4.28  4.48 54.6 ], [34.62511467933655]
[ 4.28  4.42 54.51], [34.707387924194336]
[ 4.25  4.42 54.52], [34.79020071029663]
[ 4.25  4.43 54.53], [34.872013092041016]
[ 4.25  4.44 54.53], [34.95498585700989]
[ 4.25  4.46 54.52], [35.03785014152527]
[ 4.25  4.46 54.52], [35.11996293067932]
[ 4.24  4.47 54.51], [35.202873945236206]
[ 4.24  4.47 54.52], [35.28601551055908]
[ 4.24  4.48 54.51], [35.36820650100708]
[ 4.24  4.48 54.52], [35.45075297355652]
[ 4.23  4.48 54.52], [35.53346920013428]
[ 4.23  4.48 54.52], [35.61624050140381]
[ 4.23  4.47 54.51], [35.700042963027954]
[ 4.24  4.47 54.5 ], [35.782081604003906]
[ 4.23  4.48 54.5 ], [35.86431407928467]
[ 4.23  4.48 54.5 ], [35.9471321105957]
[ 4.42  5.4  51.55], [36.02876925468445]
[ 8.77 10.01 54.98], [36.11090087890625]
[10.03 12.37 53.88], [36.192941665649414]
[10.19 12.28 53.25], [36.27550530433655]
[ 9.86 11.86 53.  ], [36.357834815979004]
[ 9.62 11.88 52.18], [36.44035291671753]
[ 9.45 11.74 52.68], [36.523075103759766]
[ 9.51 11.75 52.66], [36.6058509349823]
[ 9.5  11.66 52.6 ], [36.68857026100159]
[ 9.39 11.54 52.58], [36.77094006538391]
[ 9.   11.34 53.14], [36.854007720947266]
[ 8.96 11.49 53.16], [36.93724203109741]
[ 9.02 11.49 53.16], [37.02139925956726]
[ 9.02 11.5  53.14], [37.104148626327515]
[ 9.09 11.43 52.86], [37.18731212615967]
[ 8.98 11.39 52.9 ], [37.2703640460968]
[ 8.99 11.38 52.88], [37.35366129875183]
[ 8.98 11.44 53.06], [37.436781883239746]
[ 9.   11.46 53.14], [37.51877236366272]
[ 9.   11.47 53.13], [37.60138463973999]
[ 9.03 11.46 53.09], [37.68411684036255]
[ 9.04 11.43 52.95], [37.76667356491089]
[ 9.03 11.44 53.03], [37.84997868537903]
[ 9.02 11.44 53.03], [37.932676553726196]
[ 8.7   9.82 55.92], [38.01446056365967]
[12.62 -4.68 54.3 ], [38.097015619277954]
[12.66  2.99 54.88], [38.17943453788757]
[10.36  3.67 54.81], [38.26242733001709]
