[1.11022302e-14 0.00000000e+00 5.00000000e+01], [1.3629953861236572]
[ 3.87897248e-01 -6.91901912e-09  5.00508304e+01], [1.9465932846069336]
[ 7.83518700e-01 -4.55249041e-08  5.00883691e+01], [2.0221095085144043]
[ 1.17971447e+00 -1.75389678e-07  5.01214398e+01], [2.087275505065918]
[ 1.57696553e+00 -4.57289594e-07  5.01505230e+01], [2.1537318229675293]
[ 1.97519180e+00 -9.44417416e-07  5.01755633e+01], [2.216097116470337]
[ 2.37426741e+00 -1.67985671e-06  5.01965122e+01], [2.28328800201416]
[ 2.77406337e+00 -2.69666464e-06  5.02133328e+01], [2.351078748703003]
[ 3.17444899e+00 -4.01884299e-06  5.02259961e+01], [2.414924383163452]
[ 3.57529231e+00 -5.66259192e-06  5.02344803e+01], [2.4862558841705322]
[ 3.97646057e+00 -7.63758611e-06  5.02387696e+01], [2.5487682819366455]
[ 4.37782055e+00 -9.94815307e-06  5.02388537e+01], [2.6138784885406494]
[ 4.77923884e+00 -1.25943039e-05  5.02347274e+01], [2.68045973777771]
[ 5.18058211e+00 -1.55726057e-05  5.02263900e+01], [2.749851942062378]
[ 5.58171738e+00 -1.88769018e-05  5.02138457e+01], [2.8204433917999268]
[ 5.98251219e+00 -2.24988950e-05  5.01971028e+01], [2.8944270610809326]
[ 6.38283488e+00 -2.64286173e-05  5.01761739e+01], [2.969043493270874]
[ 6.78255474e+00 -3.06548009e-05  5.01510756e+01], [3.046684980392456]
[ 7.18154225e+00 -3.51651716e-05  5.01218289e+01], [3.12321138381958]
[ 7.57966923e+00 -3.99466849e-05  5.00884582e+01], [3.1948955059051514]
[ 7.97680905e+00 -4.49857064e-05  5.00509921e+01], [3.263247489929199]
