[0. 0. 0.], [1.347959280014038]
[ 0.  0. 58.], [2.834019660949707]
[-3.000e-02  0.000e+00  5.798e+01], [2.9853055477142334]
[-6.000e-02 -1.000e-02  5.797e+01], [3.126136541366577]
[-7.000e-02 -1.000e-02  5.796e+01], [3.3082332611083984]
[-7.000e-02 -1.000e-02  5.796e+01], [3.4475252628326416]
[-8.000e-02 -1.000e-02  5.796e+01], [3.588843584060669]
[-7.000e-02 -1.000e-02  5.796e+01], [3.7231757640838623]
[-8.000e-02 -1.000e-02  5.796e+01], [3.851468563079834]
[-8.000e-02 -1.000e-02  5.796e+01], [3.975623369216919]
[-8.000e-02 -1.000e-02  5.796e+01], [4.0973427295684814]
[3.000e-02 1.800e-01 5.797e+01], [4.234074354171753]
[ 0.45  0.74 58.  ], [4.372945785522461]
[ 1.    0.3  58.16], [4.510119915008545]
[ 1.39  0.16 58.24], [4.626539468765259]
[ 1.56  0.33 58.26], [4.7471044063568115]
[ 1.72  0.29 58.29], [4.869938850402832]
[ 2.05  0.25 58.35], [4.986839532852173]
[ 2.31  0.22 58.39], [5.120114803314209]
[ 2.79  0.34 58.45], [5.244881629943848]
[ 3.25  0.28 58.52], [5.379992961883545]
[ 3.69  0.16 58.58], [5.498039245605469]
[ 4.33  0.28 58.64], [5.6186089515686035]
[ 4.98  0.42 58.69], [5.736530065536499]
[ 5.61  0.27 58.73], [5.855661153793335]
[ 6.31  0.21 58.78], [5.977519989013672]
[ 7.1   0.14 58.82], [6.094250917434692]
[8.060e+00 4.000e-02 5.884e+01], [6.214737892150879]
[ 9.100e+00 -3.000e-02  5.883e+01], [6.332206726074219]
[10.17 -0.13 58.78], [6.4533164501190186]
[1.110e+01 2.000e-02 5.871e+01], [6.569395065307617]
[12.14 -0.18 58.61], [6.693743705749512]
[13.27 -0.32 58.47], [6.84858775138855]
[14.4  -0.24 58.28], [7.053589582443237]
[15.8  -0.21 58.  ], [7.248378753662109]
[17.3  -0.26 57.62], [7.435435771942139]
[18.33 -0.21 57.33], [7.630680561065674]
[19.37 -0.42 57.  ], [7.794524431228638]
[20.55 -0.28 56.58], [7.974362373352051]
[21.4  -0.2  56.25], [8.13244104385376]
[22.17 -0.1  55.92], [8.27111530303955]
[22.83 -0.2  55.65], [8.432638883590698]
[23.6  -0.21 55.29], [8.576277732849121]
[24.36  0.11 54.9 ], [8.72711181640625]
[2.500e+01 5.000e-02 5.457e+01], [8.88335919380188]
[2.580e+01 1.000e-02 5.414e+01], [9.049114227294922]
[2.658e+01 4.000e-02 5.369e+01], [9.202504873275757]
[27.09 -0.1  53.39], [9.35478949546814]
[27.72 -0.25 53.  ], [9.503300189971924]
[28.43 -0.24 52.53], [9.659409999847412]
[29.2  -0.25 52.  ], [9.809828758239746]
[30.02 -0.37 51.42], [9.944829940795898]
[30.33 -0.38 51.18], [10.095194578170776]
[31.17 -0.09 50.54], [10.241272687911987]
[31.65 -0.33 50.14], [10.403632402420044]
[32.88  0.09 49.11], [10.546885013580322]
[31.61  0.19 50.19], [10.685575246810913]
[36.68 -0.31 45.26], [10.812320709228516]
[23.5  -0.27 55.33], [10.950160264968872]
[43.48  0.59 34.98], [11.085920810699463]
[ 8.39 -0.42 58.15], [11.226468324661255]
[41.14  3.07 39.  ], [11.369794368743896]
[ 7.96 -0.38 58.17], [11.510156631469727]
[40.46  3.73 39.91], [11.66201901435852]
[ 8.46 -0.14 58.02], [11.798882961273193]
[32.66  4.56 49.1 ], [11.93381118774414]
[32.11  6.23 49.32], [12.064206838607788]
[44.35  7.87 31.48], [12.205937385559082]
[ 7.1   1.29 58.17], [12.341840028762817]
[47.82  3.04 21.65], [12.493306159973145]
[ 7.05  0.52 58.22], [12.633312940597534]
[ 6.58  0.57 59.13], [12.77213716506958]
[44.76  5.38 31.16], [12.909982204437256]
[ 9.4   0.67 57.84], [13.050289392471313]
[48.64  0.5  16.98], [13.188359022140503]
[ 9.06 -0.45 58.  ], [13.320068120956421]
[45.31  9.17 28.79], [13.472496509552002]
[43.58  8.62 33.01], [13.61402702331543]
[31.85 14.7  46.72], [13.761938571929932]
[44.03 10.23 31.44], [13.90809965133667]
[13.56  2.77 56.99], [14.052568912506104]
[45.24  6.72 29.57], [14.19430947303772]
[13.69  5.17 56.97], [14.344566345214844]
[47.43  1.5  23.65], [14.489047765731812]
[15.41  5.95 56.4 ], [14.628953218460083]
[46.7   1.81 26.15], [14.770387411117554]
[24.94 15.48 51.45], [14.905884981155396]
[43.52 11.08 32.32], [15.04120135307312]
[39.87 18.72 34.47], [15.182055711746216]
[40.93 17.66 33.21], [15.320067405700684]
[43.75 12.19 31.06], [15.45308542251587]
[46.68 -5.67 24.91], [15.581692218780518]
[48.15 -1.44 19.19], [15.725260257720947]
[ -4.4  -46.89  34.83], [15.854535818099976]
[48.15 -1.56 22.2 ], [16.001144409179688]
[46.27 -4.68 31.77], [16.136231422424316]
[40.24 22.37 31.07], [16.28108310699463]
[39.56 17.72 40.47], [16.418853759765625]
[36.1  18.46 46.43], [16.55098056793213]
[38.85 18.62 41.85], [16.691428422927856]
[44.6  -7.76 40.2 ], [16.830938816070557]
[47.89 -5.42 32.01], [16.96568250656128]
[ 5.48 -6.58 72.46], [17.101720333099365]
[16.24 -7.64 70.71], [17.25104308128357]
[ 16.11 -10.75  70.62], [17.40283703804016]
[-14.4   34.28  54.5 ], [17.566741228103638]
[ 21.98 -17.18  66.83], [17.734118700027466]
[-20.25  40.54  37.39], [17.884801387786865]
[45.71  0.82 33.47], [18.030537366867065]
[23.22 36.09 34.25], [18.176199674606323]
[30.2  31.52 34.01], [18.353383541107178]
[30.48 31.27 34.24], [18.50285053253174]
