[0. 0. 0.], [0.9021632671356201]
[-7.200e-01  3.000e-02  5.582e+01], [1.858809471130371]
[-7.400e-01  2.000e-02  5.581e+01], [1.9929630756378174]
[-7.50e-01  3.00e-02  5.58e+01], [2.12325382232666]
[-7.50e-01  5.00e-02  5.58e+01], [2.2424731254577637]
[-7.60e-01  4.00e-02  5.58e+01], [2.3625071048736572]
[-7.60e-01  1.00e-02  5.58e+01], [2.479498863220215]
[-7.60e-01  1.00e-02  5.58e+01], [2.601555347442627]
[-7.60e-01  3.00e-02  5.58e+01], [2.723080635070801]
[-7.70e-01  3.00e-02  5.58e+01], [2.8548312187194824]
[-7.70e-01  3.00e-02  5.58e+01], [2.987013578414917]
[-7.70e-01  3.00e-02  5.58e+01], [3.113544225692749]
[-7.70e-01  3.00e-02  5.58e+01], [3.2362260818481445]
[-7.80e-01  2.00e-02  5.58e+01], [3.3529841899871826]
[-7.80e-01  2.00e-02  5.58e+01], [3.4632725715637207]
[-7.80e-01  3.00e-02  5.58e+01], [3.5740864276885986]
[-7.80e-01  4.00e-02  5.58e+01], [3.6824095249176025]
[-7.90e-01  2.00e-02  5.58e+01], [3.7880823612213135]
[-7.800e-01  3.000e-02  5.579e+01], [3.8953564167022705]
[-7.800e-01  3.000e-02  5.579e+01], [4.015898942947388]
[-7.900e-01  3.000e-02  5.579e+01], [4.138290643692017]
[-7.900e-01  3.000e-02  5.579e+01], [4.251924276351929]
[-7.900e-01  3.000e-02  5.579e+01], [4.366519451141357]
[-8.000e-01  2.000e-02  5.579e+01], [4.478390216827393]
[-8.000e-01  2.000e-02  5.579e+01], [4.583491802215576]
[-8.000e-01  3.000e-02  5.579e+01], [4.690367698669434]
[-8.000e-01  3.000e-02  5.579e+01], [4.812310457229614]
[-8.000e-01  3.000e-02  5.579e+01], [4.918355226516724]
[-8.000e-01  3.000e-02  5.579e+01], [5.02677321434021]
[-8.000e-01  3.000e-02  5.579e+01], [5.139254093170166]
[-8.100e-01  3.000e-02  5.579e+01], [5.260813236236572]
[-8.100e-01  3.000e-02  5.579e+01], [5.373884201049805]
[-8.100e-01  3.000e-02  5.579e+01], [5.479043245315552]
[-8.100e-01  3.000e-02  5.579e+01], [5.591486692428589]
[-8.100e-01  3.000e-02  5.579e+01], [5.704113006591797]
[-8.100e-01  3.000e-02  5.579e+01], [5.814245939254761]
[-8.100e-01  3.000e-02  5.578e+01], [5.923135995864868]
[-8.200e-01  3.000e-02  5.579e+01], [6.039416313171387]
[-8.200e-01  3.000e-02  5.579e+01], [6.148152112960815]
[-8.200e-01  3.000e-02  5.579e+01], [6.271805047988892]
[-8.200e-01  3.000e-02  5.579e+01], [6.3858537673950195]
[-8.200e-01  3.000e-02  5.578e+01], [6.506151914596558]
[-8.300e-01  2.000e-02  5.578e+01], [6.620025634765625]
[-8.300e-01  3.000e-02  5.578e+01], [6.735136270523071]
[-8.300e-01  3.000e-02  5.578e+01], [6.854649782180786]
[-8.300e-01  3.000e-02  5.578e+01], [6.975752592086792]
[-8.300e-01  3.000e-02  5.578e+01], [7.092400789260864]
[-8.400e-01  3.000e-02  5.578e+01], [7.213058233261108]
[-8.300e-01  3.000e-02  5.578e+01], [7.323969125747681]
[-8.400e-01  3.000e-02  5.578e+01], [7.4326066970825195]
