[0. 0. 0.], [1.0678071975708008]
[ 0.  0. 58.], [2.586061716079712]
[-1.000e-02 -1.000e-02  5.799e+01], [2.7576863765716553]
[-3.000e-02 -2.000e-02  5.798e+01], [2.918433904647827]
[-3.000e-02 -1.000e-02  5.798e+01], [3.0615150928497314]
[-3.000e-02 -1.000e-02  5.798e+01], [3.203651189804077]
[-3.000e-02 -1.000e-02  5.798e+01], [3.346362829208374]
[-3.000e-02 -1.000e-02  5.797e+01], [3.496933698654175]
[-3.000e-02 -1.000e-02  5.797e+01], [3.6480844020843506]
[-3.000e-02 -1.000e-02  5.797e+01], [3.798022747039795]
[ 0.21  0.4  58.  ], [3.9500491619110107]
[ 0.67  0.55 58.08], [4.092606067657471]
[ 1.06  0.31 58.19], [4.226621866226196]
[ 1.32  0.33 58.23], [4.357346057891846]
[ 1.6   0.35 58.29], [4.486552953720093]
[ 1.78  0.19 58.33], [4.616338491439819]
[ 1.95  0.3  58.35], [4.7391133308410645]
[ 2.22  0.29 58.4 ], [4.889132499694824]
[ 2.47  0.13 58.45], [5.037546157836914]
[ 2.81  0.26 58.49], [5.180138111114502]
[ 3.12  0.23 58.53], [5.32718563079834]
[ 3.47  0.17 58.58], [5.480964660644531]
[ 3.85  0.19 58.62], [5.629613876342773]
[ 4.23  0.17 58.67], [5.76552414894104]
[4.49e+00 5.00e-02 5.87e+01], [5.892515420913696]
[ 4.85  0.06 58.74], [6.024623155593872]
[5.230e+00 3.000e-02 5.877e+01], [6.155270099639893]
[ 5.71e+00 -2.00e-02  5.88e+01], [6.2891480922698975]
[ 6.3   0.1  58.83], [6.421937942504883]
[ 6.78  0.11 58.86], [6.558518409729004]
[ 7.140e+00 -2.000e-02  5.887e+01], [6.693788528442383]
[ 7.83  0.15 58.88], [6.828646183013916]
[ 8.3   0.34 58.86], [6.974818468093872]
[ 8.65  0.08 58.88], [7.1034135818481445]
[ 9.31 -0.12 58.88], [7.232110261917114]
[ 9.81 -0.15 58.87], [7.359176397323608]
[10.45 -0.07 58.82], [7.505302429199219]
[ 1.124e+01 -4.000e-02  5.877e+01], [7.649327754974365]
[11.88 -0.43 58.73], [7.787665843963623]
[12.5  -0.14 58.65], [7.919564723968506]
[ 1.314e+01 -4.000e-02  5.856e+01], [8.048901557922363]
[13.77 -0.06 58.47], [8.181469917297363]
[14.62  0.16 58.31], [8.314378499984741]
[1.518e+01 2.000e-02 5.821e+01], [8.446778535842896]
[15.94  0.23 58.06], [8.598952770233154]
[16.77  0.2  57.86], [8.742254257202148]
[17.35 -0.11 57.73], [8.882930517196655]
[1.830e+01 2.000e-02 5.746e+01], [9.018231868743896]
[19.   -0.24 57.26], [9.159921884536743]
[19.83 -0.1  56.99], [9.292148113250732]
[20.55 -0.26 56.74], [9.437209367752075]
[21.47 -0.15 56.39], [9.578444719314575]
[22.1  -0.48 56.14], [9.72539472579956]
[23.4  -0.1  55.57], [9.870380878448486]
[23.57 -0.24 55.48], [10.019955158233643]
[2.577e+01 3.000e-02 5.438e+01], [10.163837194442749]
[23.64  1.   55.4 ], [10.31168532371521]
[30.4   2.58 51.31], [10.462761402130127]
[19.3   2.52 56.61], [10.61013650894165]
[39.2   7.64 41.69], [10.748250722885132]
[12.28  0.86 57.37], [10.88219928741455]
[20.64  3.52 56.6 ], [11.022897720336914]
[25.1   3.27 54.62], [11.152735233306885]
[28.44  3.94 52.43], [11.285275220870972]
[33.6   6.21 48.1 ], [11.420671224594116]
[23.09  5.15 55.18], [11.557903289794922]
[44.32  8.69 32.02], [11.69139289855957]
[ 9.53  1.36 57.88], [11.8373863697052]
[29.31  3.46 51.76], [11.981286525726318]
[29.79  0.93 51.89], [12.128235101699829]
[33.15  4.1  48.83], [12.280861616134644]
[38.39  8.22 42.39], [12.42588996887207]
[27.48  9.11 51.81], [12.56644868850708]
[42.82  9.37 34.87], [12.714278221130371]
[11.12  1.82 57.58], [12.854618310928345]
[23.    3.47 55.69], [12.99642562866211]
[42.2   8.38 36.38], [13.133835077285767]
[13.41  3.51 57.08], [13.274126768112183]
[47.89  4.57 22.77], [13.405559062957764]
[ 9.07  0.69 58.03], [13.535283088684082]
[13.98 -0.52 58.44], [13.663124799728394]
[46.5   4.01 27.32], [13.80888819694519]
[ 1.6   0.69 58.57], [13.949819326400757]
[27.71 19.39 47.36], [14.096108675003052]
[23.6  29.54 41.37], [14.236916303634644]
[24.11 31.23 38.74], [14.3694326877594]
[27.73 29.11 38.69], [14.504711627960205]
