[0. 0. 0.], [29.862937211990356]
[0.000e+00 1.000e-02 5.501e+01], [33.55313539505005]
[ 1.0e-02 -2.0e-02  5.5e+01], [33.63986945152283]
[ 2.000e-02 -4.000e-02  5.494e+01], [33.72467088699341]
[ 0.2   0.21 55.08], [33.80873346328735]
[ 0.19  0.09 55.11], [33.89233613014221]
[ 0.24  0.08 55.1 ], [33.97624683380127]
[ 0.24  0.06 55.09], [34.06050419807434]
[ 0.25  0.06 55.09], [34.14434862136841]
[2.500e-01 5.000e-02 5.508e+01], [34.228708267211914]
[ 0.27  0.07 55.08], [34.313791036605835]
[ 0.29  0.1  55.09], [34.39817786216736]
[ 0.31  0.09 55.1 ], [34.48290157318115]
[ 0.37  0.08 55.11], [34.567023038864136]
[4.700e-01 5.000e-02 5.519e+01], [34.651132345199585]
[5.200e-01 4.000e-02 5.515e+01], [34.73475742340088]
[5.400e-01 1.000e-02 5.516e+01], [34.81953144073486]
[6.100e-01 3.000e-02 5.516e+01], [34.90439057350159]
[7.200e-01 3.000e-02 5.516e+01], [34.98902249336243]
[8.100e-01 3.000e-02 5.531e+01], [35.07305979728699]
[8.000e-01 3.000e-02 5.522e+01], [35.15710377693176]
[ 8.500e-01 -1.000e-02  5.524e+01], [35.240875005722046]
[ 8.700e-01 -3.000e-02  5.523e+01], [35.32517647743225]
[ 8.800e-01 -2.000e-02  5.521e+01], [35.40908432006836]
[9.100e-01 3.000e-02 5.528e+01], [35.493051528930664]
[ 1.13  0.06 55.3 ], [35.5768940448761]
[1.290e+00 2.000e-02 5.535e+01], [35.66122007369995]
[1.250e+00 4.000e-02 5.534e+01], [35.74645686149597]
[1.320e+00 4.000e-02 5.534e+01], [35.831000566482544]
[ 1.460e+00 -4.000e-02  5.535e+01], [35.914687395095825]
[ 1.46  0.   55.34], [35.99872279167175]
[ 1.500e+00 -2.000e-02  5.535e+01], [36.08237624168396]
[ 1.57  0.   55.36], [36.167534828186035]
[1.620e+00 1.000e-02 5.537e+01], [36.25191617012024]
[1.680e+00 1.000e-02 5.538e+01], [36.33630871772766]
[ 1.74  0.   55.39], [36.4209406375885]
[ 1.8   0.   55.39], [36.50490355491638]
[1.880e+00 2.000e-02 5.539e+01], [36.58948588371277]
[1.920e+00 3.000e-02 5.541e+01], [36.67405295372009]
[ 2.07  0.07 55.42], [36.75856161117554]
[ 2.1   0.07 55.45], [36.84244251251221]
[ 2.19  0.07 55.45], [36.92646789550781]
[ 2.280e+00 -5.000e-02  5.532e+01], [37.01158690452576]
[ 2.73  0.12 55.48], [37.096216678619385]
[ 2.72  0.09 55.48], [37.18068885803223]
[ 2.69  0.11 55.48], [37.268507957458496]
[ 2.7   0.09 55.48], [37.353882789611816]
[2.730e+00 5.000e-02 5.549e+01], [37.43887138366699]
[ 2.8   0.18 55.54], [37.5235550403595]
[ 2.98  0.21 55.49], [37.60819411277771]
[ 3.06  0.07 55.53], [37.69273900985718]
[ 3.2   0.06 55.62], [37.77839994430542]
[ 3.23  0.14 55.58], [37.8634831905365]
[ 3.55  0.13 55.59], [37.94714903831482]
[ 3.62  0.06 55.53], [38.031315088272095]
[ 3.75  0.   55.57], [38.115145444869995]
[ 3.77  0.13 55.63], [38.200523138046265]
[ 4.28  0.07 55.55], [38.28529500961304]
[ 4.62  0.09 55.63], [38.36968493461609]
[5.030e+00 1.000e-02 5.578e+01], [38.45397424697876]
[ 5.1   0.11 55.62], [38.538915395736694]
[ 5.22  0.22 55.72], [38.62400221824646]
[ 5.28  0.14 55.61], [38.70908451080322]
[ 5.44  0.22 55.55], [38.794296979904175]
[ 5.64  0.1  55.61], [38.88029432296753]
[5.780e+00 4.000e-02 5.577e+01], [38.965152740478516]
[ 6.15  0.25 55.66], [39.04928231239319]
[ 6.33  0.19 55.57], [39.1338996887207]
[ 6.59  0.23 55.67], [39.21795201301575]
[6.770e+00 2.000e-02 5.553e+01], [39.30217742919922]
[ 6.84  0.2  55.55], [39.3865270614624]
[ 7.08  0.24 55.52], [39.47031927108765]
[ 7.09  0.25 55.6 ], [39.55624294281006]
[ 7.31  0.14 55.59], [39.64134860038757]
[7.250e+00 4.000e-02 5.531e+01], [39.72732448577881]
[ 7.58  0.07 55.47], [39.81196355819702]
[ 7.73  0.09 55.56], [39.897111654281616]
[ 7.85  0.3  55.6 ], [39.981568336486816]
[ 8.03  0.12 55.55], [40.06677460670471]
[ 8.27  0.19 55.75], [40.15261793136597]
[ 8.35  0.25 55.57], [40.23717784881592]
[ 8.48  0.11 55.53], [40.32070803642273]
[ 8.73  0.55 55.42], [40.405845165252686]
[ 8.93  0.19 55.44], [40.490005016326904]
[ 9.07  0.27 55.47], [40.57479524612427]
[ 9.33  0.28 55.51], [40.65961289405823]
[ 9.61  0.16 55.35], [40.744648694992065]
[ 9.76  0.3  55.49], [40.82986497879028]
[ 9.89  0.3  55.41], [40.913947105407715]
[ 9.96  0.43 55.41], [40.999611377716064]
[10.31  0.54 55.38], [41.084224462509155]
[10.66  0.28 55.26], [41.169639110565186]
[10.8   0.28 55.3 ], [41.2546706199646]
[10.74  0.41 54.9 ], [41.34025740623474]
[11.37  0.36 55.19], [41.42505979537964]
[11.42  0.37 55.33], [41.51006007194519]
[11.7   0.41 55.1 ], [41.595306396484375]
[11.94  0.38 54.9 ], [41.68113660812378]
[12.15  0.3  55.13], [41.76564812660217]
[12.28  0.4  55.07], [41.85038161277771]
[12.37  0.31 55.39], [41.93528413772583]
[12.84  0.6  54.93], [42.01985049247742]
[13.01  0.37 54.63], [42.105547189712524]
[13.24  0.37 54.91], [42.18987321853638]
[12.79  0.66 54.85], [42.274972677230835]
[12.73  0.82 54.9 ], [42.35960507392883]
[12.9   0.73 54.09], [42.443403244018555]
[12.81  1.08 54.81], [42.52776098251343]
[12.78  1.29 54.91], [42.61410188674927]
[12.74  1.5  54.9 ], [42.69896864891052]
[12.63  1.52 54.84], [42.7837860584259]
[12.61  1.81 54.85], [42.86876344680786]
[12.66  1.61 54.81], [42.95382213592529]
[12.5   1.88 54.89], [43.0397469997406]
[12.59  1.69 54.59], [43.13018608093262]
[12.72  2.12 54.78], [43.213568687438965]
[12.7   2.48 54.91], [43.29835772514343]
[12.66  2.51 54.9 ], [43.38335824012756]
[12.69  2.44 54.81], [43.46700358390808]
[12.59  2.6  54.83], [43.551750898361206]
[12.55  2.61 54.82], [43.64085817337036]
[12.54  2.63 54.78], [43.72657871246338]
[12.5   3.11 54.84], [43.81273651123047]
[12.51  3.38 54.84], [43.897501945495605]
[12.53  3.28 54.77], [43.98344349861145]
[12.57  3.31 54.75], [44.06816005706787]
[12.42  3.54 54.82], [44.152140855789185]
[12.49  3.66 54.44], [44.23628330230713]
[12.48  3.76 54.75], [44.32047986984253]
[12.31  4.02 54.79], [44.40501093864441]
[12.29  4.16 54.75], [44.48882794380188]
[12.26  4.25 54.5 ], [44.57341647148132]
[12.33  4.71 54.64], [44.6581506729126]
[12.43  4.92 54.68], [44.74250936508179]
[12.39  4.95 54.6 ], [44.82737398147583]
[12.44  4.87 54.56], [44.912110805511475]
[12.42  4.89 54.58], [44.99724459648132]
[12.34  5.33 54.97], [45.088326930999756]
[12.55  5.35 54.35], [45.17329454421997]
[12.53  5.46 54.46], [45.25812745094299]
[12.49  5.73 54.52], [45.344398736953735]
[12.53  5.63 54.4 ], [45.432645082473755]
[12.53  5.64 54.39], [45.52131462097168]
[12.48  5.7  54.41], [45.60740089416504]
[12.45  5.82 54.17], [45.69283676147461]
[12.4   5.99 54.33], [45.77670955657959]
[12.36  6.01 54.34], [45.86097168922424]
[12.36  6.03 54.34], [45.94577479362488]
[12.32  6.09 54.36], [46.02983498573303]
[12.3   6.12 54.35], [46.11386728286743]
[12.29  6.17 54.36], [46.197696685791016]
[12.29  6.45 54.25], [46.280521392822266]
[12.25  6.5  54.31], [46.36469888687134]
[12.22  6.72 54.79], [46.44924855232239]
[12.34  6.83 54.13], [46.53313875198364]
[12.35  6.99 54.2 ], [46.617313861846924]
[12.34  6.96 54.11], [46.70099711418152]
[12.31  7.04 54.32], [46.78520917892456]
[12.34  7.39 54.16], [46.868844509124756]
[12.34  7.42 54.08], [46.95297026634216]
[12.33  7.4  54.21], [47.0369873046875]
[12.26  7.53 54.03], [47.12066721916199]
[12.32  7.5  54.03], [47.20538401603699]
[12.43  8.07 53.09], [47.28872466087341]
[12.41  8.16 53.57], [47.37327265739441]
[12.39  8.3  53.8 ], [47.457178354263306]
[12.56  8.76 54.  ], [47.54088258743286]
[12.64  8.83 52.32], [47.62499737739563]
[12.79  9.08 53.4 ], [47.70868229866028]
[12.78  9.15 53.35], [47.792295932769775]
[12.63  9.74 53.51], [47.87666845321655]
[12.48 10.07 53.54], [47.96098566055298]
[12.91 10.31 52.69], [48.04593801498413]
[12.85 10.32 53.02], [48.129549741744995]
[12.98 10.58 53.21], [48.21353316307068]
[13.15 10.99 53.12], [48.29783606529236]
[13.1  11.01 52.76], [48.381908893585205]
[13.14 11.12 52.89], [48.46550703048706]
[13.14 11.21 52.89], [48.54885149002075]
[13.27 11.57 52.4 ], [48.63313841819763]
[13.26 12.08 52.73], [48.71696352958679]
[13.36 12.14 52.4 ], [48.800700426101685]
[13.7  12.27 52.  ], [48.88552498817444]
[13.27 12.56 52.54], [48.969645738601685]
[13.36 13.23 51.81], [49.05924391746521]
[13.63 13.55 52.34], [49.14363503456116]
[13.92 13.95 52.14], [49.227906465530396]
[13.74 13.99 51.69], [49.31170964241028]
[13.82 14.35 51.91], [49.3954496383667]
[13.61 14.69 51.98], [49.47960376739502]
[14.19 15.07 51.72], [49.5630886554718]
[14.47 15.63 51.16], [49.647231101989746]
[14.32 16.09 49.49], [49.731425046920776]
[14.35 16.25 50.66], [49.81537652015686]
[14.46 16.26 50.9 ], [49.89970922470093]
[14.32 16.34 50.91], [49.98374319076538]
[14.69 16.74 50.07], [50.06807017326355]
[14.17 16.5  51.74], [50.152101278305054]
[14.56 17.5  50.39], [50.236191272735596]
[14.59 17.81 50.66], [50.320735931396484]
[14.81 17.8  49.99], [50.40530967712402]
[14.93 18.27 49.72], [50.489137411117554]
[14.65 18.83 50.24], [50.57337665557861]
[15.4  18.9  48.73], [50.656686305999756]
[14.9  18.33 49.65], [50.74020028114319]
[14.19 17.8  50.53], [50.823487758636475]
[14.4  18.05 50.36], [50.906994581222534]
[14.64 18.08 50.1 ], [50.99103021621704]
[14.15 17.49 51.12], [51.074262619018555]
[14.19 17.46 50.52], [51.15888786315918]
[14.15 17.6  50.63], [51.2423050403595]
[14.04 17.52 50.65], [51.3256471157074]
[14.11 17.49 50.64], [51.40967345237732]
[14.04 17.46 50.68], [51.49356269836426]
[14.05 17.46 50.69], [51.577783823013306]
[13.99 17.48 50.66], [51.66209840774536]
[13.58 17.34 51.2 ], [51.746278047561646]
[13.74 17.18 50.73], [51.83103942871094]
[13.55 17.24 50.99], [51.91488766670227]
[13.61 17.27 50.84], [51.99863815307617]
[13.58 17.22 50.97], [52.08268404006958]
[13.56 17.   50.79], [52.166656255722046]
[13.31 17.14 50.96], [52.25033116340637]
[13.08 16.92 51.68], [52.33502388000488]
[13.01 16.94 51.25], [52.41853046417236]
[12.94 16.92 51.21], [52.502485036849976]
[12.95 16.86 51.35], [52.58742094039917]
[12.92 16.72 51.35], [52.67261242866516]
[12.82 16.76 51.28], [52.75619053840637]
[12.7  16.56 51.77], [52.840659379959106]
[12.67 16.58 51.48], [52.92503356933594]
[12.59 16.56 51.5 ], [53.00904941558838]
[12.5  16.35 51.37], [53.09246850013733]
[12.27 16.34 51.89], [53.17641353607178]
[12.25 16.42 51.7 ], [53.260413646698]
[12.13 16.4  51.71], [53.34489679336548]
[12.02 16.2  51.77], [53.42890238761902]
[11.86 16.22 51.85], [53.51299786567688]
[11.88 15.98 52.12], [53.597270250320435]
[11.82 16.05 51.98], [53.68130850791931]
[11.64 16.01 52.01], [53.765788316726685]
[11.54 15.87 52.  ], [53.85045409202576]
[11.51 15.84 52.16], [53.9348840713501]
[11.32 15.97 52.33], [54.01943397521973]
[11.29 15.77 52.53], [54.10309100151062]
[10.97 15.85 52.42], [54.18778944015503]
[10.93 15.84 52.29], [54.27161264419556]
[10.71 15.61 52.4 ], [54.35637927055359]
[10.73 15.55 52.46], [54.440330266952515]
[10.75 15.52 52.45], [54.52430009841919]
[10.71 15.54 52.48], [54.608638048172]
[10.56 15.39 53.  ], [54.69134521484375]
[10.55 15.35 52.57], [54.775346517562866]
[10.47 15.3  52.6 ], [54.85865640640259]
[10.36 15.25 52.76], [54.94292402267456]
[10.46 15.09 52.73], [55.02739405632019]
[10.4  15.15 52.74], [55.111523389816284]
[10.39 15.11 52.73], [55.19571590423584]
[10.16 15.15 52.48], [55.28017783164978]
[10.22 15.1  52.79], [55.36380887031555]
[10.22 15.09 52.69], [55.44766306877136]
[10.24 15.06 52.78], [55.5317645072937]
[10.15 14.91 52.87], [55.616557598114014]
[10.06 14.87 52.85], [55.70111584663391]
[ 9.87 14.83 53.03], [55.7839241027832]
[ 9.92 14.67 53.11], [55.868338108062744]
[ 9.89 14.64 53.03], [55.95163822174072]
[ 9.7  14.61 53.11], [56.03606820106506]
[ 9.78 14.64 53.13], [56.1202666759491]
[ 9.69 14.48 53.12], [56.204371213912964]
[ 9.6  14.5  53.22], [56.28863024711609]
[ 9.64 14.48 53.17], [56.37267589569092]
[ 9.69 14.5  52.99], [56.45673847198486]
[ 9.53 14.17 53.73], [56.541030406951904]
[ 9.46 14.26 53.28], [56.624298334121704]
[ 9.48 14.26 53.23], [56.70812463760376]
[ 9.42 14.25 53.23], [56.79185199737549]
[ 9.38 14.07 53.32], [56.876450300216675]
[ 9.26 14.16 53.39], [56.96060514450073]
[ 9.19 14.1  53.45], [57.0442750453949]
[ 9.08 13.83 53.44], [57.127793312072754]
[ 9.08 13.81 53.56], [57.21170425415039]
[ 9.07 13.83 53.52], [57.2954580783844]
[ 9.07 13.81 53.57], [57.37929320335388]
[ 8.94 13.63 53.54], [57.46288347244263]
[ 8.95 13.7  53.55], [57.547144412994385]
[ 8.73 13.72 53.71], [57.63182759284973]
[ 8.76 13.83 53.63], [57.71550631523132]
[ 8.65 13.49 53.71], [57.799071311950684]
[ 8.65 13.46 53.75], [57.883941650390625]
[ 8.63 13.51 53.71], [57.96777653694153]
[ 8.59 13.52 53.73], [58.05042767524719]
[ 8.37 13.56 53.59], [58.13493061065674]
[ 8.34 13.45 53.96], [58.22044610977173]
[ 8.33 13.35 53.8 ], [58.30493450164795]
[ 8.24 13.39 53.76], [58.390188455581665]
[ 8.2  13.21 53.87], [58.474759340286255]
[ 8.07 13.22 53.91], [58.55956697463989]
[ 8.04 13.23 53.9 ], [58.64367938041687]
[ 8.05 13.24 53.87], [58.7275664806366]
[ 8.04 13.11 54.06], [58.81088352203369]
[ 7.97 13.09 53.99], [58.895066261291504]
[ 7.93 13.09 53.93], [58.97943949699402]
[ 7.92 13.08 53.95], [59.06243276596069]
[ 7.87 13.07 53.95], [59.145901918411255]
[ 7.71 13.01 54.  ], [59.230647802352905]
[ 7.52 12.99 54.16], [59.31518530845642]
[ 7.54 12.97 54.08], [59.399495124816895]
[ 7.5  12.99 54.09], [59.48437309265137]
[ 7.48 12.97 54.07], [59.569210052490234]
[ 7.45 12.99 54.06], [59.65362048149109]
[ 7.22 12.87 54.11], [59.73947525024414]
[ 7.21 12.84 54.09], [59.82538819313049]
[ 7.2  12.86 54.19], [59.90889072418213]
[ 7.17 12.84 54.11], [59.999051094055176]
[ 7.12 12.67 54.19], [60.0858473777771]
[ 7.01 12.72 54.17], [60.17221736907959]
[ 6.93 12.82 54.12], [60.260361433029175]
[ 6.91 12.82 54.11], [60.347805976867676]
[ 6.75 12.67 54.38], [60.432082414627075]
[ 6.81 12.66 54.2 ], [60.516438007354736]
[ 6.83 12.68 54.15], [60.60441732406616]
[ 6.74 12.71 54.17], [60.68910074234009]
[ 6.68 12.73 54.16], [60.77283048629761]
[ 6.6  12.76 54.16], [60.86195397377014]
[ 6.56 12.78 54.16], [60.94849467277527]
[ 6.54 12.77 54.18], [61.0329213142395]
[ 6.54 12.74 54.18], [61.11703443527222]
[ 6.54 12.74 54.17], [61.203274726867676]
[ 6.49 12.77 54.12], [61.28905653953552]
[ 6.36 12.75 54.27], [61.37352252006531]
[ 6.21 12.68 54.25], [61.457027196884155]
[ 6.21 12.67 54.22], [61.541889667510986]
