[0. 0. 0.], [2.9803366661071777]
[ 0.  0. 56.], [3.9379701614379883]
[ 0.06  0.   56.  ], [4.0621559619903564]
[ 0.08  0.   56.  ], [4.178200006484985]
[8.0e-02 1.0e-02 5.6e+01], [4.289860725402832]
[8.0e-02 1.0e-02 5.6e+01], [4.410711288452148]
[ 0.11  0.06 56.01], [4.519808769226074]
[ 0.51  0.74 56.07], [4.637647390365601]
[ 0.99  0.67 56.21], [4.759040832519531]
[ 1.6  -0.1  56.43], [4.871426105499268]
[ 1.85  0.15 56.48], [4.996093988418579]
[ 2.1   0.22 56.53], [5.118830442428589]
[ 2.45  0.18 56.62], [5.231150150299072]
[ 2.83  0.4  56.68], [5.343313694000244]
[ 3.14  0.34 56.75], [5.455111742019653]
[ 3.58  0.3  56.83], [5.568902015686035]
[ 3.98  0.16 56.93], [5.680695056915283]
[ 4.51  0.31 57.02], [5.800582647323608]
[ 5.17  0.31 57.13], [5.914071083068848]
[ 5.79  0.16 57.22], [6.033716440200806]
[ 6.46  0.34 57.29], [6.147305250167847]
[ 7.26  0.38 57.38], [6.265069961547852]
[ 7.99  0.25 57.45], [6.383794784545898]
[ 8.87  0.23 57.51], [6.5014238357543945]
[ 9.86  0.28 57.54], [6.61701512336731]
[10.76  0.17 57.56], [6.727746963500977]
[12.03  0.42 57.51], [6.83773946762085]
[13.06  0.31 57.45], [6.954476594924927]
[14.2   0.35 57.35], [7.069874286651611]
[15.57  0.35 57.18], [7.187904596328735]
[16.97  0.26 56.94], [7.303490400314331]
[18.44  0.22 56.62], [7.4162819385528564]
[19.78  0.32 56.27], [7.527833461761475]
[20.75  0.47 55.99], [7.639202833175659]
[21.8   0.5  55.64], [7.758585691452026]
[22.94  0.55 55.22], [7.8744916915893555]
[23.98  0.69 54.8 ], [7.988842964172363]
[25.    0.65 54.35], [8.10682201385498]
[25.91  0.62 53.92], [8.223228931427002]
[26.88  0.8  53.42], [8.339135646820068]
[27.64  0.79 53.01], [8.455315351486206]
[28.61  0.97 52.44], [8.570783376693726]
[29.5   0.79 51.9 ], [8.686570167541504]
[30.74  1.   51.07], [8.80373215675354]
[31.36  0.62 50.63], [8.924490451812744]
[32.22  0.65 49.99], [9.041285276412964]
[33.34  0.91 49.09], [9.1543710231781]
[33.96  0.71 48.57], [9.268610000610352]
[34.94  0.94 47.69], [9.380952596664429]
[35.74  1.   46.94], [9.5032320022583]
[36.71  1.05 45.96], [9.619126796722412]
[37.81  0.9  44.77], [9.73414659500122]
[39.05  1.09 43.33], [9.866187572479248]
[40.31  1.03 41.73], [9.983122110366821]
[41.64  0.51 39.85], [10.09584903717041]
[42.1   1.16 39.17], [10.212695121765137]
[42.67  2.   38.26], [10.327118873596191]
[43.18  3.1  37.36], [10.444724082946777]
[44.02  4.84 35.66], [10.558872699737549]
[44.7   5.93 34.13], [10.67903470993042]
[45.66  7.16 31.68], [10.803842782974243]
[46.72  7.4  28.76], [10.939905881881714]
[47.81  5.01 26.4 ], [11.064111471176147]
[48.65  2.04 25.2 ], [11.186913013458252]
[49.18  0.13 23.49], [11.310129880905151]
[48.77  1.81 26.38], [11.43344521522522]
[49.28  0.05 24.42], [11.557069063186646]
[43.55 12.86 37.32], [11.67956280708313]
[49.29 -4.34 26.16], [11.795061588287354]
[-3.92 30.04 54.1 ], [11.917445421218872]
[ 26.85 -34.66  48.7 ], [12.038477182388306]
[-7.03 38.89 48.4 ], [12.161299467086792]
[-12.12 -50.72   3.54], [12.28108811378479]
[ -9.11 -31.94  58.25], [12.412790536880493]
[-27.59 -18.4   53.3 ], [12.534305572509766]
[-16.84 -49.1   18.37], [12.6631760597229]
[-9.04 42.27 40.23], [12.801210641860962]
[-13.34 -49.1   39.67], [12.925756931304932]
