[0. 0. 0.], [33.406967878341675]
[-1.0e-02  2.0e-02  1.1e+02], [34.600653648376465]
[-1.0e-02  3.0e-02  1.1e+02], [34.76663279533386]
[-1.0e-02  3.0e-02  1.1e+02], [34.93205547332764]
[  3.72  -1.27 110.24], [35.0965690612793]
[  6.78   0.64 110.08], [35.261250019073486]
[  2.53  -0.76 110.1 ], [35.426297664642334]
[  4.25   0.3  110.11], [35.59216117858887]
[  2.7   -0.73 110.16], [35.758421659469604]
[3.8200e+00 1.0000e-01 1.1021e+02], [35.92474603652954]
[  3.51  -0.62 110.13], [36.08894872665405]
[ 4.1600e+00 -3.0000e-02  1.1019e+02], [36.25446105003357]
[  4.22  -0.47 110.19], [36.420204639434814]
[  4.76  -0.37 110.18], [36.58589839935303]
[  5.58   0.21 110.18], [36.75275802612305]
[  5.86  -0.28 110.17], [36.919342041015625]
[ 6.220e+00 -3.000e-02  1.102e+02], [37.084155797958374]
[  6.8   -0.34 110.2 ], [37.25017333030701]
[  7.56  -0.18 110.15], [37.41596531867981]
[  7.99  -0.21 110.24], [37.58268904685974]
[8.740e+00 9.000e-02 1.102e+02], [37.747377157211304]
[  9.    -0.2  110.18], [37.92311477661133]
[9.5200e+00 1.0000e-02 1.1015e+02], [38.08889031410217]
[ 9.9900e+00 -9.0000e-02  1.1013e+02], [38.253530979156494]
[ 10.8    0.29 110.1 ], [38.41916799545288]
[ 11.39   0.24 110.04], [38.58416271209717]
[ 11.93   0.75 110.2 ], [38.749117851257324]
[1.3650e+01 7.0000e-02 1.0998e+02], [38.91568565368652]
[ 14.57  -0.93 109.98], [39.08051872253418]
[ 15.36  -0.25 110.01], [39.246756076812744]
[ 16.18  -0.32 110.04], [39.412416219711304]
[ 17.17  -0.99 110.01], [39.57773756980896]
[ 18.39  -1.26 109.85], [39.74223852157593]
[ 19.13   0.32 110.09], [39.907397985458374]
[ 20.66  -0.47 110.13], [40.07126474380493]
[ 20.66  -0.26 110.25], [40.23717403411865]
[ 23.41  -1.2  109.67], [40.40124201774597]
[ 22.85   0.53 110.21], [40.56548070907593]
[ 25.62  -0.63 109.8 ], [40.730302810668945]
[ 26.95  -0.15 109.74], [40.89620065689087]
[ 2.8070e+01 -1.0000e-02  1.0983e+02], [41.06094574928284]
[ 30.25  -0.44 109.41], [41.22746992111206]
[ 31.48  -0.41 109.28], [41.392863273620605]
[ 33.77  -0.73 108.8 ], [41.557982444763184]
[3.5840e+01 3.0000e-02 1.0848e+02], [41.722184896469116]
[ 37.95  -0.48 108.06], [41.88714623451233]
[ 40.68   0.14 107.37], [42.05199599266052]
[ 41.38  -0.66 107.85], [42.21690320968628]
[ 42.07   0.44 108.06], [42.38001585006714]
[ 4.5330e+01 -1.0000e-01  1.0709e+02], [42.5435094833374]
[ 46.1    0.39 107.25], [42.70890402793884]
[ 47.93   1.58 106.84], [42.87293362617493]
[ 50.8   -0.53 105.71], [43.03721475601196]
[ 52.98   0.97 104.97], [43.20159316062927]
[ 51.48   4.92 105.3 ], [43.365519762039185]
[ 32.52  14.83 113.09], [43.531304597854614]
[ 46.91   2.26 107.67], [43.69520592689514]
[ 46.25   4.77 107.92], [43.860767126083374]
[ 38.83  12.39 110.67], [44.036909341812134]
[ 40.7    9.29 110.14], [44.21554970741272]
[ 39.73  11.05 110.54], [44.386316776275635]
[ 40.64  10.86 110.08], [44.55103945732117]
[ 39.34  10.93 110.64], [44.71563005447388]
[ 39.17  11.91 110.61], [44.882240772247314]
[ 38.29  11.76 111.03], [45.047205209732056]
[ 38.51  11.8  110.92], [45.2122757434845]
[ 38.42  13.11 110.84], [45.37806701660156]
[ 37.97  12.11 111.12], [45.54453659057617]
[ 37.62  13.24 111.14], [45.710946798324585]
[ 37.85  13.66 110.98], [45.87920069694519]
[ 37.88  14.5  110.87], [46.0466673374176]
[ 37.1   14.21 111.22], [46.21382260322571]
[ 36.31  14.91 111.43], [46.37940692901611]
[ 36.96  14.81 111.16], [46.545482873916626]
[ 35.82  15.12 111.6 ], [46.711268186569214]
[ 36.18  15.43 111.39], [46.87656903266907]
[ 36.44  16.5  111.12], [47.04294228553772]
[ 36.44  17.09 111.04], [47.20975470542908]
[ 35.89  16.61 111.33], [47.376237630844116]
[ 35.83  17.38 111.23], [47.54215860366821]
[ 35.13  17.97 111.38], [47.70809292793274]
[ 35.61  17.03 111.32], [47.873804569244385]
[ 34.74  18.21 111.48], [48.04049348831177]
[ 34.75  18.01 111.47], [48.20638298988342]
[ 34.23  18.44 111.59], [48.38358950614929]
[ 34.18  18.42 111.53], [48.54796242713928]
[ 33.59  19.13 111.6 ], [48.713744163513184]
[ 33.54  19.12 111.6 ], [48.87946343421936]
[ 33.33  19.43 111.61], [49.04473066329956]
[ 33.06  19.78 111.64], [49.211284160614014]
[ 32.43  20.26 111.73], [49.377185106277466]
[ 33.33  20.35 111.38], [49.54206609725952]
[ 33.57  21.39 111.08], [49.70751976966858]
[ 32.68  20.48 111.53], [49.87238168716431]
[ 32.47  21.87 111.34], [50.0372953414917]
[ 31.61  22.29 111.54], [50.202739238739014]
[ 32.13  21.28 111.48], [50.3677077293396]
[ 31.54  22.39 111.47], [50.53349018096924]
[ 31.19  22.11 111.61], [50.699355125427246]
[ 30.9   22.69 111.61], [50.86447334289551]
[ 30.68  22.68 111.6 ], [51.02994680404663]
[ 29.86  23.33 111.71], [51.19413661956787]
[ 30.42  23.26 111.52], [51.35953450202942]
[ 29.92  23.56 111.59], [51.52475047111511]
[ 29.68  23.68 111.61], [51.690343379974365]
[ 29.36  24.3  111.57], [51.85493350028992]
[ 29.1   24.17 111.65], [52.021944761276245]
[ 28.98  24.53 111.6 ], [52.18650984764099]
[ 29.    24.58 111.55], [52.35244560241699]
[ 28.35  25.26 111.56], [52.517799377441406]
[ 28.29  24.94 111.62], [52.680750370025635]
[ 27.92  25.65 111.53], [52.857598304748535]
[ 27.48  25.44 111.73], [53.02164816856384]
[ 26.85  26.04 111.76], [53.18671226501465]
[ 27.28  25.97 111.6 ], [53.35116219520569]
[ 26.1   26.84 111.72], [53.51645827293396]
[ 26.43  26.46 111.68], [53.68137979507446]
