[ 0.  0. 55.], [31.667850732803345]
[4.68838046e-310 4.68838270e-310 1.58101007e-322], [32.29088830947876]
[6.92686202e-310 2.12199579e-314 4.68838780e-310], [32.40397262573242]
[4.68837997e-310 4.68838303e-310 1.58101007e-322], [32.51538062095642]
[6.92686202e-310 2.12199579e-314 4.68838577e-310], [32.62962794303894]
[4.68838142e-310 4.68838049e-310 1.58101007e-322], [32.74254631996155]
[4.68838669e-310 4.68838191e-310 1.58101007e-322], [32.856494188308716]
[6.92686202e-310 2.12199579e-314 4.68838146e-310], [32.96876382827759]
[4.68838079e-310 4.68838506e-310 1.58101007e-322], [33.08153986930847]
[4.68838070e-310 4.68838607e-310 1.58101007e-322], [33.195428133010864]
[6.92686202e-310 2.12199579e-314 4.68838064e-310], [33.30856108665466]
[4.68838073e-310 4.68838179e-310 1.58101007e-322], [33.42197227478027]
[6.92686202e-310 2.12199579e-314 4.68838063e-310], [33.53471326828003]
[4.68838049e-310 4.68838064e-310 1.58101007e-322], [33.64942693710327]
[4.68838064e-310 4.68838506e-310 1.58101007e-322], [33.762911796569824]
[4.68838064e-310 4.68838382e-310 1.58101007e-322], [33.876009702682495]
[1.00000000e+000 0.00000000e+000 4.68838375e-310], [33.99095153808594]
[4.68838304e-310 4.68838669e-310 1.58101007e-322], [34.103798627853394]
[4.68838775e-310 4.68838485e-310 1.58101007e-322], [34.21754574775696]
[1.00000000e+000 0.00000000e+000 4.68838375e-310], [34.33059287071228]
[4.68838357e-310 4.68837899e-310 4.68838180e-310], [34.44329643249512]
[4.68838578e-310 4.68837899e-310 4.68838622e-310], [34.556572914123535]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [34.66930937767029]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [34.78395938873291]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [34.89852452278137]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [35.01242923736572]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [35.12560534477234]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [35.24000406265259]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [35.352762937545776]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [35.466397762298584]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [35.581767082214355]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [35.69658422470093]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [35.80991315841675]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [35.923105239868164]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [36.0360152721405]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [36.14982223510742]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [36.26204299926758]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [36.37574863433838]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [36.48903298377991]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [36.60153913497925]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [36.716886043548584]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [36.83120346069336]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [36.945393323898315]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [37.05987191200256]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [37.173465728759766]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [37.28625559806824]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [37.40014314651489]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [37.514063358306885]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [37.62825274467468]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [37.74337315559387]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [37.85773158073425]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [37.97096490859985]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [38.084630727767944]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [38.1975212097168]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [38.31017827987671]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [38.423726320266724]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [38.536017179489136]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [38.64993476867676]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [38.764421701431274]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [38.87740659713745]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [38.99133515357971]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [39.10554552078247]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [39.219322204589844]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [39.33398509025574]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [39.44791769981384]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [39.56166458129883]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [39.67588233947754]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [39.791266202926636]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [39.905555963516235]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [40.01959538459778]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [40.13435387611389]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [40.24956917762756]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [40.36427545547485]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [40.476662158966064]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [40.59034705162048]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [40.703158140182495]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [40.817017555236816]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [40.93023109436035]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [41.043686866760254]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [41.15675210952759]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [41.26991891860962]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [41.383599281311035]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [41.49725604057312]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [41.61039996147156]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [41.72440719604492]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [41.837669372558594]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [41.95066285133362]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [42.06487846374512]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [42.17710566520691]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [42.290621280670166]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [42.40293288230896]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [42.51632118225098]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [42.629936933517456]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [42.743139028549194]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [42.85681676864624]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [42.96977639198303]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [43.08404850959778]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [43.19820308685303]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [43.311710834503174]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [43.42512559890747]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [43.53884029388428]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [43.65186262130737]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [43.76653838157654]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [43.878899335861206]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [43.99321508407593]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [44.10591101646423]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [44.21889805793762]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [44.33314085006714]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [44.446327447891235]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [44.55864453315735]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [44.67225909233093]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [44.78520941734314]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [44.898898124694824]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [45.01202464103699]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [45.124730348587036]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [45.23876166343689]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [45.351757526397705]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [45.46520233154297]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [45.57776999473572]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [45.69054436683655]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [45.80446767807007]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [45.917699337005615]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [46.032105922698975]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [46.1441216468811]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [46.257668018341064]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [46.371357917785645]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [46.484707832336426]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [46.5980486869812]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [46.710232973098755]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [46.82389426231384]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [46.93618321418762]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [47.05009317398071]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [47.164336919784546]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [47.27738881111145]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [47.3903546333313]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [47.50223636627197]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [47.616063594818115]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [47.73028635978699]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [47.84290432929993]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [47.956377029418945]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [48.070544958114624]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [48.18342423439026]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [48.296783208847046]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [48.41030693054199]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [48.52382040023804]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [48.635807514190674]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [48.74931716918945]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [48.86235547065735]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [48.97495627403259]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [49.0897159576416]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [49.202380895614624]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [49.31616759300232]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [49.4302544593811]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [49.543314933776855]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [49.65676188468933]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [49.769169092178345]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [49.88304328918457]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [49.99776339530945]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [50.11103844642639]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [50.22459530830383]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [50.33846426010132]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [50.45163822174072]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [50.565897941589355]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [50.678563833236694]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [50.79205656051636]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [50.90645098686218]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [51.019646883010864]
[4.68838357e-310 0.00000000e+000 4.68838622e-310], [51.13324952125549]
