[1.42108547e-14 0.00000000e+00 5.50000000e+01], [47.427067279815674]
[-4.63499572e-06  2.23660693e-06  5.50000011e+01], [48.028544187545776]
[ 4.78009873  5.24925137 56.27746891], [48.112908601760864]
[ 5.33911405  5.66596572 55.86465056], [48.19604206085205]
[ 5.4593077   5.923022   55.71742898], [48.27932929992676]
[ 4.91119295  5.38094395 55.63351028], [48.36303400993347]
[ 4.77899903  5.15042334 55.6248149 ], [48.447219133377075]
[ 4.6997325   4.96863313 55.59740091], [48.53113007545471]
[ 4.78435595  4.98888239 55.57493055], [48.615925788879395]
[ 4.89952335  5.1241338  55.53954019], [48.699634075164795]
[ 5.01242963  5.22981028 55.51128594], [48.78301954269409]
[ 5.10908565  5.34453008 55.48429406], [48.86686158180237]
[ 5.20541169  5.43997573 55.46482373], [48.95144248008728]
[ 5.2986082   5.53888271 55.44741417], [49.03570604324341]
[ 5.39035056  5.62618057 55.43386601], [49.1199369430542]
[ 5.48270259  5.71457638 55.42207863], [49.204221963882446]
[ 5.57488565  5.80366797 55.41144273], [49.28780817985535]
[ 5.66579296  5.89401544 55.40141782], [49.37248206138611]
[ 5.74560981  5.97553701 55.3918838 ], [49.45781350135803]
[ 5.82782594  6.06050684 55.38340612], [49.54242515563965]
[ 5.90882185  6.13595273 55.37635518], [49.62612509727478]
[ 5.98942237  6.21295891 55.36927243], [49.71014738082886]
[ 6.06894034  6.28941831 55.3622813 ], [49.79423546791077]
[ 6.14897536  6.36602196 55.35545076], [49.87857913970947]
[ 6.22778338  6.44214459 55.34848291], [49.962388038635254]
[ 6.29320087  6.51311119 55.34062218], [50.04737877845764]
[ 6.35905459  6.5821816  55.33390238], [50.131131649017334]
[11.55426479 11.85964283 55.12851542], [50.21531867980957]
[12.04238587 12.15390698 54.82040831], [50.30134701728821]
[12.18147643 12.23642644 54.84837024], [50.385310888290405]
[12.06423765 12.42070336 55.92079411], [50.47003793716431]
[11.73319655 11.81992386 56.46035782], [50.5548529624939]
[11.35748885 11.35265223 56.87456555], [50.63878655433655]
[11.11808844  9.98922425 58.16300834], [50.72321343421936]
[10.44509729  9.55575253 58.65420987], [50.80697154998779]
[10.11305369  8.84920032 58.96816698], [50.89119100570679]
[ 9.28828766  8.55634461 59.23384145], [50.97667646408081]
[ 8.83213649  8.3271674  59.32720508], [51.06019902229309]
[ 8.68689365  8.13862678 59.26345501], [51.14507532119751]
[ 8.73165989  8.011422   59.17200809], [51.2296142578125]
[ 8.71152664  7.88425323 59.08272053], [51.3140504360199]
[ 8.65907561  7.80501945 59.01070873], [51.398879289627075]
[ 8.61778917  7.69456713 58.9572904 ], [51.48191165924072]
[ 8.54868814  7.58365002 58.91767354], [51.5662477016449]
[ 8.47569874  7.45685482 58.88425209], [51.650578022003174]
[ 8.39893634  7.32931633 58.85880905], [51.734719038009644]
[ 8.29863694  7.20721748 58.83770524], [51.81991624832153]
[ 8.22193619  7.07059658 58.81575867], [51.90452837944031]
[ 8.12807862  6.94089289 58.80335359], [51.9886794090271]
[ 8.03916446  6.80212774 58.78908144], [52.072709798812866]
[ 7.95315695  6.68910094 58.77167497], [52.15646481513977]
[ 7.87282699  6.58566779 58.74776398], [52.24093222618103]
[ 7.87975479  1.35584688 59.05402541], [52.325870990753174]
[ 7.74943831  0.93366975 58.79110492], [52.41077518463135]
[ 7.68314768  0.65199184 58.62928151], [52.49594330787659]
[ 7.41990886  1.76019415 58.63966032], [52.58025360107422]
[ 7.45136755  1.73259196 58.49857653], [52.664715051651]
[ 7.43217054  2.27093168 58.43796395], [52.74869227409363]
[ 7.44687549  2.20034599 58.32125617], [52.83341956138611]
[ 7.45359466  2.61333418 58.26419311], [52.9179425239563]
[ 7.51996907  2.67926423 58.17613003], [53.00233817100525]
[ 7.56164031  2.80154604 58.07254199], [53.08665704727173]
[ 7.59779533  2.82257841 57.98568406], [53.17088294029236]
[ 7.66456686  2.84979353 57.89280109], [53.25511431694031]
[ 7.75002694  2.91330938 57.81242013], [53.338902950286865]
[ 7.84792738  2.96903204 57.7264728 ], [53.42364168167114]
[ 7.93789029  3.02111764 57.64390964], [53.50938177108765]
[ 8.02713588  3.06337827 57.56457448], [53.594226598739624]
[ 8.1160051   3.11370757 57.48536076], [53.67923879623413]
[ 8.20705723  3.15844214 57.40855881], [53.76367902755737]
[ 8.29478785  3.19273141 57.34072085], [53.848466873168945]
[ 8.38754004  3.23352873 57.27210007], [53.93258023262024]
[ 8.47839666  3.27117338 57.20351883], [54.01734232902527]
[ 8.56959023  3.30438954 57.13984551], [54.10235929489136]
[ 8.65987354  3.3363397  57.07649826], [54.18656778335571]
[ 8.74902795  3.36725734 57.01488708], [54.27120041847229]
[ 8.83713951  3.39657048 56.9548469 ], [54.35548543930054]
[ 9.0838423  -1.67558178 57.34057575], [54.44072961807251]
[ 9.01825955 -2.06953917 56.98915082], [54.52579092979431]
[ 9.08570547 -2.21437318 56.76671015], [54.609633922576904]
[ 8.75388248 -1.34095962 56.90999296], [54.693915128707886]
[ 8.78112581 -1.35220527 56.85195267], [54.77845335006714]
[ 8.85967794 -1.12446459 56.86773683], [54.86207175254822]
[ 8.95197888 -1.02195945 56.82334131], [54.94631290435791]
[ 9.04940803 -0.97799008 56.78607386], [55.03028082847595]
[ 9.09361013 -0.92432437 56.74271433], [55.114543437957764]
[ 9.16201836 -0.88818064 56.69142754], [55.19877529144287]
[ 9.24197331 -0.85529242 56.63616118], [55.28272104263306]
[ 9.33158579 -0.82147409 56.57895073], [55.36623692512512]
[ 9.41231841 -0.78764577 56.52768454], [55.45038938522339]
[ 9.485922   -0.76280065 56.47816644], [55.53414726257324]
[ 9.563473   -0.736197   56.42773389], [55.618630170822144]
[ 9.64302843 -0.71077082 56.37722285], [55.703181982040405]
[ 9.72459256 -0.68244804 56.32767076], [55.787389516830444]
[ 9.80460075 -0.65934436 56.28305222], [55.871543407440186]
[ 9.86201703 -0.64208711 56.24303001], [55.95484709739685]
[ 9.91885696 -0.62660544 56.20831676], [56.0402729511261]
[ 9.97461189 -0.60818051 56.17237837], [56.12514925003052]
[10.03088162 -0.59161837 56.13720991], [56.21040964126587]
[10.08771777 -0.57494409 56.10212559], [56.295316219329834]
[10.15282715 -0.56728896 56.0702638 ], [56.37953424453735]
[10.22375358 -0.55800529 56.04586707], [56.465036153793335]
[10.43115708 -5.70042518 56.2878717 ], [56.54998564720154]
[10.36534424 -6.07123227 56.08579137], [56.634986877441406]
[10.48507278 -6.33488369 55.91959469], [56.719752073287964]
[10.12722594 -5.52796655 56.19490104], [56.80462861061096]
[10.19471699 -5.80313598 56.10932714], [56.890721797943115]
[10.23198013 -5.72285564 56.11183768], [56.97534680366516]
[10.26377316 -5.67841221 56.07683573], [57.05950379371643]
[10.27940594 -5.60552016 56.06545747], [57.143009185791016]
[10.31891794 -5.56327197 56.04844283], [57.228532552719116]
[10.35893082 -5.52427682 56.03131755], [57.313913345336914]
[10.40567449 -5.49784786 56.00907204], [57.39983677864075]
[10.45251299 -5.4859068  55.99071428], [57.486308574676514]
[10.49623655 -5.47106428 55.9670889 ], [57.57211971282959]
[10.53417684 -5.45723218 55.94527646], [57.65687847137451]
[10.57537451 -5.4467091  55.92173841], [57.742555379867554]
[10.61022213 -5.44885687 55.89788067], [57.8270206451416]
[10.62833451 -5.45778639 55.88121768], [57.912511348724365]
[10.64938381 -5.46730795 55.86527185], [57.99638843536377]
[10.67001156 -5.47742261 55.84793926], [58.08119750022888]
[10.6927783  -5.49079117 55.83019104], [58.16676449775696]
[10.71488357 -5.50619796 55.81220746], [58.25168418884277]
[10.73754082 -5.52142117 55.79451863], [58.34167504310608]
[10.76017776 -5.53721282 55.77687175], [58.42700433731079]
[10.78338986 -5.55409623 55.75883469], [58.515297412872314]
[10.80652305 -5.57200367 55.74111309], [58.600817918777466]
[ 10.81130876 -10.80311755  55.61337262], [58.686342000961304]
[ 10.83441126 -11.10160431  55.63410079], [58.7712140083313]
[ 10.89828738 -11.21551616  55.60549276], [58.85525941848755]
[ 10.55465502 -10.13893878  56.35358086], [58.939300298690796]
[ 10.41647822 -10.13823819  56.40485675], [59.02447986602783]
[10.29343663 -9.65996274 56.59241025], [59.108304023742676]
[10.13486684 -9.73258366 56.60071129], [59.19262981414795]
[ 9.97171653 -9.46698505 56.6931181 ], [59.27719330787659]
[ 9.83411472 -9.4508713  56.70869364], [59.36073970794678]
[ 9.76437135 -9.32142287 56.7448129 ], [59.44494152069092]
