[4.67602992e-310 4.67605101e-310 1.58101007e-322], [47.42741274833679]
[4.67605065e-310 4.67604809e-310 1.58101007e-322], [48.02890396118164]
[4.67605398e-310 4.67604937e-310 1.58101007e-322], [48.11316680908203]
[-0.13022704  0.49707728 -0.24311237], [48.19627904891968]
[4.67604858e-310 4.67605045e-310 1.58101007e-322], [48.279696464538574]
[4.67605305e-310 4.67605332e-310 1.58101007e-322], [48.36338925361633]
[4.67604856e-310 4.67604808e-310 1.58101007e-322], [48.44756865501404]
[4.67605055e-310 4.67604803e-310 1.58101007e-322], [48.53154253959656]
[4.67605055e-310 4.67605003e-310 1.58101007e-322], [48.616196155548096]
[4.67605398e-310 4.67604937e-310 1.58101007e-322], [48.699904441833496]
[4.67605055e-310 4.67605148e-310 1.58101007e-322], [48.78339099884033]
[4.67605055e-310 4.67605259e-310 1.58101007e-322], [48.86726975440979]
[4.67605282e-310 4.67605027e-310 1.58101007e-322], [48.9517502784729]
[4.67605291e-310 4.67605282e-310 1.58101007e-322], [49.035980463027954]
[6.93164115e-310 2.12199579e-314 4.67605048e-310], [49.12024283409119]
[4.67605088e-310 4.67604893e-310 1.58101007e-322], [49.204609394073486]
[4.67605088e-310 4.67604893e-310 1.58101007e-322], [49.28811740875244]
[4.67604777e-310 4.67604865e-310 1.58101007e-322], [49.37285780906677]
[1.00000000e+000 0.00000000e+000 4.67605399e-310], [49.458155393600464]
[4.67605080e-310 4.67605332e-310 1.58101007e-322], [49.54268765449524]
[4.67605080e-310 4.67605332e-310 1.58101007e-322], [49.626463174819946]
[4.67605228e-310 4.67605419e-310 1.58101007e-322], [49.71041798591614]
[4.67605148e-310 4.67604704e-310 1.58101007e-322], [49.79458165168762]
[4.67605148e-310 4.67604937e-310 1.58101007e-322], [49.878846168518066]
[4.67604995e-310 4.67604854e-310 1.58101007e-322], [49.96276926994324]
[4.67605148e-310 4.67605080e-310 1.58101007e-322], [50.04764008522034]
[4.67604998e-310 4.67605080e-310 1.58101007e-322], [50.13147211074829]
[4.67605227e-310 4.67604722e-310 1.58101007e-322], [50.215691566467285]
[4.67605055e-310 4.67604986e-310 1.58101007e-322], [50.30169630050659]
[ 0.5653157  -0.07580639 -0.17708053], [50.38573431968689]
[4.67604803e-310 4.67604797e-310 1.58101007e-322], [50.47043704986572]
[4.67604865e-310 4.67605237e-310 1.58101007e-322], [50.55516219139099]
[6.93164115e-310 2.12199579e-314 4.67604893e-310], [50.63925886154175]
[1.00000000e+000 0.00000000e+000 4.67604989e-310], [50.72359371185303]
[4.67605204e-310 4.67605320e-310 1.58101007e-322], [50.807316303253174]
[4.67605398e-310 4.67605320e-310 1.58101007e-322], [50.891491651535034]
[-0.21394401  0.40493343 -0.20791365], [50.9769766330719]
[4.67605066e-310 4.67604701e-310 1.58101007e-322], [51.06051278114319]
[4.67604986e-310 4.67604854e-310 1.58101007e-322], [51.145397901535034]
[ 0.43124998 -0.21637963 -0.20044028], [51.22992539405823]
[4.67604862e-310 4.67604929e-310 1.58101007e-322], [51.31444001197815]
[4.67604865e-310 4.67604864e-310 1.58101007e-322], [51.399181604385376]
[6.93164115e-310 2.12199579e-314 4.67604803e-310], [51.48227310180664]
[1.00000000e+000 0.00000000e+000 4.67604989e-310], [51.56651020050049]
[4.67604719e-310 4.67605148e-310 1.58101007e-322], [51.65089654922485]
[4.67604995e-310 4.67605148e-310 1.58101007e-322], [51.73510193824768]
[-0.19430999  0.44476417 -0.21845087], [51.82025909423828]
[4.67604837e-310 4.67604782e-310 1.58101007e-322], [51.904837131500244]
[4.67604854e-310 4.67605007e-310 1.58101007e-322], [51.98907494544983]
[ 0.4697852  -0.19416748 -0.20304203], [52.073044776916504]
[4.67604864e-310 4.67604837e-310 1.58101007e-322], [52.15680909156799]
[4.67604865e-310 4.67604804e-310 1.58101007e-322], [52.241241693496704]
[6.93164115e-310 2.12199579e-314 4.67605232e-310], [52.326189279556274]
[1.00000000e+000 0.00000000e+000 4.67604989e-310], [52.41122126579285]
[4.6760508e-310 4.6760532e-310 1.5810101e-322], [52.49621057510376]
[4.67605289e-310 4.67605320e-310 1.58101007e-322], [52.58060669898987]
[-0.22239386  0.39723367 -0.22111086], [52.66497087478638]
[4.67604862e-310 4.67604809e-310 1.58101007e-322], [52.74908947944641]
[4.67605007e-310 4.67605055e-310 1.58101007e-322], [52.83378791809082]
[ 0.48194431 -0.20402023 -0.19572415], [52.91829037666321]
[4.67604722e-310 4.67604988e-310 1.58101007e-322], [53.0027551651001]
[4.67604854e-310 4.67604836e-310 1.58101007e-322], [53.0870246887207]
[6.93164115e-310 2.12199579e-314 4.67604836e-310], [53.17127585411072]
[1.00000000e+000 0.00000000e+000 4.67604989e-310], [53.2554669380188]
[4.67605204e-310 4.67605148e-310 1.58101007e-322], [53.339261054992676]
[4.67605398e-310 4.67605148e-310 1.58101007e-322], [53.423991680145264]
[-0.18840354  0.44585285 -0.22877102], [53.509759187698364]
[4.67605265e-310 4.67604722e-310 1.58101007e-322], [53.594618797302246]
[4.67605197e-310 4.67605316e-310 1.58101007e-322], [53.67963790893555]
[4.67605316e-310 4.67605088e-310 1.58101007e-322], [53.76413369178772]
[4.67605440e-310 4.67604689e-310 1.58101007e-322], [53.84880352020264]
[4.67605289e-310 4.67604774e-310 1.58101007e-322], [53.932926177978516]
[6.93164115e-310 2.12199579e-314 4.67605163e-310], [54.01773643493652]
[4.67605197e-310 4.67605320e-310 1.58101007e-322], [54.102699995040894]
[4.67605320e-310 4.67605088e-310 1.58101007e-322], [54.18683481216431]
[4.67605011e-310 4.67605319e-310 1.58101007e-322], [54.27152132987976]
[4.67605289e-310 4.67604854e-310 1.58101007e-322], [54.35579442977905]
[6.93164115e-310 2.12199579e-314 4.67604814e-310], [54.44107151031494]
[4.67605065e-310 4.67605398e-310 1.58101007e-322], [54.52614068984985]
[4.67605398e-310 4.67605088e-310 1.58101007e-322], [54.60998296737671]
[4.67605125e-310 4.67604938e-310 1.58101007e-322], [54.694270849227905]
[4.67605289e-310 4.67604774e-310 1.58101007e-322], [54.77877688407898]
[4.67605170e-310 4.67604836e-310 1.58101007e-322], [54.86246609687805]
[4.67605228e-310 4.67605419e-310 1.58101007e-322], [54.94664907455444]
[6.93164115e-310 2.12199579e-314 4.67604852e-310], [55.03069567680359]
[4.67604803e-310 4.67604995e-310 1.58101007e-322], [55.11492323875427]
[4.67604995e-310 4.67604774e-310 1.58101007e-322], [55.1991925239563]
[4.67604800e-310 4.67605034e-310 1.58101007e-322], [55.28319430351257]
[4.67605228e-310 4.67605434e-310 1.58101007e-322], [55.36663198471069]
[6.93164115e-310 2.12199579e-314 4.67605120e-310], [55.45073127746582]
[4.67604789e-310 4.67605088e-310 1.58101007e-322], [55.53450679779053]
[4.67605088e-310 4.67604774e-310 1.58101007e-322], [55.61913442611694]
[4.67605480e-310 4.67604869e-310 1.58101007e-322], [55.70357704162598]
[4.67605228e-310 4.67605419e-310 1.58101007e-322], [55.78773307800293]
[6.93164115e-310 2.12199579e-314 4.67605055e-310], [55.87200903892517]
[4.67604804e-310 4.67605282e-310 1.58101007e-322], [55.95524621009827]
[4.67605282e-310 4.67604774e-310 1.58101007e-322], [56.04062032699585]
[4.67604928e-310 4.67605437e-310 1.58101007e-322], [56.12556862831116]
