[1.22124533e-14 0.00000000e+00 5.50000000e+01], [3.1757752895355225]
[-3.42647258e-06  1.18347050e-07  5.50000023e+01], [3.425736665725708]
[-3.73846390e-06  6.48846535e-07  5.50000018e+01], [3.4716312885284424]
[-3.92249938e-06  9.66437443e-07  5.50000015e+01], [3.515479326248169]
[-4.04982950e-06  1.18623375e-06  5.50000013e+01], [3.558375597000122]
[-4.14396821e-06  1.34882503e-06  5.50000012e+01], [3.5990145206451416]
[-4.21576244e-06  1.47288535e-06  5.50000010e+01], [3.636060953140259]
[-4.27128667e-06  1.56887168e-06  5.50000010e+01], [3.6770212650299072]
[-4.31449373e-06  1.64359133e-06  5.50000009e+01], [3.71740460395813]
[-4.34820719e-06  1.70191021e-06  5.50000008e+01], [3.757106304168701]
[-4.37454442e-06  1.74748021e-06  5.50000008e+01], [3.796487331390381]
[-4.39513016e-06  1.78310563e-06  5.50000008e+01], [3.8352575302124023]
[-4.41122436e-06  1.81096239e-06  5.50000007e+01], [3.874887228012085]
[-4.42380844e-06  1.83274645e-06  5.50000007e+01], [3.9135618209838867]
[-4.43364854e-06  1.84978224e-06  5.50000007e+01], [3.952927827835083]
[-4.44134323e-06  1.86310489e-06  5.50000007e+01], [3.992136001586914]
[-4.44736037e-06  1.87352376e-06  5.50000007e+01], [4.030306816101074]
[-4.45206577e-06  1.88167174e-06  5.50000007e+01], [4.0748515129089355]
[-4.45574542e-06  1.88804382e-06  5.50000007e+01], [4.11348819732666]
[-4.45862295e-06  1.89302703e-06  5.50000007e+01], [4.152371644973755]
[-4.46087321e-06  1.89692407e-06  5.50000007e+01], [4.192575931549072]
[-4.46263295e-06  1.89997171e-06  5.50000006e+01], [4.232827186584473]
[-4.46400912e-06  1.90235508e-06  5.50000006e+01], [4.271135568618774]
[-4.46508531e-06  1.90421897e-06  5.50000006e+01], [4.308608293533325]
[-4.46592693e-06  1.90567661e-06  5.50000006e+01], [4.346839189529419]
[-4.46658508e-06  1.90681651e-06  5.50000006e+01], [4.38862943649292]
[-4.46709978e-06  1.90770795e-06  5.50000006e+01], [4.427515983581543]
[-4.46750229e-06  1.90840511e-06  5.50000006e+01], [4.469951629638672]
[-4.46781707e-06  1.90895031e-06  5.50000006e+01], [4.509198904037476]
[-4.46806323e-06  1.90937666e-06  5.50000006e+01], [4.546030044555664]
[-4.46825574e-06  1.90971010e-06  5.50000006e+01], [4.585089445114136]
[-4.46840628e-06  1.90997082e-06  5.50000006e+01], [4.625040531158447]
[-4.46852402e-06  1.91017475e-06  5.50000006e+01], [4.663103342056274]
[-4.46861608e-06  1.91033421e-06  5.50000006e+01], [4.700850486755371]
[-4.46868808e-06  1.91045892e-06  5.50000006e+01], [4.739711284637451]
[-4.46874439e-06  1.91055644e-06  5.50000006e+01], [4.777848482131958]
[-4.46878840e-06  1.91063267e-06  5.50000006e+01], [4.8140788078308105]
[-4.46882284e-06  1.91069233e-06  5.50000006e+01], [4.8528594970703125]
[-4.46884977e-06  1.91073896e-06  5.50000006e+01], [4.890575885772705]
[-4.46887082e-06  1.91077542e-06  5.50000006e+01], [4.928440093994141]
[-4.46888729e-06  1.91080395e-06  5.50000006e+01], [4.97014045715332]
[-4.46890017e-06  1.91082627e-06  5.50000006e+01], [5.009706735610962]
[-4.46891024e-06  1.91084371e-06  5.50000006e+01], [5.050318479537964]
[-4.46891812e-06  1.91085735e-06  5.50000006e+01], [5.089166641235352]
[-4.46892428e-06  1.91086802e-06  5.50000006e+01], [5.130339622497559]
[-4.46892909e-06  1.91087635e-06  5.50000006e+01], [5.172620534896851]
[-4.46893285e-06  1.91088287e-06  5.50000006e+01], [5.226015567779541]
[-4.46893580e-06  1.91088798e-06  5.50000006e+01], [5.2720043659210205]
[-4.46893810e-06  1.91089197e-06  5.50000006e+01], [5.309156894683838]
[-4.46893991e-06  1.91089509e-06  5.50000006e+01], [5.3534016609191895]
[-4.46894131e-06  1.91089753e-06  5.50000006e+01], [5.393362283706665]
[-4.46894240e-06  1.91089942e-06  5.50000006e+01], [5.432257413864136]
[-4.46894326e-06  1.91090090e-06  5.50000006e+01], [5.4746832847595215]
[-4.46894393e-06  1.91090206e-06  5.50000006e+01], [5.517273902893066]
[-4.46894446e-06  1.91090298e-06  5.50000006e+01], [5.5663673877716064]
[-4.46894488e-06  1.91090370e-06  5.50000006e+01], [5.618243932723999]
[-4.46894519e-06  1.91090425e-06  5.50000006e+01], [5.658482789993286]
[-4.46894545e-06  1.91090469e-06  5.50000006e+01], [5.694423198699951]
