[ 0.0 0.0 0.0],[ 185.35161512350328 185.35161512350302 185.3516151235028][ 0.0 0.0 0.0],[ 185.35161512350336 185.35161512350288 185.35161512350288], [36.629729986190796]
[ 0.0 1.2057986832355814 1.2058083200257816],[ 185.35161512350328 185.35161512350302 185.3516151235028][ 0.0 0.6057297128193659 0.6057276149718214],[ 185.35161512350336 185.35161512350288 185.35161512350288], [37.83157515525818]
[ 0.0 0.814215405792978 0.8161604224963489],[ 185.85655199191018 185.98185287349722 185.981918411542][ 0.0 0.26094554812723714 0.25941051197633946],[ 185.53454533412167 185.72207991890414 185.72221599281767], [37.99704575538635]
[ 0.0 0.6506547771096548 0.6520462028233859],[ 186.01503137500882 186.2996642500838 186.3001487805075][ 0.0 0.1690759360197389 0.16648049308555193],[ 185.56727706127927 185.80247216904232 185.80180032376052], [38.16127133369446]
[ 0.0 0.6153020081103597 0.6167872298791063],[ 186.02220443126086 186.46785182095863 186.4687487018648][ 0.0 0.18302242609517205 0.17948433595243415],[ 185.56040461200456 185.8061164334105 185.80437628160132], [38.32457637786865]
[ 0.0 0.6404779750112952 0.6427740969032012],[ 185.985775769039 186.5857748383712 186.58711312994473][ 0.0 0.2456596378035568 0.24059825969817944],[ 185.5531491677408 185.81893982042567 185.8159800375292], [38.48895525932312]
[ 0.0 0.6922023144736826 0.6961287214188109],[ 185.9499561195649 186.6957330824804 186.6976700645635][ 0.0 0.33348844762527485 0.3255977224912547],[ 185.5582603579165 185.86981266697842 185.86525101963892], [38.652442932128906]
[ 0.0 0.7525837931321602 0.7593621481205787],[ 185.92966225146628 186.8127548548304 186.81564047425215][ 0.0 0.4371179202741745 0.42408695402645935],[ 185.57904436858286 185.96513408647195 185.9580479077546], [38.81629800796509]
[ 0.0 0.8133729110386405 0.8249935213817747],[ 185.9267933668724 186.93924023578091 186.94372132394838][ 0.0 0.5532747167815398 0.5312036233849469],[ 185.61486148101895 186.10372327682978 186.09238126275864], [38.982805490493774]
[ 0.0 0.8707316983218116 0.8904724864563427],[ 185.9386385552222 187.0729039039592 187.0801018372451][ 0.0 0.6819181060069938 0.6443358405063003],[ 185.66433053735696 186.28231526726168 186.26361800137155], [39.1478111743927]
[ 0.0 0.9231636647903101 0.9563789804340407],[ 185.96149330047183 187.2101927002961 187.22199610382694][ 0.0 0.8243239868240558 0.7606171901932316],[ 185.72601241970037 186.49818298305908 186.46683871262184], [39.31276988983154]
[ 0.0 0.9699518149455268 1.0252302720281654],[ 185.99225250867323 187.3478867650527 187.3674226687329][ 0.0 0.982559472607848 0.8755635074159831],[ 185.79869673697021 186.74966405955573 186.6968505513522], [39.47795748710632]
[ 0.0 1.0102622036037685 1.1010107471886315],[ 186.0288706716271 187.48356366743116 187.51593259859814][ 0.0 1.1595807491270356 0.982086762692889],[ 185.88131056271504 187.0361624783359 186.9474381783128], [39.64391112327576]
[ 0.0 1.0427145107103626 1.1890121059310836],[ 186.070343976019 187.6155253319262 187.66889884763123][ 0.0 1.3595790805065502 1.0697429082370533],[ 185.97272656684027 187.3581146480928 187.21029091232788], [39.80929160118103]
[ 0.0 1.0655628568005266 1.29551355508401],[ 186.11654301592242 187.7425216744826 187.8296666653169][ 0.0 1.5879835948945749 1.1244592858966982],[ 186.07156639222796 187.7170894757109 187.4738582473325], [39.976463317871094]
[ 0.0 1.0781749844656092 1.4265038342109273],[ 186.16805044899175 187.863520018817 188.00364133924438][ 0.0 1.8498700990006782 1.1297305668929818],[ 186.17603040777985 188.11584473499173 187.7224093586464], [40.14160871505737]
[ 0.0 1.0852680060025182 1.5839140172643122],[ 186.22607668314663 187.9778724972138 188.1981536115333][ 0.0 2.1441735229743406 1.071615774758685],[ 186.28373606375501 188.5575947189733 187.93592019361162], [40.30530834197998]
[ 0.0 1.1053385030909346 1.7571415920809146],[ 186.29245690981273 188.08651905093006 188.42153493864132][ 0.0 2.4498896726673207 0.9514550479293941],[ 186.39145434992145 189.04265434261418 188.09221502815828], [40.47115659713745]
[ 0.0 1.1791758204945695 1.9109931430935165],[ 186.36950017366848 188.19503181212406 188.68008882871428][ 0.0 2.7051557790204734 0.807537561224094],[ 186.494476723829 189.55921960551024 188.17398391414073], [40.635632038116455]
[ 0.0 1.3569048414753322 1.9881834809934404],[ 186.45891547085654 188.31805993685836 188.9712457019557][ 0.0 2.8034346315598784 0.7274644068315771],[ 186.58552299508747 190.0665911547292 188.1831325263517], [40.80052828788757]
[ 0.0 1.641911970572608 1.9589614345869906],[ 186.55913742009812 188.4802105657786 189.27500256788514][ 0.0 2.6538582349776343 0.8063763396057485],[ 186.6550107372491 190.48286585894368 188.15748872994388], [40.965747117996216]
