[  0.   0. 110.], [36.62970995903015]
[4.68803698e-310 4.68804086e-310 1.58101007e-322], [37.83161640167236]
[1.00000000e+000 0.00000000e+000 4.68804085e-310], [37.99704694747925]
[4.68803358e-310 4.68804249e-310 1.58101007e-322], [38.16133499145508]
[4.68804917e-310 4.68804249e-310 1.58101007e-322], [38.32464122772217]
[4.68804346e-310 4.68804917e-310 1.58101007e-322], [38.48898768424988]
[4.68804346e-310 4.68804473e-310 1.58101007e-322], [38.652427434921265]
[4.68804473e-310 4.68804113e-310 1.58101007e-322], [38.81637096405029]
[4.68803871e-310 4.68804515e-310 1.58101007e-322], [38.982815742492676]
[4.68803665e-310 4.68803614e-310 1.58101007e-322], [39.147841691970825]
[4.68804515e-310 4.68803665e-310 1.58101007e-322], [39.31280589103699]
[4.68803665e-310 4.68804515e-310 1.58101007e-322], [39.47794532775879]
[4.68804515e-310 4.68804523e-310 1.58101007e-322], [39.64397883415222]
[4.68804331e-310 4.68804657e-310 1.58101007e-322], [39.809327840805054]
[4.68804917e-310 4.68803758e-310 1.58101007e-322], [39.976468563079834]
[4.68804917e-310 4.68803758e-310 1.58101007e-322], [40.14168119430542]
[4.68804260e-310 4.68803479e-310 1.58101007e-322], [40.305328607559204]
[4.68804644e-310 4.68803340e-310 1.58101007e-322], [40.47117376327515]
[6.90613071e-310 2.12199579e-314 4.68803982e-310], [40.63562870025635]
[4.68804515e-310 4.68804079e-310 1.58101007e-322], [40.80054521560669]
[4.68804079e-310 4.68804515e-310 1.58101007e-322], [40.965773582458496]
[4.68803973e-310 4.68804079e-310 1.58101007e-322], [41.130648374557495]
[4.68804153e-310 4.68803641e-310 1.58101007e-322], [41.295047998428345]
[4.68803698e-310 4.68803733e-310 1.58101007e-322], [41.471726179122925]
[4.68803808e-310 4.68804933e-310 1.58101007e-322], [41.635955810546875]
[4.68804776e-310 4.68803584e-310 1.58101007e-322], [41.80170202255249]
[4.68804153e-310 4.68803923e-310 1.58101007e-322], [41.96759748458862]
[4.68803578e-310 4.68803578e-310 4.68803578e-310], [42.132466077804565]
[4.68804253e-310 4.68803335e-310 1.58101007e-322], [42.29643249511719]
[4.68804367e-310 4.68804253e-310 1.58101007e-322], [42.46001482009888]
[4.68803749e-310 4.68804529e-310 1.58101007e-322], [42.62577772140503]
[4.68803884e-310 4.68803719e-310 1.58101007e-322], [42.79119253158569]
[4.68804346e-310 4.68803460e-310 1.58101007e-322], [42.956056356430054]
[4.68803725e-310 4.68804155e-310 1.58101007e-322], [43.120607137680054]
[4.68803662e-310 4.68803662e-310 1.58101007e-322], [43.28481459617615]
[4.68804260e-310 4.68803669e-310 1.58101007e-322], [43.44937300682068]
[4.68803578e-310 4.68804834e-310 1.58101007e-322], [43.61407780647278]
[6.90613071e-310 2.12199579e-314 4.68804772e-310], [43.778347969055176]
[4.68803973e-310 4.68804079e-310 1.58101007e-322], [43.94392967224121]
[4.68803340e-310 4.68804515e-310 1.58101007e-322], [44.1083025932312]
[4.68804096e-310 4.68803340e-310 1.58101007e-322], [44.27371072769165]
[4.68803441e-310 4.68804086e-310 1.58101007e-322], [44.43825054168701]
[4.68803780e-310 4.68804153e-310 1.58101007e-322], [44.60320067405701]
[1.00000000e+000 0.00000000e+000 4.68804085e-310], [44.767470598220825]
[4.68803665e-310 4.68803504e-310 1.58101007e-322], [44.93172478675842]
[4.68803504e-310 4.68803665e-310 1.58101007e-322], [45.0946249961853]
[4.68803504e-310 4.68803665e-310 1.58101007e-322], [45.25956106185913]
[4.68804079e-310 4.68803441e-310 1.58101007e-322], [45.42338585853577]
[ 38.4   0.  110. ], [45.58692717552185]
[4.68803808e-310 4.68803668e-310 1.58101007e-322], [45.751521825790405]
[4.68803520e-310 4.68803669e-310 1.58101007e-322], [45.91374969482422]
[4.68804156e-310 4.68804464e-310 1.58101007e-322], [46.07775092124939]
[1.00000000e+000 0.00000000e+000 4.68804085e-310], [46.24254584312439]
[4.68803445e-310 4.68803617e-310 1.58101007e-322], [46.40764355659485]
[ 39.92106914   2.51162078 110.        ], [46.57203769683838]
[4.68803340e-310 4.68804086e-310 1.58101007e-322], [46.73739981651306]
[4.68803573e-310 4.68804933e-310 1.58101007e-322], [46.90216565132141]
[4.68803749e-310 4.68804096e-310 1.58101007e-322], [47.067845582962036]
[4.68803886e-310 4.68803764e-310 1.58101007e-322], [47.23241376876831]
[4.68803669e-310 4.68803886e-310 1.58101007e-322], [47.3981032371521]
[4.68803974e-310 4.68803967e-310 1.58101007e-322], [47.56212043762207]
[4.68804473e-310 4.68804541e-310 1.58101007e-322], [47.73779582977295]
[4.68803600e-310 4.68804264e-310 1.58101007e-322], [47.912580251693726]
[4.68803853e-310 4.68804464e-310 1.58101007e-322], [48.076472997665405]
[4.68804464e-310 4.68804257e-310 1.58101007e-322], [48.241389751434326]
[4.68804086e-310 4.68803756e-310 1.58101007e-322], [48.40560603141785]
[4.68803967e-310 4.68803584e-310 1.58101007e-322], [48.56973743438721]
[4.6880444e-310 4.6880444e-310 4.6880444e-310], [48.73389482498169]
[4.68803410e-310 4.68803489e-310 1.58101007e-322], [48.898085832595825]
[4.68803871e-310 4.68803600e-310 1.58101007e-322], [49.06328010559082]
[4.68803780e-310 4.68803771e-310 1.58101007e-322], [49.22907495498657]
[4.68803771e-310 4.68803749e-310 1.58101007e-322], [49.394444704055786]
[6.90613071e-310 2.12199579e-314 4.68804097e-310], [49.55894064903259]
[1.0000000e+000 0.0000000e+000 4.6880384e-310], [49.723575830459595]
[1.00000000e+000 0.00000000e+000 4.68803932e-310], [49.88788151741028]
[4.68803669e-310 4.68803907e-310 1.58101007e-322], [50.05221223831177]
[4.68803974e-310 4.68804523e-310 1.58101007e-322], [50.218945264816284]
[1.0000000e+000 0.0000000e+000 4.6880355e-310], [50.38449192047119]
[4.68803482e-310 4.68803339e-310 1.58101007e-322], [50.54912519454956]
[4.68803573e-310 4.68803354e-310 1.58101007e-322], [50.714099168777466]
[4.68804113e-310 4.68803573e-310 1.58101007e-322], [50.87690591812134]
[4.68803895e-310 4.68804615e-310 1.58101007e-322], [51.04201936721802]
[4.68804615e-310 4.68804440e-310 1.58101007e-322], [51.20696949958801]
[4.68803504e-310 4.68803704e-310 1.58101007e-322], [51.3711199760437]
[4.68803707e-310 4.68803756e-310 1.58101007e-322], [51.536787033081055]
[4.68804148e-310 4.68803441e-310 1.58101007e-322], [51.7014799118042]
[4.68803824e-310 4.68803504e-310 1.58101007e-322], [51.86620020866394]
[4.68804249e-310 4.68803771e-310 1.58101007e-322], [52.032289266586304]
[4.68803480e-310 4.68804249e-310 1.58101007e-322], [52.20811414718628]
[4.68804155e-310 4.68804080e-310 1.58101007e-322], [52.37231802940369]
[4.68803764e-310 4.68804522e-310 1.58101007e-322], [52.53641724586487]
[4.68803611e-310 4.68803880e-310 1.58101007e-322], [52.70125770568848]
[4.68803938e-310 4.68804096e-310 1.58101007e-322], [52.865206480026245]
[4.68804096e-310 4.68804756e-310 1.58101007e-322], [53.02915835380554]
[4.68803871e-310 4.68803578e-310 1.58101007e-322], [53.19381356239319]
[4.68803871e-310 4.68803578e-310 1.58101007e-322], [53.356858015060425]
[4.68804541e-310 4.68803699e-310 1.58101007e-322], [53.52205991744995]
