[ 0.  0. 55.], [31.953885078430176]
[4.68838550e-310 4.68838219e-310 1.58101007e-322], [32.57790660858154]
[6.92686202e-310 2.12199579e-314 4.68838161e-310], [32.69185185432434]
[6.92686105e-310 4.68838176e-310 1.58101007e-322], [32.80413842201233]
[4.68838359e-310 4.68837899e-310 4.68838582e-310], [32.91676092147827]
[4.68838232e-310 4.68838587e-310 1.58101007e-322], [33.030444383621216]
[1.0000000e+000 0.0000000e+000 4.6883852e-310], [33.14165639877319]
[4.68838359e-310 4.68838142e-310 1.58101007e-322], [33.253973722457886]
[6.92686202e-310 2.12199579e-314 4.68838269e-310], [33.365408182144165]
[1.00000000e+000 0.00000000e+000 4.68838031e-310], [33.47686243057251]
[4.68838134e-310 4.68838205e-310 1.58101007e-322], [33.58888387680054]
[3.18299369e-313 0.00000000e+000 1.00778139e+000], [33.70168471336365]
[3.18299369e-313 0.00000000e+000 1.00778139e+000], [33.8139214515686]
[4.68838631e-310 4.68838270e-310 1.58101007e-322], [33.92691493034363]
[6.92686202e-310 2.12199579e-314 4.68838270e-310], [34.04083871841431]
[4.68838073e-310 4.68838477e-310 1.58101007e-322], [34.153958320617676]
[4.68838205e-310 4.68838650e-310 1.58101007e-322], [34.26566123962402]
[6.92686243e-310 0.00000000e+000 6.18586254e-314], [34.37778568267822]
[6.92686243e-310 4.68838383e-310 6.18583016e-314], [34.49018907546997]
[4.68838060e-310 4.68838666e-310 1.58101007e-322], [34.601659297943115]
[6.92686202e-310 2.12199579e-314 4.68838362e-310], [34.713300466537476]
[ 4.2  0.  55. ], [34.82595252990723]
[4.68838270e-310 4.68838775e-310 1.58101007e-322], [34.93713998794556]
[ 4.6  0.  55. ], [35.04965949058533]
[4.68838272e-310 4.68838142e-310 1.58101007e-322], [35.16219758987427]
[4.68838227e-310 4.68838497e-310 1.58101007e-322], [35.275644063949585]
[4.68838270e-310 4.68838271e-310 1.58101007e-322], [35.387545347213745]
[6.92686105e-310 4.68838357e-310 1.58101007e-322], [35.499571561813354]
[6.92686202e-310 2.12199579e-314 4.68838270e-310], [35.61208724975586]
[4.68838357e-310 4.68838141e-310 1.58101007e-322], [35.725034952163696]
[4.68838032e-310 4.68837899e-310 4.68838582e-310], [35.83701467514038]
[4.68838357e-310 4.68838173e-310 1.58101007e-322], [35.949992179870605]
[4.68838792e-310 4.68838271e-310 1.58101007e-322], [36.062352895736694]
[6.92686202e-310 2.12199579e-314 4.68838274e-310], [36.17487978935242]
[6.92686202e-310 2.12199579e-314 4.68838381e-310], [36.28728175163269]
[4.68838026e-310 4.68838236e-310 1.58101007e-322], [36.39998483657837]
[4.68838380e-310 4.68837899e-310 6.92677819e-310], [36.51249885559082]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [36.62430787086487]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [36.73672294616699]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [36.84875416755676]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [36.96163868904114]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [37.07385873794556]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [37.185704708099365]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [37.29764223098755]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [37.40982675552368]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [37.52220702171326]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [37.63361191749573]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [37.745988607406616]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [37.85836124420166]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [37.96995759010315]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [38.081674337387085]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [38.19395613670349]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [38.3068950176239]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [38.41857099533081]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [38.52963209152222]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [38.64226150512695]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [38.754093170166016]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [38.86542868614197]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [38.97829079627991]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [39.090338706970215]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [39.202099561691284]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [39.31324911117554]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [39.42556309700012]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [39.53827500343323]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [39.65115022659302]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [39.76333451271057]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [39.875526905059814]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [39.98785638809204]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [40.10093402862549]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [40.21179556846619]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [40.32376790046692]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [40.43557667732239]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [40.548149824142456]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [40.66129970550537]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [40.77425003051758]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [40.88720774650574]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [40.99962377548218]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [41.11284828186035]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [41.226375579833984]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [41.33939576148987]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [41.452314376831055]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [41.56463980674744]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [41.676881551742554]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [41.789875984191895]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [41.902068853378296]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [42.014538049697876]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [42.12756609916687]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [42.24091911315918]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [42.35399556159973]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [42.468175172805786]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [42.58114719390869]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [42.693151235580444]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [42.80476641654968]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [42.9167058467865]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [43.02950191497803]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [43.14184522628784]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [43.254066467285156]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [43.36683797836304]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [43.479899883270264]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [43.59304070472717]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [43.7050621509552]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [43.81714153289795]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [43.93022608757019]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [44.04305291175842]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [44.15555739402771]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [44.267422914505005]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [44.380144357681274]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [44.492424726486206]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [44.60463523864746]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [44.71770524978638]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [44.830071210861206]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [44.943991899490356]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [45.05838632583618]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [45.17096543312073]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [45.28473162651062]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [45.39683723449707]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [45.5088677406311]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [45.62053608894348]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [45.73210692405701]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [45.84490895271301]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [45.95769548416138]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [46.07042646408081]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [46.18217182159424]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [46.29513168334961]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [46.408132553100586]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [46.52078151702881]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [46.63432288169861]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [46.74801850318909]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [46.860273361206055]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [46.97305631637573]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [47.08525037765503]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [47.196999311447144]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [47.310224533081055]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [47.42248773574829]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [47.5360803604126]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [47.64798402786255]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [47.76118206977844]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [47.873438358306885]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [47.98645353317261]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [48.09901213645935]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [48.211446046829224]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [48.325034856796265]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [48.436899185180664]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [48.54927659034729]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [48.66235899925232]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [48.77653884887695]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [48.88934397697449]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [49.0024847984314]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [49.115095376968384]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [49.22697949409485]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [49.339524269104004]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [49.45307016372681]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [49.56674647331238]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [49.67995309829712]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [49.79213285446167]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [49.90474247932434]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [50.01834297180176]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [50.13141322135925]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [50.24429988861084]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [50.35702133178711]
[4.68838446e-310 0.00000000e+000 6.92677819e-310], [50.46986269950867]
