[1.22124533e-14 0.00000000e+00 5.50000000e+01], [7.076916217803955]
[-3.42647258e-06  1.18347050e-07  5.50000023e+01], [7.305416822433472]
[-3.73846390e-06  6.48846535e-07  5.50000018e+01], [7.348423480987549]
[-3.92249938e-06  9.66437443e-07  5.50000015e+01], [7.387179851531982]
[-4.04982950e-06  1.18623375e-06  5.50000013e+01], [7.424689054489136]
[-4.14396821e-06  1.34882503e-06  5.50000012e+01], [7.46396017074585]
[-4.21576244e-06  1.47288535e-06  5.50000010e+01], [7.503596067428589]
[-4.27128667e-06  1.56887168e-06  5.50000010e+01], [7.54231595993042]
[-4.31449373e-06  1.64359133e-06  5.50000009e+01], [7.585132837295532]
[-4.34820719e-06  1.70191021e-06  5.50000008e+01], [7.624269247055054]
[-4.37454442e-06  1.74748021e-06  5.50000008e+01], [7.66298508644104]
[-4.39513016e-06  1.78310563e-06  5.50000008e+01], [7.701344966888428]
[-4.41122436e-06  1.81096239e-06  5.50000007e+01], [7.740323781967163]
[-4.42380844e-06  1.83274645e-06  5.50000007e+01], [7.779171943664551]
[-4.43364854e-06  1.84978224e-06  5.50000007e+01], [7.816752910614014]
[-4.44134323e-06  1.86310489e-06  5.50000007e+01], [7.8551905155181885]
[-4.44736037e-06  1.87352376e-06  5.50000007e+01], [7.893892049789429]
[-4.45206577e-06  1.88167174e-06  5.50000007e+01], [7.934559106826782]
[-4.45574542e-06  1.88804382e-06  5.50000007e+01], [7.972771644592285]
[-4.45862295e-06  1.89302703e-06  5.50000007e+01], [8.014690160751343]
[-4.46087321e-06  1.89692407e-06  5.50000007e+01], [8.052332162857056]
[-4.46263295e-06  1.89997171e-06  5.50000006e+01], [8.090602397918701]
[-4.46400912e-06  1.90235508e-06  5.50000006e+01], [8.129118919372559]
[-4.46508531e-06  1.90421897e-06  5.50000006e+01], [8.173824310302734]
[-4.46592693e-06  1.90567661e-06  5.50000006e+01], [8.212885856628418]
[-4.46658508e-06  1.90681651e-06  5.50000006e+01], [8.250732421875]
[-4.46709978e-06  1.90770795e-06  5.50000006e+01], [8.290011644363403]
[-4.46750229e-06  1.90840511e-06  5.50000006e+01], [8.328316688537598]
[-4.46781707e-06  1.90895031e-06  5.50000006e+01], [8.365206956863403]
[-4.46806323e-06  1.90937666e-06  5.50000006e+01], [8.407750129699707]
[-4.46825574e-06  1.90971010e-06  5.50000006e+01], [8.446339130401611]
[-4.46840628e-06  1.90997082e-06  5.50000006e+01], [8.483139753341675]
[-4.46852402e-06  1.91017475e-06  5.50000006e+01], [8.521004676818848]
[-4.46861608e-06  1.91033421e-06  5.50000006e+01], [8.55825138092041]
[-4.46868808e-06  1.91045892e-06  5.50000006e+01], [8.5959312915802]
[-4.46874439e-06  1.91055644e-06  5.50000006e+01], [8.634820461273193]
[-4.46878840e-06  1.91063267e-06  5.50000006e+01], [8.67273497581482]
[-4.46882284e-06  1.91069233e-06  5.50000006e+01], [8.709557294845581]
[-4.46884977e-06  1.91073896e-06  5.50000006e+01], [8.747129917144775]
[-4.46887082e-06  1.91077542e-06  5.50000006e+01], [8.7838716506958]
[-4.46888729e-06  1.91080395e-06  5.50000006e+01], [8.827217102050781]
[-4.46890017e-06  1.91082627e-06  5.50000006e+01], [8.869293212890625]
[-4.46891024e-06  1.91084371e-06  5.50000006e+01], [8.91019606590271]
[-4.46891812e-06  1.91085735e-06  5.50000006e+01], [8.95067286491394]
[-4.46892428e-06  1.91086802e-06  5.50000006e+01], [8.99256157875061]
[-4.46892909e-06  1.91087635e-06  5.50000006e+01], [9.033799409866333]
[-4.46893285e-06  1.91088287e-06  5.50000006e+01], [9.075543403625488]
[-4.46893580e-06  1.91088798e-06  5.50000006e+01], [9.117444276809692]
[-4.46893810e-06  1.91089197e-06  5.50000006e+01], [9.159950733184814]
[-4.46893991e-06  1.91089509e-06  5.50000006e+01], [9.199450731277466]
[-4.46894131e-06  1.91089753e-06  5.50000006e+01], [9.241517543792725]
[-4.46894240e-06  1.91089942e-06  5.50000006e+01], [9.28309679031372]
[-4.46894326e-06  1.91090090e-06  5.50000006e+01], [9.323292255401611]
[-4.46894393e-06  1.91090206e-06  5.50000006e+01], [9.364327907562256]
[-4.46894446e-06  1.91090298e-06  5.50000006e+01], [9.405583381652832]
[-4.46894488e-06  1.91090370e-06  5.50000006e+01], [9.445381164550781]
[-4.46894519e-06  1.91090425e-06  5.50000006e+01], [9.486740350723267]
[-4.46894545e-06  1.91090469e-06  5.50000006e+01], [9.527953386306763]
[-4.46894565e-06  1.91090503e-06  5.50000006e+01], [9.56897234916687]
[-4.46894580e-06  1.91090529e-06  5.50000006e+01], [9.60922122001648]
[-4.46894592e-06  1.91090550e-06  5.50000006e+01], [9.65016222000122]
[-4.46894600e-06  1.91090565e-06  5.50000006e+01], [9.691445112228394]
[-4.46894607e-06  1.91090577e-06  5.50000006e+01], [9.73306131362915]
[-4.46894613e-06  1.91090588e-06  5.50000006e+01], [9.774054050445557]
[-4.46894618e-06  1.91090595e-06  5.50000006e+01], [9.814518213272095]
[-4.46894621e-06  1.91090600e-06  5.50000006e+01], [9.857662200927734]
[-4.46894623e-06  1.91090604e-06  5.50000006e+01], [9.897961378097534]
[-4.46894625e-06  1.91090608e-06  5.50000006e+01], [9.93814992904663]
[-4.46894627e-06  1.91090611e-06  5.50000006e+01], [9.98158073425293]
[-4.46894628e-06  1.91090613e-06  5.50000006e+01], [10.02447772026062]
[-4.46894629e-06  1.91090614e-06  5.50000006e+01], [10.068888187408447]
[-4.46894630e-06  1.91090616e-06  5.50000006e+01], [10.113219976425171]
[-4.46894631e-06  1.91090617e-06  5.50000006e+01], [10.159310340881348]
[-4.46894631e-06  1.91090618e-06  5.50000006e+01], [10.204471588134766]
[-4.46894631e-06  1.91090617e-06  5.50000006e+01], [10.249095678329468]
[-4.46894631e-06  1.91090618e-06  5.50000006e+01], [10.294641256332397]
[-4.46894630e-06  1.91090616e-06  5.50000006e+01], [10.33805537223816]
[-4.46894630e-06  1.91090617e-06  5.50000006e+01], [10.3794686794281]
[-4.46894631e-06  1.91090618e-06  5.50000006e+01], [10.422155618667603]
[-4.46894631e-06  1.91090617e-06  5.50000006e+01], [10.465015649795532]
[-4.46894632e-06  1.91090619e-06  5.50000006e+01], [10.507349252700806]
[-4.46894631e-06  1.91090618e-06  5.50000006e+01], [10.548600196838379]
[-4.46894631e-06  1.91090618e-06  5.50000006e+01], [10.593232154846191]
[-4.46894631e-06  1.91090618e-06  5.50000006e+01], [10.639825582504272]
[-4.46894631e-06  1.91090617e-06  5.50000006e+01], [10.684763193130493]
[-4.46894631e-06  1.91090617e-06  5.50000006e+01], [10.728763818740845]
[-4.46894630e-06  1.91090617e-06  5.50000006e+01], [10.77055287361145]
[-4.46894629e-06  1.91090616e-06  5.50000006e+01], [10.810716152191162]
[-4.46894630e-06  1.91090616e-06  5.50000006e+01], [10.852552652359009]
[-4.46894630e-06  1.91090616e-06  5.50000006e+01], [10.892614126205444]
