[1.19904087e-14 0.00000000e+00 5.40000000e+01], [2.617353916168213]
[-4.64787489e-06  2.26082606e-06  5.40000011e+01], [3.101412773132324]
[-4.75762518e-06  2.41040128e-06  5.40000009e+01], [3.1772396564483643]
[-4.74667535e-06  2.39841717e-06  5.40000009e+01], [3.2465591430664062]
[-4.74424338e-06  2.39453412e-06  5.40000009e+01], [3.3158843517303467]
[-4.74327682e-06  2.39286413e-06  5.40000009e+01], [3.3851327896118164]
[-4.74259236e-06  2.39167784e-06  5.40000009e+01], [3.4528841972351074]
[-4.74207955e-06  2.39078918e-06  5.40000009e+01], [3.518106698989868]
[-4.74169633e-06  2.39012509e-06  5.40000009e+01], [3.5915775299072266]
[-4.74141020e-06  2.38962924e-06  5.40000009e+01], [3.6592350006103516]
[-4.74119656e-06  2.38925903e-06  5.40000009e+01], [3.72763729095459]
[-4.74103706e-06  2.38898262e-06  5.40000009e+01], [3.792541742324829]
[-4.74091797e-06  2.38877625e-06  5.40000009e+01], [3.859410524368286]
[-4.74082906e-06  2.38862217e-06  5.40000009e+01], [3.932070732116699]
[-4.74076268e-06  2.38850714e-06  5.40000009e+01], [3.994685649871826]
[-4.74071311e-06  2.38842125e-06  5.40000009e+01], [4.058627128601074]
[-4.74067611e-06  2.38835712e-06  5.40000009e+01], [4.121983528137207]
[-4.74064848e-06  2.38830924e-06  5.40000009e+01], [4.19009804725647]
[-4.74062785e-06  2.38827350e-06  5.40000009e+01], [4.260946750640869]
[-4.74061245e-06  2.38824681e-06  5.40000009e+01], [4.338259696960449]
[-4.74060095e-06  2.38822688e-06  5.40000009e+01], [4.402596712112427]
[-4.74059236e-06  2.38821200e-06  5.40000009e+01], [4.473001718521118]
[-4.74058596e-06  2.38820089e-06  5.40000009e+01], [4.55085563659668]
[-4.74058117e-06  2.38819260e-06  5.40000009e+01], [4.615518569946289]
[-4.74057759e-06  2.38818640e-06  5.40000009e+01], [4.6767449378967285]
[-4.74057493e-06  2.38818179e-06  5.40000009e+01], [4.7425665855407715]
[-4.74057294e-06  2.38817833e-06  5.40000009e+01], [4.805174350738525]
[-4.74057145e-06  2.38817574e-06  5.40000009e+01], [4.873092412948608]
[-4.74057034e-06  2.38817382e-06  5.40000009e+01], [4.934321165084839]
[-4.74056951e-06  2.38817239e-06  5.40000009e+01], [5.001808404922485]
[-4.74056889e-06  2.38817131e-06  5.40000009e+01], [5.073505163192749]
[-4.74056843e-06  2.38817051e-06  5.40000009e+01], [5.138843059539795]
[-4.74056808e-06  2.38816992e-06  5.40000009e+01], [5.20126748085022]
