[0. 0. 0.], [1.5223686695098877]
[-47.05   9.12  96.46], [2.4662318229675293]
[-47.13   9.05  96.44], [2.5999503135681152]
[-47.17   9.01  96.44], [2.7179696559906006]
[-47.17   9.02  96.43], [2.836676836013794]
[-45.35   8.63  96.82], [2.9570841789245605]
[-40.63   7.96  97.27], [3.081062078475952]
[-33.61   5.15  96.8 ], [3.1986570358276367]
[-23.91   1.5   93.27], [3.323961019515991]
[-14.16  -4.64  84.27], [3.456486225128174]
[-11.61 -10.56  77.88], [3.5847396850585938]
[ -9.77 -10.18  75.31], [3.7226548194885254]
[-12.77 -15.11  75.7 ], [3.8496053218841553]
[ -8.49 -10.69  72.58], [3.9783947467803955]
[-35.77  -2.88  97.  ], [4.099856376647949]
