[ 0.  0. 55.], [49.399890422821045]
[4.67604929e-310 4.67605055e-310 1.58101007e-322], [49.99840998649597]
[6.93164105e-310 2.12199579e-314 4.67605030e-310], [50.084331035614014]
[6.93164105e-310 2.12199579e-314 4.67605030e-310], [50.16763234138489]
[6.93164105e-310 2.12199579e-314 4.67605030e-310], [50.250184297561646]
[6.93164105e-310 2.12199579e-314 4.67605030e-310], [50.33457684516907]
[6.93164105e-310 2.12199579e-314 4.67605030e-310], [50.41833233833313]
[6.93164105e-310 2.12199579e-314 4.67605030e-310], [50.501014709472656]
[6.93164105e-310 2.12199579e-314 4.67605030e-310], [50.584620237350464]
[6.93164105e-310 2.12199579e-314 4.67605030e-310], [50.66816234588623]
[6.93164105e-310 2.12199579e-314 4.67605030e-310], [50.75202488899231]
[6.93164105e-310 2.12199579e-314 4.67605030e-310], [50.83577251434326]
[6.93164105e-310 2.12199579e-314 4.67605030e-310], [50.91829967498779]
[6.93164105e-310 2.12199579e-314 4.67605030e-310], [51.00233602523804]
[6.93164105e-310 2.12199579e-314 4.67605030e-310], [51.08542990684509]
[6.93164105e-310 2.12199579e-314 4.67605030e-310], [51.169129848480225]
[6.93164105e-310 2.12199579e-314 4.67605030e-310], [51.25253248214722]
[6.93164105e-310 2.12199579e-314 4.67605030e-310], [51.33574938774109]
[6.93164105e-310 2.12199579e-314 4.67605030e-310], [51.41975688934326]
[6.93164105e-310 2.12199579e-314 4.67605030e-310], [51.50366282463074]
[6.93164105e-310 2.12199579e-314 4.67605030e-310], [51.58778142929077]
[6.93164105e-310 2.12199579e-314 4.67605030e-310], [51.671088457107544]
[6.93164105e-310 2.12199579e-314 4.67605030e-310], [51.75394129753113]
[6.93164105e-310 2.12199579e-314 4.67605030e-310], [51.83660340309143]
[6.93164105e-310 2.12199579e-314 4.67605030e-310], [51.92022776603699]
[6.93164105e-310 2.12199579e-314 4.67605030e-310], [52.00331950187683]
[6.93164105e-310 2.12199579e-314 4.67605030e-310], [52.08700108528137]
[6.93164105e-310 2.12199579e-314 4.67605030e-310], [52.16952967643738]
[6.93164105e-310 2.12199579e-314 4.67605030e-310], [52.252115964889526]
[6.93164105e-310 2.12199579e-314 4.67605030e-310], [52.33413362503052]
[6.93164105e-310 2.12199579e-314 4.67605030e-310], [52.41780614852905]
[6.93164105e-310 2.12199579e-314 4.67605030e-310], [52.50088429450989]
