[0. 0. 0.], [49.40012264251709]
[0.000e+00 1.000e-02 5.499e+01], [49.998546838760376]
[0.000e+00 2.000e-02 5.499e+01], [50.08456492424011]
[4.000e-02 4.000e-02 5.505e+01], [50.1676926612854]
[ 0.46  0.29 55.33], [50.250239610672]
[ 0.32  0.18 55.14], [50.33481287956238]
[3.100e-01 3.000e-02 5.505e+01], [50.4184136390686]
[2.900e-01 4.000e-02 5.505e+01], [50.50111484527588]
[ 0.3   0.07 55.09], [50.58468294143677]
[3.50e-01 3.00e-02 5.51e+01], [50.668450117111206]
[3.800e-01 3.000e-02 5.511e+01], [50.75217628479004]
[ 0.4  0.  55.1], [50.83586835861206]
[ 0.41  0.   55.1 ], [50.918354749679565]
[ 0.63  0.   55.22], [51.00240898132324]
[ 6.100e-01 -3.000e-02  5.519e+01], [51.08568096160889]
[ 6.300e-01 -5.000e-02  5.515e+01], [51.16939878463745]
[ 7.000e-01 -5.000e-02  5.516e+01], [51.2526421546936]
[ 0.88 -0.11 55.18], [51.33597254753113]
[9.600e-01 1.000e-02 5.522e+01], [51.42015075683594]
[ 0.95 -0.06 55.21], [51.503732442855835]
[ 1.01  0.   55.26], [51.58784198760986]
[ 1.11  0.   55.3 ], [51.67114472389221]
[ 1.20e+00 -4.00e-02  5.53e+01], [51.75425624847412]
[ 1.490e+00 -4.000e-02  5.536e+01], [51.83684706687927]
[ 1.53 -0.09 55.37], [51.920379400253296]
[ 1.570e+00 -1.000e-02  5.536e+01], [52.00356149673462]
[ 1.85 -0.06 55.46], [52.08726263046265]
[ 1.860e+00 -3.000e-02  5.542e+01], [52.16983199119568]
[ 1.890e+00 -2.000e-02  5.542e+01], [52.252259254455566]
[ 1.920e+00 -4.000e-02  5.542e+01], [52.33439612388611]
[ 1.95 -0.08 55.42], [52.41805338859558]
[ 1.99 -0.08 55.41], [52.500954151153564]
[ 2.04 -0.06 55.43], [52.583319664001465]
[ 2.120e+00 -3.000e-02  5.544e+01], [52.66645574569702]
[ 2.160e+00 -3.000e-02  5.546e+01], [52.74987983703613]
[ 2.230e+00 -1.000e-02  5.545e+01], [52.83333420753479]
[2.470e+00 3.000e-02 5.561e+01], [52.91598153114319]
[ 2.590e+00 -2.000e-02  5.559e+01], [52.99843454360962]
[2.610e+00 2.000e-02 5.556e+01], [53.082385540008545]
[2.85e+00 3.00e-02 5.56e+01], [53.16514468193054]
[2.850e+00 3.000e-02 5.558e+01], [53.24828767776489]
[2.890e+00 4.000e-02 5.557e+01], [53.33166766166687]
