[ 0.0 0.0 0.0],[ 167.86561369675735 167.86561369675704 167.86561369675735][ 0.0 0.0 0.0],[ 167.8656136967572 167.86561369675667 167.86561369675698], [1.0598998069763184]
[ 1.2640681276519087e-05 0.0 5.986634534325045e-06],[ 167.86561369675735 167.86561369675704 167.86561369675735][ 2.827882599448285e-06 0.0 3.5309823863492596e-07],[ 167.8656136967572 167.86561369675667 167.86561369675698], [2.021728754043579]
[ 0.0 6.114249535194189e-06 3.3183547151790797e-06],[ 167.8656182697777 167.86561670703753 167.8656174942061][ 0.0 0.0 0.0],[ 167.86561467139236 167.86561424332857 167.8656140871621], [2.1536195278167725]
[ 0.0 1.2945472195372992e-06 7.43744577112909e-07],[ 167.86561919845147 167.86561784978372 167.86561852277026][ 0.0 0.0 0.0],[ 167.8656147142777 167.86561387224558 167.86561398106917], [2.292358875274658]
[ 0.0 0.0 0.0],[ 167.8656183885404 167.86561713176374 167.86561775599932][ 0.0 0.0 0.0],[ 167.86561454126226 167.8656137682285 167.86561391248028], [2.425022840499878]
[ 1.411192240592698e-06 0.0 5.488260599961647e-07],[ 167.86561734048624 167.86561615778754 167.86561674050384][ 0.0 0.0 0.0],[ 167.86561435275848 167.86561373021001 167.86561385932083], [2.550894260406494]
[ 1.3069365013356422e-06 0.0 6.534862339703109e-07],[ 167.86561701287374 167.8656157683833 167.8656163599966][ 0.0 0.0 0.0],[ 167.86561416490312 167.86561373499873 167.86561382069294], [2.6868934631347656]
[ 9.451752672716092e-07 0.0 4.5510502054543193e-07],[ 167.8656167839213 167.86561546526136 167.86561608869158][ 0.0 0.0 0.0],[ 167.86561403649202 167.86561373725246 167.86561378781005], [2.8184878826141357]
[ 9.186377769831598e-07 0.0 4.215979076714034e-07],[ 167.86561648970718 167.8656151324722 167.86561577185716][ 0.0 0.0 0.0],[ 167.86561395217916 167.8656137273906 167.86561376469845], [2.943044424057007]
[ 9.296966475405944e-07 0.0 4.284837371760598e-07],[ 167.86561625474366 167.86561487063173 167.86561551967742][ 0.0 0.0 0.0],[ 167.86561388887597 167.8656137183159 167.86561374766688], [3.074770212173462]
[ 9.373830665092234e-07 0.0 4.331097268486075e-07],[ 167.86561608240999 167.86561467774294 167.86561533422073][ 0.0 0.0 0.0],[ 167.86561384112153 167.86561371188813 167.86561373478438], [3.202270984649658]
