[ 0.0 0.0 0.0],[ 783.3723163619908 783.3723163619901 783.3723163619907], [3.5690414905548096]
[ 0.0 0.0 0.0],[ 783.3723163619908 783.3723163619901 783.3723163619907], [4.952035427093506]
[ 0.0 0.1734182292106308 0.1703036410769669],[ 783.3723163619918 783.3723163619912 783.3723163619921], [5.091490268707275]
[ 0.0 0.46051380078693605 0.4560468061207434],[ 783.4899733903918 783.629813481309 783.6316553936576], [5.212625503540039]
[ 0.0 0.857048346717755 0.8467733750346914],[ 783.6643651527091 784.073069694833 784.0826326562278], [5.329236268997192]
[ 0.0 1.3632957958696061 1.3397630808689194],[ 783.8898352664253 784.6919068305243 784.7112196750584], [5.447817802429199]
[ 0.0 1.9774511621345683 1.9438770506629115],[ 784.1614894380239 785.4885555778684 785.5160505208906], [5.56976318359375]
[ 0.0 2.7051004643684435 2.656626774057546],[ 784.4859995244016 786.4624268993773 786.5044634174645], [5.7062952518463135]
[ 0.0 3.547947720428366 3.4811952497647805],[ 784.8657278917376 787.6178438567447 787.676377943441], [5.833096027374268]
[ 0.0 4.50888164748565 4.420496376338184],[ 785.3041196846768 788.9578097793004 789.0351675543006], [5.971783638000488]
[ 0.0 5.590114656027851 5.472239895591932],[ 785.8052418895364 790.4860777373019 790.5845969328763], [6.096279621124268]
[ 0.0 6.765512793599185 6.639557617795068],[ 786.3713898850983 792.2035017049088 792.32184263482], [6.214978933334351]
[ 0.0 7.796998943588315 7.724023942683249],[ 786.9967628157406 794.0800519316173 794.2389805374402], [6.337008714675903]
[ 0.0 8.94361890492975 8.692709265776182],[ 787.5209292589515 795.7603880339377 796.0127165950115], [6.467530250549316]
[ 0.0 10.157875371092778 9.762473055663245],[ 788.0635853878906 797.5142143156629 797.6898995838129], [6.592957258224487]
[ 0.0 11.440403348816005 10.928355995754352],[ 788.6877187027478 799.3956363818694 799.4840873798685], [6.734576225280762]
[ 0.0 12.7926453849792 12.170912369114355],[ 789.3792510661747 801.3925651858192 801.4110629996939], [6.881670713424683]
[ 0.0 14.222077407237075 13.510309722960825],[ 790.1276800167644 803.4942882113564 803.4549392984992], [7.028195142745972]
[ 0.0 15.707320771737843 14.935159650647645],[ 790.9452065990449 805.7158343038201 805.6410997853965], [7.144776344299316]
[ 0.0 17.259350114729955 16.416042348850183],[ 791.8195468298524 808.0263049109743 807.9480144870008], [7.277981758117676]
[ 0.0 18.867933530105216 17.973554971844646],[ 792.7477521794801 810.4246681161278 810.3437285459756], [7.412258863449097]
[ 0.0 20.55213479318597 19.56735033585933],[ 793.7384352672232 812.9082400297474 812.8428341546485], [7.538769483566284]
[ 0.0 22.22013373396351 21.215699628236866],[ 794.7863272582854 815.4816406036163 815.4047766920164], [7.66732931137085]
[ 0.0 23.90452338176725 22.85514392551134],[ 795.8637580301813 818.0474387698322 818.0092596202913], [7.807435989379883]
[ 0.0 25.623310870509943 24.528787792406614],[ 796.9643175884049 820.6117712833201 820.600283359697], [7.932333469390869]
[ 0.0 27.375195993585464 26.225496587952833],[ 798.1180101104469 823.2173074589988 823.2285192096876], [8.06963586807251]
[ 0.0 29.113712007930182 27.958004583783946],[ 799.3183650432278 825.8579913939376 825.8812009707474], [8.188869714736938]
[ 0.0 30.80667966048669 29.60606041037164],[ 800.5505615221034 828.4850931151129 828.55423186235], [8.31894564628601]
[ 0.0 32.52225837042385 31.29284759305327],[ 801.7505034343773 831.0137210904893 831.0991807557181], [8.470376253128052]
[ 0.0 34.1769560583837 32.9786237330824],[ 803.0070167753242 833.5746369345997 833.6812156909315], [8.595386743545532]
[ 0.0 35.77047424456989 34.53445164677824],[ 804.2595676523005 836.0544854611716 836.2259895494362], [8.721930265426636]
[ 0.0 37.33926433116095 36.12166685863233],[ 805.4525235241541 838.405250844143 838.5879560444881], [8.844513177871704]
[ 0.0 38.843767557338204 37.65385954080958],[ 806.6762772883181 840.7364712932235 840.9623399686999], [8.983945608139038]
[ 0.0 40.38667831265686 39.202739924791146],[ 807.8681038473028 842.965096313824 843.2426684244816], [9.108458042144775]
[ 0.0 41.73303005981711 40.55373421925505],[ 809.1064035316745 845.2396810281114 845.5472770880274], [9.233879566192627]
[ 0.0 43.12118873903576 41.89860981314573],[ 810.1837153983647 847.2140306459289 847.5407225099776], [9.372002840042114]
[ 0.0 44.35413655112991 43.18817142765347],[ 811.3011577272799 849.2317978882118 849.5407728449625], [9.508947610855103]
[ 0.0 45.59369657315084 44.434086086207685],[ 812.3384736434716 851.051023690663 851.4128655114498], [9.648234367370605]
[ 0.0 46.69498569574503 45.60613221261771],[ 813.3747344687787 852.8578782262151 853.2397256017673], [9.787191152572632]
[ 0.0 47.761787503910206 46.71007449718014],[ 814.3267093020635 854.4845386013437 854.9227241006752], [9.945469856262207]
[ 0.0 48.750239272945684 47.77405082134411],[ 815.2445642338121 856.0464878196377 856.5174500474051], [10.091169834136963]
[ 0.0 49.680786604621176 48.74553550096199],[ 816.1190177256956 857.5083644767385 858.0337058564205], [10.232006788253784]
[ 0.0 50.4946630774548 49.65075197161419],[ 816.933703029955 858.8712540106189 859.4252043698679], [10.362615823745728]
[ 0.0 51.41977819105768 50.50447641200595],[ 817.6725166441839 860.0815787731729 860.697751040541], [10.482777833938599]
[ 0.0 52.31805047090391 51.484009987108806],[ 818.4478071604448 861.398432119277 861.956954447136], [10.602424144744873]
[ 0.0 53.19331774555821 52.38570462372417],[ 819.2752564801976 862.7293662751594 863.3382346232595], [10.730039358139038]
[ 0.0 54.15859546870686 53.35395880621315],[ 820.0610640232879 863.9974286306326 864.6274199192858], [10.85884404182434]
[ 0.0 55.14236960874449 54.33204654702913],[ 820.9273007573938 865.3945000308241 866.0139499680204], [10.985085487365723]
[ 0.0 56.047469213753715 55.25695166948475],[ 821.8144345815945 866.8101877258215 867.4111545962426], [11.105687856674194]
[ 0.0 56.89109339939507 56.16152061818291],[ 822.6471349764842 868.1132554735742 868.7165333793358], [11.249091148376465]
[ 0.0 57.851778894369566 57.05253497048211],[ 823.4488321672508 869.339084401764 869.9766907552378], [11.38024115562439]
[ 0.0 58.71763738184595 57.84913564748595],[ 824.3074501593064 870.6922678613687 871.2615764980453], [11.504128456115723]
[ 0.0 59.36735878174311 58.60342173458415],[ 825.0846105856767 871.9031523456108 872.3996184981195], [11.625963687896729]
[ 0.0 59.62544066838104 59.041736220755],[ 825.7439936816626 872.8509620656998 873.421147321462], [11.749570608139038]
[ 0.0 59.66079577690463 59.43346341241718],[ 826.0702777666224 873.2631145515493 873.9611663618649], [11.87595009803772]
[ 0.0 59.45983420308586 59.51710233655921],[ 826.2660762752135 873.4378358313932 874.3763342964294], [12.0042564868927]
[ 0.0 59.002244900787765 59.51445406807607],[ 826.2004322058341 873.2627787199123 874.3732361684187], [12.129374742507935]
[ 0.0 58.456127794755474 59.46738926399616],[ 825.9666872432771 872.7902722918246 874.1925240160199], [12.251246690750122]
[ 0.0 57.76160055057034 59.19598823528242],[ 825.663785331077 872.2087582144446 873.9492103988676], [12.380892276763916]
[ 0.0 57.015599704923616 58.911709441869135],[ 825.1799739234926 871.3961074299616 873.4091619316284], [12.511051416397095]
[ 0.0 56.35731196361278 58.65206272410261],[ 824.661842602965 870.524431501425 872.8477644198151], [12.635282754898071]
[ 0.0 55.66336134495228 58.416086985171354],[ 824.1940320881546 869.7510653446332 872.3569176157126], [12.761402606964111]
[ 0.0 55.1896687638944 58.337603944604886],[ 823.7211227836315 868.9434266437435 871.8824503643287], [12.901256561279297]
[ 0.0 54.762818030444095 58.312226705738354],[ 823.4233774890432 868.427703850794 871.662589194262], [13.032567024230957]
[ 0.0 54.35564171696078 58.33577988640919],[ 823.1748179178444 867.9797881140937 871.5116106616398], [13.167678833007812]
[ 0.0 54.08293896635618 58.358677510319474],[ 822.9600856410887 867.5626014889863 871.4228049438486], [13.321226835250854]
[ 0.0 53.76075269359592 58.44865040478946],[ 822.8080242439614 867.2884848042976 871.3797277999561], [13.455714464187622]
[ 0.0 53.42094373335827 58.512553405003786],[ 822.6690448187786 866.9804071068355 871.3918053056714], [13.604736328125]
