[  0.   0. 100.], [1.851858377456665]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [14.53096318244934]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [14.651118516921997]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [14.771228551864624]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [14.89194130897522]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [15.012268304824829]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [15.139147996902466]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [15.256322860717773]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [15.37726092338562]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [15.502467155456543]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [15.619125366210938]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [15.741342544555664]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [15.866765022277832]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [15.995789527893066]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [16.12072467803955]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [16.245826959609985]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [16.3750159740448]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [16.502089738845825]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [16.626115560531616]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [16.751307010650635]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [16.877204179763794]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [17.00049924850464]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [17.12442970275879]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [17.24856925010681]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [17.37817931175232]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [17.501725435256958]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [17.62658429145813]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [17.751500844955444]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [17.878430604934692]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [18.00237250328064]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [18.127641677856445]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [18.258439779281616]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [18.38502335548401]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [18.514710903167725]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [18.639155626296997]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [18.76508402824402]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [18.889245748519897]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [19.01496171951294]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [19.137261867523193]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [19.26401996612549]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [19.388339281082153]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [19.514812707901]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [19.638629913330078]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [19.769330739974976]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [19.88572072982788]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [20.010926485061646]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [20.135178327560425]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [20.26384139060974]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [20.388912439346313]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [20.51606321334839]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [20.642406702041626]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [20.76813840866089]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [20.894496202468872]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [21.018189191818237]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [21.150523900985718]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [21.279994010925293]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [21.40418267250061]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [21.53368902206421]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [21.663268566131592]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [21.789946794509888]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [21.92140245437622]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [22.056086778640747]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [22.190006017684937]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [22.321024417877197]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [22.44048762321472]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [22.566484451293945]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [22.692421197891235]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [22.808715343475342]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [22.928600311279297]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [23.04845690727234]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [23.163591384887695]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [23.28345012664795]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [23.404669046401978]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [23.53271985054016]
[4.67128992e-310 4.67128992e-310 4.67128992e-310], [23.662956714630127]
