[1.11022302e-14 0.00000000e+00 5.00000000e+01], [3.140604019165039]
[ 8.92056031e-02 -2.65487035e-09  5.00498397e+01], [4.20462965965271]
[ 2.27427270e-01 -6.31655231e-09  5.00631962e+01], [4.333872318267822]
[ 3.69240919e-01 -9.49195887e-09  5.00689582e+01], [4.450284719467163]
[ 5.09424221e-01 -1.31671847e-08  5.00757535e+01], [4.560916900634766]
[ 6.47968626e-01 -1.87676554e-08  5.00836968e+01], [4.678564786911011]
[ 7.82262628e-01 -2.76050213e-08  5.00916165e+01], [4.787678480148315]
[ 9.11128725e-01 -4.06541868e-08  5.00994699e+01], [4.901702404022217]
[ 1.03506071e+00 -5.86316047e-08  5.01074003e+01], [5.011469602584839]
[ 1.15475627e+00 -8.19550920e-08  5.01153084e+01], [5.127124071121216]
[ 1.27073791e+00 -1.10657716e-07  5.01230663e+01], [5.237731456756592]
[ 1.38335470e+00 -1.44335349e-07  5.01305803e+01], [5.349001884460449]
[ 1.49286430e+00 -1.82142088e-07  5.01377968e+01], [5.460785150527954]
[ 1.59950663e+00 -2.22824079e-07  5.01446938e+01], [5.574052095413208]
[ 1.70355498e+00 -2.64776379e-07  5.01512726e+01], [5.693597316741943]
[ 1.80534831e+00 -3.06113477e-07  5.01575500e+01], [5.813289165496826]
[ 1.90531030e+00 -3.44746602e-07  5.01635538e+01], [5.927811622619629]
[ 2.00395845e+00 -3.78475228e-07  5.01693178e+01], [6.049000978469849]
[ 2.10190420e+00 -4.05101095e-07  5.01748784e+01], [6.173776865005493]
[ 2.19984379e+00 -4.22575594e-07  5.01802705e+01], [6.287755966186523]
[ 2.29853892e+00 -4.29196544e-07  5.01855239e+01], [6.40604567527771]
[ 2.41181588e+00 -3.51643293e-06  5.01931647e+01], [6.518761396408081]
[ 2.53740112e+00 -2.53768062e-06  5.02002202e+01], [6.63324761390686]
[ 2.67143507e+00 -1.68351601e-06  5.02063300e+01], [6.747315168380737]
[ 2.81125765e+00 -1.16665991e-06  5.02116923e+01], [6.858918190002441]
[ 2.95525546e+00 -9.14601201e-07  5.02164562e+01], [6.971195697784424]
[ 3.10246360e+00 -8.57292049e-07  5.02206904e+01], [7.080432653427124]
[ 3.25229228e+00 -9.38374153e-07  5.02244144e+01], [7.19157338142395]
[ 3.40436599e+00 -1.11504621e-06  5.02276219e+01], [7.311315298080444]
[3.55544183e+00 6.48600060e-07 5.02320526e+01], [7.42052435874939]
[3.70238825e+00 2.51133659e-06 5.02390624e+01], [7.535981893539429]
[3.84567054e+00 4.06636489e-06 5.02480696e+01], [7.65219259262085]
[3.98646621e+00 5.34132187e-06 5.02586342e+01], [7.7622222900390625]
[4.12579386e+00 6.43328216e-06 5.02704236e+01], [7.8818159103393555]
[4.26438434e+00 7.42716659e-06 5.02831817e+01], [7.995299339294434]
[4.40272794e+00 8.38427400e-06 5.02967171e+01], [8.105668544769287]
[4.54114158e+00 9.34612180e-06 5.03108878e+01], [8.22584843635559]
[4.67982367e+00 1.03401519e-05 5.03255888e+01], [8.34283447265625]
[4.81889368e+00 1.13844003e-05 5.03407423e+01], [8.460789680480957]
[4.95841927e+00 1.24908318e-05 5.03562907e+01], [8.570536136627197]
[5.09843470e+00 1.36675946e-05 5.03721909e+01], [8.688780546188354]
[5.23895292e+00 1.49205007e-05 5.03884105e+01], [8.797507524490356]
[5.37997360e+00 1.62539748e-05 5.04049253e+01], [8.898948907852173]
[5.52148823e+00 1.76716520e-05 5.04217165e+01], [9.014694929122925]
[5.66348345e+00 1.91767430e-05 5.04387699e+01], [9.12001347541809]
[5.80594313e+00 2.07722547e-05 5.04560742e+01], [9.227483749389648]
[5.94884966e+00 2.24611163e-05 5.04736209e+01], [9.339700698852539]
[6.09218478e+00 2.42462501e-05 5.04914027e+01], [9.447120189666748]
[6.23593005e+00 2.61306086e-05 5.05094141e+01], [9.560635566711426]
[6.38006716e+00 2.81171914e-05 5.05276505e+01], [9.672383546829224]
[6.52457808e+00 3.02090529e-05 5.05461080e+01], [9.778853178024292]
[ 6.57327998  0.08065301 50.54273324], [9.893972396850586]
[ 6.57048023  0.17259346 50.54338797], [10.010430812835693]
[ 6.55823253  0.2498853  50.54533619], [10.123684644699097]
[ 6.54676807  0.32167171 50.54700512], [10.240060806274414]
[ 6.53728529  0.39149719 50.54814303], [10.364924907684326]
