[0. 0. 0.], [34.104724168777466]
[-1.0e-02 -1.0e-02  5.5e+01], [34.726935148239136]
[ 1.000e-02 -1.000e-02  5.499e+01], [34.83842897415161]
[ 0.    0.   54.98], [34.950252056121826]
[-1.000e-02 -1.000e-02  5.499e+01], [35.062246322631836]
[ 0.000e+00 -1.000e-02  5.499e+01], [35.173872232437134]
[ 0.    0.   54.99], [35.2854425907135]
[ 0.000e+00 -1.000e-02  5.498e+01], [35.39686036109924]
[ 0.000e+00 -1.000e-02  5.499e+01], [35.508056640625]
[-1.000e-02 -1.000e-02  5.499e+01], [35.62075233459473]
[-1.000e-02  0.000e+00  5.499e+01], [35.732704162597656]
[ 0.    0.   54.99], [35.84435057640076]
[1.0e-02 0.0e+00 5.5e+01], [35.9571475982666]
[ 0.0e+00 -2.0e-02  5.5e+01], [36.06853532791138]
[-1.000e-02 -2.000e-02  5.499e+01], [36.18443322181702]
[-1.000e-02 -2.000e-02  5.499e+01], [858.3608090877533]
[ 1.000e-02 -4.000e-02  5.497e+01], [858.4767746925354]
[ 2.000e-02 -3.000e-02  5.497e+01], [858.5887291431427]
[ 4.000e-02 -3.000e-02  5.497e+01], [858.7005703449249]
[ 4.000e-02 -3.000e-02  5.498e+01], [858.8112382888794]
[ 3.000e-02 -2.000e-02  5.497e+01], [858.9223763942719]
[ 3.000e-02 -2.000e-02  5.498e+01], [859.0334386825562]
[ 3.000e-02 -3.000e-02  5.498e+01], [859.1439073085785]
[ 3.000e-02 -4.000e-02  5.498e+01], [859.2554576396942]
[ 4.000e-02 -3.000e-02  5.499e+01], [859.3662767410278]
[ 5.000e-02 -3.000e-02  5.499e+01], [859.478199005127]
[ 4.000e-02 -3.000e-02  5.499e+01], [859.5896153450012]
[ 4.000e-02 -3.000e-02  5.499e+01], [859.7020719051361]
[ 4.000e-02 -3.000e-02  5.499e+01], [859.8136305809021]
[ 4.000e-02 -3.000e-02  5.499e+01], [859.9258716106415]
[ 4.000e-02 -3.000e-02  5.499e+01], [860.0379371643066]
[ 3.000e-02 -3.000e-02  5.498e+01], [860.1489355564117]
[ 3.000e-02 -2.000e-02  5.497e+01], [860.2596526145935]
[ 3.000e-02 -2.000e-02  5.498e+01], [860.3711862564087]
[ 3.000e-02 -2.000e-02  5.498e+01], [860.4819829463959]
[ 3.000e-02 -3.000e-02  5.498e+01], [860.5969331264496]
[ 5.000e-02 -3.000e-02  5.499e+01], [1028.437907218933]
[ 2.000e-02 -3.000e-02  5.496e+01], [1028.5545854568481]
[ 2.000e-02 -4.000e-02  5.498e+01], [1028.6672143936157]
[ 3.000e-02 -4.000e-02  5.498e+01], [1028.7791693210602]
[ 3.000e-02 -3.000e-02  5.498e+01], [1028.8910117149353]
[ 4.000e-02 -2.000e-02  5.498e+01], [1029.0028274059296]
[ 4.000e-02 -4.000e-02  5.499e+01], [1029.1148102283478]
[ 4.000e-02 -4.000e-02  5.499e+01], [1029.2268769741058]
[ 4.000e-02 -4.000e-02  5.498e+01], [1029.338505268097]
[ 4.000e-02 -5.000e-02  5.498e+01], [1029.454751253128]
