[0. 0. 0.], [32.88329458236694]
[4.000e-02 0.000e+00 5.501e+01], [33.481802463531494]
[3.000e-02 0.000e+00 5.501e+01], [33.5685248374939]
[3.0e-02 0.0e+00 5.5e+01], [33.65160274505615]
[1.000e-02 2.000e-02 5.501e+01], [33.73587656021118]
[5.400e-01 3.000e-02 5.515e+01], [33.82028031349182]
[ 0.36  0.1  55.17], [33.904083251953125]
[4.000e-01 3.000e-02 5.511e+01], [33.9881649017334]
[3.500e-01 3.000e-02 5.509e+01], [34.07127094268799]
[ 0.32  0.   55.06], [34.1546893119812]
[ 0.33  0.   55.06], [34.23821949958801]
[ 0.35  0.   55.07], [34.32339143753052]
[3.600e-01 4.000e-02 5.509e+01], [34.40749406814575]
[3.80e-01 1.00e-02 5.51e+01], [34.49149560928345]
[4.30e-01 2.00e-02 5.51e+01], [34.57547330856323]
[ 5.000e-01 -2.000e-02  5.512e+01], [34.65926241874695]
[ 5.300e-01 -1.000e-02  5.512e+01], [34.74287986755371]
[ 5.700e-01 -2.000e-02  5.513e+01], [34.82802438735962]
[ 0.69 -0.1  55.15], [34.9119188785553]
[ 7.100e-01 -5.000e-02  5.518e+01], [34.99552917480469]
[ 7.700e-01 -5.000e-02  5.518e+01], [35.080506563186646]
[ 8.700e-01 -5.000e-02  5.519e+01], [35.165271043777466]
[ 0.99 -0.07 55.22], [35.2510130405426]
[ 1.030e+00 -3.000e-02  5.522e+01], [35.34205508232117]
[ 1.010e+00 -4.000e-02  5.523e+01], [35.42663836479187]
[ 1.050e+00 -5.000e-02  5.524e+01], [35.51006817817688]
[ 1.100e+00 -4.000e-02  5.523e+01], [35.59363794326782]
[ 1.4   0.13 55.22], [35.67841339111328]
[ 1.460e+00 -1.000e-02  5.528e+01], [35.762118101119995]
[ 1.51  0.07 55.3 ], [35.846447229385376]
[1.53e+00 1.00e-02 5.53e+01], [35.93110918998718]
[ 1.78  0.08 55.28], [36.01471543312073]
[ 1.74  0.14 55.31], [36.09842348098755]
[ 1.81  0.14 55.36], [36.18253254890442]
[ 1.85  0.14 55.34], [36.26653289794922]
[ 1.87  0.1  55.34], [36.351550579071045]
[ 1.93  0.07 55.35], [36.43634295463562]
[ 1.97  0.06 55.35], [36.52105355262756]
[ 2.05  0.06 55.37], [36.60616159439087]
[ 2.08  0.07 55.36], [36.690924644470215]
[ 2.09  0.07 55.36], [36.77559471130371]
[ 2.15  0.08 55.36], [36.86002254486084]
[ 2.21  0.09 55.39], [36.94482469558716]
[ 2.32  0.12 55.42], [37.02984571456909]
[ 2.4   0.11 55.42], [37.11951017379761]
[ 2.48  0.11 55.42], [37.20365238189697]
[ 2.77  0.14 55.37], [37.28807187080383]
[ 2.82  0.14 55.43], [37.3717155456543]
[ 2.85  0.2  55.43], [37.45643639564514]
[ 2.84  0.15 55.43], [37.54116725921631]
[ 2.87  0.15 55.43], [37.62561917304993]
[ 2.88  0.15 55.45], [37.70926547050476]
[ 2.95  0.16 55.47], [37.79378271102905]
[ 3.08  0.14 55.45], [37.87860059738159]
[ 3.12  0.15 55.47], [37.962218046188354]
[ 3.2   0.06 55.49], [38.046626806259155]
[ 3.56  0.16 55.51], [38.12939381599426]
[ 3.6   0.27 55.58], [38.21243643760681]
[ 3.7   0.23 55.51], [38.29591703414917]
[ 4.14  0.32 55.48], [38.38073396682739]
[ 4.32  0.26 55.54], [38.4647421836853]
[ 4.49  0.14 55.48], [38.54861927032471]
[ 4.51  0.22 55.53], [38.63292193412781]
[ 4.67  0.2  55.61], [38.715705156326294]
[ 4.99  0.38 55.53], [38.7986946105957]
[ 5.09  0.3  55.56], [38.88197183609009]
[ 5.22  0.36 55.59], [38.96631574630737]
[ 5.4   0.13 55.2 ], [39.05056548118591]
[ 5.84  0.42 55.59], [39.133907318115234]
[ 5.93  0.46 55.63], [39.2175657749176]
[ 6.01  0.33 55.56], [39.30015730857849]
[ 6.06  0.31 55.6 ], [39.38399529457092]
[ 6.23  0.27 55.54], [39.467437982559204]
[ 6.47  0.46 55.52], [39.54984736442566]
[ 6.57  0.38 55.55], [39.632850646972656]
[ 6.89  0.29 55.47], [39.716286420822144]
[ 7.07  0.37 55.6 ], [39.800384521484375]
[ 7.15  0.48 55.64], [39.885000467300415]
[ 7.28  0.45 55.55], [39.968341588974]
[ 7.18  0.55 55.54], [40.053659200668335]
[ 7.08  0.58 55.45], [40.13724088668823]
[ 7.09  0.59 55.51], [40.22176647186279]
[ 7.06  0.64 55.51], [40.30618977546692]
[ 7.03  0.68 55.53], [40.39010691642761]
[ 7.05  0.75 55.51], [40.474796772003174]
[ 7.04  0.81 55.52], [40.558987855911255]
[ 7.04  0.88 55.52], [40.64249897003174]
[ 6.98  0.93 55.53], [40.72689700126648]
[ 7.    0.96 55.51], [40.81088352203369]
[ 7.01  1.06 55.5 ], [40.89421772956848]
[ 7.06  1.19 55.49], [40.978389739990234]
[ 7.05  1.29 55.49], [41.06292939186096]
[ 7.04  1.36 55.52], [41.146552324295044]
[ 7.05  1.39 55.49], [41.23080492019653]
[ 7.04  1.46 55.49], [41.3156156539917]
[ 7.09  1.53 55.5 ], [41.3986177444458]
[ 7.12  1.75 55.51], [41.48294019699097]
[ 7.14  1.74 55.51], [41.56774640083313]
[ 7.08  1.89 55.49], [41.652281761169434]
[ 7.06  1.94 55.48], [41.734896659851074]
[ 7.04  1.99 55.48], [41.81811046600342]
[ 7.03  2.01 55.48], [41.901923418045044]
[ 7.02  2.03 55.47], [41.9854211807251]
[ 7.05  2.11 55.46], [42.070311069488525]
[ 7.07  2.29 55.43], [42.15510368347168]
[ 7.07  2.31 55.45], [42.239643573760986]
[ 7.07  2.43 55.41], [42.323304891586304]
[ 7.08  2.55 55.39], [42.40764832496643]
[ 7.17  2.81 55.45], [42.491249322891235]
[ 7.14  2.8  55.39], [42.57530450820923]
[ 7.13  2.83 55.39], [42.65923047065735]
[ 7.09  2.88 55.39], [42.74401640892029]
[ 7.07  2.93 55.39], [42.82881307601929]
[ 7.05  2.95 55.4 ], [42.91282916069031]
