[2.22044605e-14 0.00000000e+00 1.00000000e+02], [9.104536056518555]
[ 3.86003229e-01 -9.99058659e-09  1.00061223e+02], [10.323971271514893]
[ 7.87278211e-01 -2.23047980e-08  1.00070148e+02], [10.460349798202515]
[ 1.18788669e+00 -3.93502721e-08  1.00070514e+02], [10.584118604660034]
[ 1.58784776e+00 -6.69653225e-08  1.00070979e+02], [10.712202072143555]
[ 1.98776124e+00 -1.13392785e-07  1.00071559e+02], [10.836614608764648]
[ 2.38779083e+00 -1.87693001e-07  1.00072009e+02], [10.959004163742065]
[ 2.78782712e+00 -3.00080206e-07  1.00072508e+02], [11.08531141281128]
[ 3.18786505e+00 -4.61487499e-07  1.00072919e+02], [11.212440252304077]
[ 3.58796319e+00 -6.82426210e-07  1.00072879e+02], [11.336661100387573]
[ 3.98815456e+00 -9.72408787e-07  1.00072062e+02], [11.457448482513428]
[ 4.38845225e+00 -1.33975236e-06  1.00070226e+02], [11.57811975479126]
[ 4.78885709e+00 -1.79155337e-06  1.00067192e+02], [11.700296878814697]
[ 5.18936260e+00 -2.33371962e-06  1.00062813e+02], [11.821747541427612]
[ 5.58995770e+00 -2.97100155e-06  1.00056961e+02], [11.939857721328735]
[ 5.99062805e+00 -3.70700571e-06  1.00049512e+02], [12.050008296966553]
[ 6.39135660e+00 -4.54418469e-06  1.00040341e+02], [12.167407035827637]
[ 6.79212370e+00 -5.48384305e-06  1.00029321e+02], [12.287378787994385]
[ 7.19290704e+00 -6.52619752e-06  1.00016323e+02], [12.405840158462524]
[ 7.59368166e+00 -7.67055290e-06  1.00001222e+02], [12.534716129302979]
[ 7.99441990e+00 -8.91567366e-06  9.99838974e+01], [12.66832184791565]
[8.39401011e+00 2.34931534e-06 9.99778678e+01], [12.806384325027466]
[8.79364654e+00 2.58533612e-06 9.99743562e+01], [12.931444644927979]
[9.19326920e+00 2.56515323e-06 9.99711725e+01], [13.050443887710571]
