[0. 0. 0.], [0.9891326427459717]
[ 2.01  0.92 55.75], [1.9598510265350342]
[ 2.13  0.9  55.74], [2.090662717819214]
[ 2.2   0.89 55.73], [2.21474289894104]
[ 2.2   0.89 55.73], [2.3315272331237793]
[ 2.21  0.88 55.72], [2.436354637145996]
[ 2.21  0.89 55.73], [2.5522494316101074]
[ 2.22  0.88 55.72], [2.659527063369751]
[ 2.22  0.88 55.72], [2.770752191543579]
[ 2.23  0.88 55.72], [2.8825788497924805]
[ 2.23  0.88 55.72], [2.9968340396881104]
[ 2.24  0.88 55.72], [3.1180830001831055]
[ 2.24  0.87 55.72], [3.2302746772766113]
[ 2.24  0.87 55.72], [3.344545841217041]
[ 2.25  0.88 55.72], [3.4612514972686768]
[ 2.25  0.88 55.72], [3.578195095062256]
[ 2.29  0.8  55.73], [3.6984336376190186]
[ 2.54  0.31 55.83], [3.8063082695007324]
[ 2.75  0.21 55.88], [3.9210517406463623]
[ 3.32  0.57 55.99], [4.032301425933838]
[ 3.55  0.72 56.03], [4.14483642578125]
[ 3.74  0.85 56.06], [4.264003276824951]
[ 3.9   0.71 56.11], [4.372408390045166]
[ 4.21  0.64 56.17], [4.4859912395477295]
[ 4.52  0.62 56.24], [4.59720253944397]
[ 4.82  0.58 56.29], [4.713324308395386]
[ 5.22  0.6  56.36], [4.831528425216675]
[ 5.61  0.44 56.43], [4.938934803009033]
[ 6.07  0.3  56.51], [5.048522472381592]
[ 6.67  0.33 56.59], [5.155059337615967]
[ 7.22  0.26 56.66], [5.26507306098938]
[ 7.72  0.1  56.71], [5.372035980224609]
[ 8.5   0.15 56.78], [5.485321044921875]
[ 9.28  0.1  56.83], [5.592492341995239]
[1.010e+01 5.000e-02 5.687e+01], [5.719015598297119]
[10.82 -0.21 56.91], [5.834249973297119]
[11.83 -0.53 56.92], [5.952605962753296]
[12.93 -0.7  56.89], [6.06565523147583]
[14.09 -0.95 56.82], [6.1725523471832275]
[15.19 -0.79 56.7 ], [6.279072999954224]
[15.97 -0.89 56.61], [6.40576434135437]
[17.17 -0.83 56.42], [6.52928352355957]
[17.97 -1.11 56.3 ], [6.646372318267822]
[19.03 -0.8  56.06], [6.753050088882446]
[19.83 -0.84 55.87], [6.86529016494751]
[20.58 -0.69 55.67], [6.970753192901611]
[21.35 -0.75 55.45], [7.081645488739014]
[21.98 -0.51 55.25], [7.197238922119141]
[22.5  -0.26 55.08], [7.313509702682495]
[22.88 -0.45 54.96], [7.429958343505859]
[23.47 -0.25 54.75], [7.538612604141235]
[24.   -0.08 54.55], [7.652421951293945]
[24.47 -0.16 54.37], [7.76829719543457]
[25.1  -0.16 54.11], [7.87782096862793]
[25.72 -0.08 53.84], [7.990474700927734]
[26.05 -0.21 53.69], [8.097849130630493]
[ 2.652e+01 -1.000e-02  5.347e+01], [8.205878496170044]
[26.74  0.09 53.36], [8.316171169281006]
[27.11  0.25 53.18], [8.42257046699524]
[27.51  0.22 52.99], [8.53291630744934]
[27.91  0.5  52.77], [8.660682916641235]
[28.06  0.53 52.7 ], [8.770468473434448]
[28.46  0.8  52.48], [8.895277261734009]
[28.63  0.88 52.39], [9.0144944190979]
[29.04  1.28 52.15], [9.139703512191772]
[29.14  1.3  52.09], [9.246898889541626]
[29.45  1.63 51.91], [9.354215145111084]
[29.8   2.08 51.67], [9.466784715652466]
[29.84  2.26 51.65], [9.577728986740112]
[29.95  2.47 51.58], [9.684525728225708]
[30.16  2.83 51.44], [9.79561996459961]
[30.29  2.9  51.35], [9.907999038696289]
[30.75  3.23 51.04], [10.017199516296387]
[31.24  3.41 50.7 ], [10.123246192932129]
[31.39  3.37 50.61], [10.239895105361938]
[31.68  3.7  50.39], [10.349328994750977]
[31.94  3.77 50.22], [10.45980453491211]
[32.38  3.89 49.91], [10.571157693862915]
[32.89  4.29 49.51], [10.68103551864624]
[33.39  4.43 49.12], [10.792492866516113]
[33.98  4.7  48.65], [10.896577835083008]
[34.85  5.11 47.91], [11.011378049850464]
[35.61  5.3  47.25], [11.121536493301392]
[36.52  5.71 46.43], [11.238719940185547]
[36.13  6.06 47.19], [11.360459327697754]
[36.51  6.48 47.1 ], [11.47620677947998]
[37.23  6.99 46.66], [11.584690809249878]
[37.87  7.89 46.32], [11.700027704238892]
[38.48  8.4  46.05], [11.81908631324768]
[39.01  8.61 45.98], [11.931527137756348]
[39.71  9.2  45.7 ], [12.043936967849731]
[39.88  9.84 46.07], [12.158770322799683]
[39.97 10.85 46.49], [12.291130542755127]
[38.48 11.76 49.36], [12.414978265762329]
[43.82 -7.74 45.55], [12.536896705627441]
[-33.37  37.22   8.04], [12.65028691291809]
[ -4.86 -51.35   3.61], [12.762251615524292]
[-23.76 -43.29  19.55], [12.870070695877075]
[-26.4  -37.47  29.36], [12.982970714569092]
[-12.49 -30.8   54.54], [13.096494436264038]
