[ 0.0 0.0 0.0],[ 185.35161512350368 185.35161512350288 185.35161512350265], [40.6903293132782]
[ 0.0 0.6251042911856768 0.625109398299655],[ 185.35161512350368 185.35161512350288 185.35161512350265], [41.30239224433899]
[ 0.0 0.653829159858756 0.6538543031928116],[ 185.5079524238748 185.76236791701808 185.76241619197435], [41.38947105407715]
[ 0.0 0.774457895193399 0.774461029069541],[ 185.60793113065876 186.10348003590457 186.1035626823713], [41.474446058273315]
[ 0.0 0.9082731623422996 0.9082321609134211],[ 185.70528229809656 186.44047088745054 186.44058371667046], [41.56001877784729]
[ 0.0 1.0440140831828149 1.0439052596105163],[ 185.80606414610548 186.78214327128268 186.78228385225884], [41.64425849914551]
[ 0.0 1.1812613247650832 1.1810603115817302],[ 185.9102315927549 187.12837044942202 187.12853550557642], [41.72810196876526]
[ 0.0 1.3200989915381418 1.319781140736872],[ 186.0176064116348 187.4787547365987 187.4789401112424], [41.81264877319336]
[ 0.0 1.4605793158913434 1.4601196616861603],[ 186.12810345471814 187.83303826099478 187.83323910920316], [41.89642953872681]
[ 0.0 1.6027458895677438 1.6021191025843264],[ 186.24169253256335 188.19105286274922 188.19126379989626], [41.981457471847534]
[ 0.0 1.7466411228648644 1.7458214770203386],[ 186.3583807871365 188.55269229124397 188.55290750251206], [42.064958572387695]
[ 0.0 1.8923080093219489 1.8912693559384404],[ 186.47820274953608 188.91789568239722 188.91810900277517], [42.149436950683594]
[ 0.0 2.039791118668769 2.0385068644029976],[ 186.6012137361762 189.2866362358834 189.28684120697653], [42.233715772628784]
[ 0.0 2.1891373203809508 2.187580406339939],[ 186.72748540343477 189.658913319129 189.65910322774906], [42.31785297393799]
[ 0.0 2.3403963332207156 2.3385392131418867],[ 186.85710278847066 190.03474697727117 190.03491487969023], [42.402503490448]
[ 0.0 2.4936211642591464 2.491435780080125],[ 186.99016237743493 190.41417414098908 190.41431287592698], [42.48616027832031]
[ 0.0 2.64886848379007 2.6463262372803693],[ 187.1267708883743 190.79724603832304 190.79734823096715], [42.56893277168274]
[ 0.0 2.8061989692972213 2.803270688703938],[ 187.26704455731485 191.18402646719233 191.1840845260382], [42.65264916419983]
[ 0.0 2.965677642333039 2.9623335431561566],[ 187.41110878557186 191.5745906906762 191.57459679848733], [42.73703193664551]
[ 0.0 3.127374215530745 3.1235838546537233],[ 187.5590980539395 191.96902479056507 191.96897089041173], [42.82117176055908]
[ 0.0 3.291363462879156 3.2870956853359625],[ 187.71115604192917 192.36742536592615 192.36730314299038], [42.904824018478394]
[ 0.0 3.457725623352126 3.4529485009822913],[ 187.86743591259713 192.76989949933602 192.7697003589555], [42.98942685127258]
[ 0.0 3.626546846414476 3.62122760764683],[ 188.02810073875585 193.17656493854716 193.1762799807866], [43.07352828979492]
[ 0.0 3.797919687044993 3.7920246369354174],[ 188.1933240571181 193.58755045916084 193.5871704500757], [43.15786647796631]
[ 0.0 3.971943657541248 3.96543808710642],[ 188.36329054449087 194.00299638661778 194.0025117262576], [43.24141454696655]
[ 0.0 4.148725843608206 4.141573927370083],[ 188.53819681569556 194.42305526509196 194.42245595218196], [43.32599687576294]
[ 0.0 4.328381592734832 4.320546273180668],[ 188.7182523472145 194.84789266779336 194.84716826096712], [43.40982174873352]
[ 0.0 4.511035283618662 4.50247814113054],[ 188.9036805340906 195.27768814861676 195.27682772396955], [43.49405908584595]
[ 0.0 4.696821186617638 4.687502293187545],[ 189.09471989070425 195.71263633940174 195.7116284440786], [43.57792329788208]
[ 0.0 4.885884426256411 4.875762181016441],[ 189.29162540905426 196.15294820092686 196.1517808023684], [43.66165471076965]
[ 0.0 5.078382058679535 5.067413002970877],[ 189.49467009109625 196.59885243907698 196.5975128694675], [43.745495319366455]
[ 0.0 5.2744842783737385 5.262622887731916],[ 189.70414667485107 197.05059710100804 197.04907199638637], [43.83544921875]
[ 0.0 5.474375770733951 5.4615742206714675],[ 189.92036957736465 197.5084513693351 197.50672660273003], [43.91965055465698]
[ 0.0 5.678257229123634 5.664465131159931],[ 190.14367708135222 197.97270757578895 197.970768183637], [44.00293827056885]
[ 0.0 5.886347057592083 5.871511161266843],[ 190.3744337965121 198.44368345934794 198.44151356031912], [44.08700346946716]
[ 0.0 6.098883283124623 6.08294713907337],[ 190.61303343113704 198.92172469760533 198.9193074028336], [44.17035937309265]
[ 0.0 6.3161257039133085 6.29902928215567],[ 190.85990191489284 199.40720774424352 199.404525057771], [44.25380802154541]
[ 0.0 6.538358303409995 6.520037559923121],[ 191.1155009192875 199.90054300962396 199.89757571769937], [44.33791756629944]
[ 0.0 6.765891962281353 6.7462783456727875],[ 191.3803318288028 200.40217842607873 200.39890597369177], [44.42211031913757]
[ 0.0 6.999067503195612 6.978087391657133],[ 191.6549402223935 200.91260344379972 200.9090037965596], [44.50647711753845]
[ 0.0 7.238259104925623 7.215833161706046],[ 191.93992093227138 201.43235350749444 201.42840299664067], [44.59054207801819]
[ 0.0 7.4838781226366375 7.459920555951347],[ 192.23592375420435 201.96201506753476 201.9576882154213], [44.67489004135132]
[ 0.0 7.7363773492567915 7.710795059471317],[ 192.54365989039408 202.50223118157587 202.49750050450828], [44.75837802886963]
[ 0.0 7.996255747038025 7.968947340373323],[ 192.86390921168368 203.05370776263035 203.04854354727564], [44.843037605285645]
[ 0.0 8.264063667067122 8.234918310373741],[ 193.19752842906965 203.61722052569272 203.61159057455092], [44.92732882499695]
[ 0.0 8.54040855367693 8.50930463904444],[ 193.54546026328777 204.1936226753304 204.18749201574713], [45.01112914085388]
[ 0.0 8.825961096963933 8.792764677539479],[ 193.9087436925705 204.78385335738795 204.77718390739938], [45.09675312042236]
[ 0.0 9.121461742957662 9.086024691914796],[ 194.28852533807435 205.388946864821 205.38169704756623], [45.180638551712036]
[ 0.0 9.427727388361182 9.389885220890564],[ 194.68607200730307 206.0100425336488 206.00216683006218], [45.26483178138733]
[ 0.0 9.745657963021657 9.705227245651256],[ 195.1027843482792 206.64839518030166 206.63984360725365], [45.34858155250549]
[ 0.0 10.076242421722073 10.033017672986865],[ 195.5402114573239 207.30538580289644 207.29610330055448], [45.43276834487915]
[ 0.0 8.926779345413367 9.766991094455987],[ 196.00006611132983 207.9825320776602 207.97245778543532], [45.5155668258667]
[ 0.0 8.758019262580166 9.655190887299746],[ 196.12230337065296 207.92220221868638 208.2249949487523], [45.59915518760681]
[ 0.0 8.373166888089939 9.572846562456398],[ 196.13018335097237 207.82824153576505 208.30854640954294], [45.68367838859558]
[ 0.0 8.080097353077033 9.489365133129137],[ 196.02269676099144 207.60589343822616 208.2766703633771], [45.76734018325806]
