[0. 0. 0.], [0.9745659828186035]
[ 0.  0. 58.], [2.5001580715179443]
[-2.000e-02  0.000e+00  5.799e+01], [2.6444993019104004]
[-5.000e-02  0.000e+00  5.799e+01], [2.7855730056762695]
[-5.000e-02  0.000e+00  5.799e+01], [2.9270076751708984]
[-0.06  0.   57.99], [3.082429885864258]
[-0.06  0.   57.99], [3.224034547805786]
[-0.06  0.   57.98], [3.372124195098877]
[-0.06  0.   57.98], [3.512692451477051]
[-0.07  0.   57.98], [3.6542701721191406]
[-7.000e-02 -1.000e-02  5.798e+01], [3.7813594341278076]
[-7.000e-02 -1.000e-02  5.798e+01], [3.917825698852539]
[-0.07  0.   57.98], [4.046205520629883]
[ 0.16  0.38 58.  ], [4.180937767028809]
[ 0.52  0.69 58.05], [4.315845489501953]
[ 0.86  0.24 58.16], [4.4405107498168945]
[ 1.01  0.33 58.18], [4.5691914558410645]
[ 1.13  0.25 58.21], [4.699177265167236]
[ 1.33  0.35 58.23], [4.830493688583374]
[ 1.37  0.35 58.24], [4.963706016540527]
[ 1.58  0.42 58.26], [5.096935510635376]
[ 1.87  0.4  58.32], [5.229449272155762]
[ 1.95  0.39 58.33], [5.367031097412109]
[ 2.2   0.37 58.36], [5.497464418411255]
[ 2.38  0.27 58.4 ], [5.628278017044067]
[ 2.64  0.3  58.44], [5.763696670532227]
[ 2.84  0.33 58.46], [5.898658752441406]
[ 3.06  0.3  58.49], [6.029901027679443]
[ 3.42  0.27 58.54], [6.1526198387146]
[ 3.69  0.4  58.56], [6.283478260040283]
[ 3.92  0.36 58.59], [6.4164650440216064]
[ 4.28  0.22 58.63], [6.550772428512573]
[ 4.65  0.21 58.68], [6.6870293617248535]
[ 4.83  0.19 58.69], [6.8226540088653564]
[ 5.22  0.17 58.72], [6.95212721824646]
[5.700e+00 4.000e-02 5.876e+01], [7.094050168991089]
[ 6.08  0.07 58.79], [7.232698440551758]
[ 6.52  0.14 58.79], [7.365824460983276]
[ 6.95  0.15 58.81], [7.496525287628174]
[ 7.44  0.12 58.83], [7.6276984214782715]
[ 7.93  0.17 58.82], [7.761774063110352]
[ 8.34  0.08 58.81], [7.896658897399902]
[8.800e+00 2.000e-02 5.881e+01], [8.024622440338135]
[9.45e+00 3.00e-02 5.88e+01], [8.154560565948486]
[10.1   0.09 58.76], [8.293622970581055]
[10.59  0.13 58.72], [8.429526090621948]
[11.1  -0.06 58.69], [8.565966844558716]
[11.71  0.1  58.62], [8.711257457733154]
[1.240e+01 2.000e-02 5.855e+01], [8.85672378540039]
[ 1.313e+01 -5.000e-02  5.845e+01], [8.999769449234009]
[ 1.375e+01 -3.000e-02  5.835e+01], [9.14399766921997]
[14.45 -0.11 58.23], [9.272291898727417]
[15.13 -0.15 58.11], [9.408615350723267]
[ 1.579e+01 -4.000e-02  5.795e+01], [9.538300275802612]
[16.54 -0.17 57.77], [9.667301893234253]
[17.45  0.07 57.53], [9.805360555648804]
[18.09  0.18 57.35], [9.93913745880127]
[18.75  0.43 57.13], [10.072604656219482]
[19.49  0.97 56.86], [10.210893869400024]
[19.96  1.32 56.69], [10.341190814971924]
[20.69  1.95 56.37], [10.479686975479126]
[21.37  2.33 56.08], [10.614349365234375]
[22.17  2.96 55.7 ], [10.74933123588562]
[22.7   3.46 55.41], [10.887408018112183]
[23.4   4.12 55.02], [11.03238844871521]
[23.78  4.44 54.8 ], [11.162928104400635]
[24.45  4.99 54.39], [11.336114883422852]
[24.99  5.43 54.06], [11.47106409072876]
[25.64  5.79 53.64], [11.60371708869934]
[25.79  5.94 53.54], [11.740435123443604]
[26.33  6.12 53.2 ], [11.877965211868286]
[26.78  5.94 52.97], [12.0123610496521]
[27.85  6.44 52.23], [12.151430368423462]
[27.14  6.28 52.7 ], [12.294528245925903]
[28.97  6.88 51.4 ], [12.454050302505493]
[26.89  6.32 52.84], [12.584870338439941]
[32.44  6.89 48.66], [12.717040300369263]
[23.46  6.02 54.73], [12.849115133285522]
[37.65 10.12 42.22], [12.98386549949646]
[12.16  3.02 58.12], [13.118457317352295]
[40.77 10.21 37.57], [13.244321823120117]
[ 6.38  1.13 58.32], [13.381651878356934]
[37.11  8.08 43.44], [13.520439624786377]
[16.    5.98 57.14], [13.652578592300415]
[37.22 14.28 40.88], [13.786295890808105]
[ 7.04  2.14 58.1 ], [13.92139458656311]
[41.57 12.98 34.92], [14.05042576789856]
[ 7.45  2.73 58.16], [14.181041240692139]
[42.28 12.89 33.46], [14.320488691329956]
[ 6.21  3.51 58.28], [14.459017753601074]
[40.82 14.32 35.17], [14.596415042877197]
[ 8.17  2.27 57.93], [14.731590032577515]
[41.15 15.55 33.86], [14.870100975036621]
[10.96 10.2  56.77], [14.998190641403198]
[37.71 17.35 38.25], [15.130384922027588]
[ 3.37 -0.55 58.76], [15.269299745559692]
[41.95 17.81 30.35], [15.411341428756714]
[13.74 13.18 55.43], [15.540859699249268]
[35.39 18.84 40.33], [15.671814918518066]
[15.06  6.23 57.53], [15.801192998886108]
[41.72 15.18 32.92], [15.937368154525757]
[ 9.29 14.69 55.96], [16.077799081802368]
[36.62 19.73 38.01], [16.21485662460327]
[30.29 18.63 45.88], [16.350552797317505]
[37.85 18.93 36.82], [16.47996950149536]
[31.98 26.5  37.52], [16.6175537109375]
[32.58 26.02 37.2 ], [16.76601266860962]
[35.72 22.72 36.48], [16.906709671020508]
[34.31 24.98 36.15], [17.048537254333496]
[38.73 19.8  34.61], [17.18662142753601]
[39.1  18.71 35.24], [17.322107315063477]
[44.3  10.84 29.65], [17.460052728652954]
[38.2  12.8  40.81], [17.598002672195435]
[47.07  3.43 23.84], [17.732439517974854]
[29.12  9.66 50.97], [17.868871688842773]
[47.54  2.07 22.26], [17.999771118164062]
[27.64 10.57 51.72], [18.139960765838623]
[46.35  7.41 25.88], [18.27751660346985]
[37.97 21.3  35.26], [18.41434144973755]
[40.99 17.67 32.8 ], [18.543857097625732]
[40.57 18.51 32.85], [18.69846200942993]
[37.05 23.44 34.14], [18.852133989334106]
[38.8  20.76 33.85], [19.000183582305908]
[40.23 19.36 32.65], [19.133391618728638]
[39.49 20.64 32.82], [19.258893489837646]
