[0. 0. 0.], [1.0641849040985107]
[ 0.  0. 58.], [2.401116132736206]
[-1.000e-02  0.000e+00  5.799e+01], [2.552384853363037]
[-2.000e-02  0.000e+00  5.799e+01], [2.6992151737213135]
[-2.000e-02  0.000e+00  5.799e+01], [2.8438689708709717]
[-2.000e-02  0.000e+00  5.799e+01], [2.9968578815460205]
[-2.000e-02  0.000e+00  5.799e+01], [3.1344916820526123]
[-2.000e-02  0.000e+00  5.799e+01], [3.276621103286743]
[-3.000e-02  0.000e+00  5.799e+01], [3.415928840637207]
[-3.000e-02  0.000e+00  5.799e+01], [3.558077812194824]
[-3.000e-02  0.000e+00  5.799e+01], [3.688732385635376]
[-3.000e-02  0.000e+00  5.799e+01], [3.8109936714172363]
[-3.000e-02  0.000e+00  5.799e+01], [3.9517507553100586]
[-3.000e-02  0.000e+00  5.799e+01], [4.072161912918091]
[-3.000e-02  0.000e+00  5.799e+01], [4.2008185386657715]
[-3.000e-02  0.000e+00  5.799e+01], [4.336413383483887]
[-3.000e-02  0.000e+00  5.799e+01], [4.460530996322632]
[-3.000e-02  0.000e+00  5.799e+01], [4.575305700302124]
[-4.000e-02  0.000e+00  5.799e+01], [4.696059465408325]
[-4.000e-02  0.000e+00  5.799e+01], [4.817456245422363]
[-4.000e-02  0.000e+00  5.799e+01], [4.955275058746338]
[-4.000e-02 -1.000e-02  5.799e+01], [5.148147106170654]
[-4.000e-02  0.000e+00  5.799e+01], [5.276165723800659]
[-4.000e-02  0.000e+00  5.799e+01], [5.401079893112183]
[-4.000e-02  0.000e+00  5.798e+01], [5.526846647262573]
[-4.000e-02  0.000e+00  5.799e+01], [5.666257619857788]
[ 0.17  0.26 58.01], [5.8380444049835205]
[ 0.63  0.18 58.12], [5.9617695808410645]
[ 0.74  0.26 58.13], [6.080142498016357]
[ 0.77  0.26 58.14], [6.199815034866333]
[ 0.79  0.27 58.14], [6.326853275299072]
[ 0.83  0.23 58.15], [6.451056480407715]
[ 0.97  0.28 58.18], [6.577826499938965]
[ 1.01  0.29 58.18], [6.708384037017822]
[ 1.05  0.26 58.19], [6.833801984786987]
[ 1.24  0.32 58.22], [6.95695686340332]
[ 1.28  0.32 58.23], [7.0792083740234375]
[ 1.32  0.29 58.24], [7.19952654838562]
[ 1.46  0.35 58.26], [7.322803735733032]
[ 1.54  0.33 58.27], [7.464504718780518]
[ 1.58  0.32 58.28], [7.599863529205322]
[ 1.73  0.35 58.3 ], [7.735777378082275]
[ 1.85  0.29 58.33], [7.875030755996704]
[ 2.05  0.34 58.35], [8.013612747192383]
[ 2.16  0.28 58.38], [8.151825666427612]
[ 2.28  0.25 58.4 ], [8.292454957962036]
[ 2.47  0.36 58.42], [8.431756258010864]
[ 2.54  0.3  58.44], [8.568446159362793]
[ 2.75  0.36 58.46], [8.709520101547241]
[ 2.86  0.29 58.48], [8.854936122894287]
[ 3.07  0.34 58.5 ], [8.985310316085815]
[ 3.2   0.29 58.53], [9.113427639007568]
[ 3.42  0.38 58.54], [9.2332124710083]
[ 3.52  0.36 58.56], [9.353877544403076]
[ 3.66  0.32 58.58], [9.47880244255066]
[ 3.94  0.37 58.61], [9.595860481262207]
[ 4.22  0.35 58.64], [9.712448120117188]
[ 4.4   0.21 58.66], [9.828620195388794]
[ 4.69  0.2  58.7 ], [9.94873309135437]
[ 5.04  0.33 58.71], [10.072672367095947]
[ 5.15  0.3  58.73], [10.194648027420044]
[ 5.43  0.41 58.73], [10.314598321914673]
[ 5.65  0.36 58.76], [10.433181047439575]
[ 5.9   0.36 58.77], [10.553362607955933]
[ 6.08  0.4  58.78], [10.675148487091064]
