[ 0.  0. 50.], [3.1817679405212402]
[4.64553117e-310 6.93824806e-310 1.58101007e-322], [3.7379579544067383]
[6.93824890e-310 2.12199579e-314 4.64553161e-310], [3.7925703525543213]
[4.64553626e-310 4.64553010e-310 5.73116149e-322], [3.8479607105255127]
[4.64553209e-310 4.64553683e-310 1.58101007e-322], [3.898191213607788]
[1.00000000e+000 0.00000000e+000 4.64553146e-310], [3.9505481719970703]
[6.93824890e-310 2.12199579e-314 4.64553719e-310], [4.001451253890991]
[4.64547319e-310 0.00000000e+000 2.29271185e-310], [4.048190593719482]
[            nan 0.00000000e+000 6.93824906e-310], [4.098557949066162]
[6.93824940e-310 4.64553209e-310 6.93824906e-310], [4.151808023452759]
[4.64547319e-310 0.00000000e+000 6.93824906e-310], [4.204535722732544]
[4.64553712e-310 4.64553010e-310 1.58101007e-322], [4.251766681671143]
[4.64553719e-310 4.64553010e-310 1.58101007e-322], [4.3095080852508545]
[1.00000000e+000 0.00000000e+000 4.64553146e-310], [4.357574224472046]
[6.93824890e-310 2.12199579e-314 4.64553630e-310], [4.409186363220215]
[4.64553710e-310 4.64553161e-310 1.58101007e-322], [4.460247755050659]
[4.64553719e-310 4.64553710e-310 1.58101007e-322], [4.517175674438477]
[4.64553728e-310 4.64553010e-310 1.58101007e-322], [4.570074796676636]
[4.64553640e-310 4.64553667e-310 1.58101007e-322], [4.620723724365234]
[4.64553209e-310 4.64553665e-310 1.58101007e-322], [4.676152944564819]
[1.39067124e-308 9.71412110e-319 4.64553687e-310], [4.73076605796814]
[1.39067124e-308 9.71412110e-319 4.64553687e-310], [4.784960985183716]
[1.39067124e-308 9.71412110e-319 4.64553687e-310], [4.842339754104614]
[1.39067124e-308 9.71412110e-319 4.64553687e-310], [4.893457412719727]
[1.39067124e-308 9.71412110e-319 4.64553687e-310], [4.94769549369812]
[1.39067124e-308 9.71412110e-319 4.64553687e-310], [5.002996444702148]
[1.39067124e-308 9.71412110e-319 4.64553687e-310], [5.05436372756958]
[1.39067124e-308 9.71412110e-319 4.64553687e-310], [5.109739780426025]
[1.39067124e-308 9.71412110e-319 4.64553687e-310], [5.159717798233032]
[1.39067124e-308 9.71412110e-319 4.64553687e-310], [5.217241525650024]
[1.39067124e-308 9.71412110e-319 4.64553687e-310], [5.26894998550415]
[1.39067124e-308 9.71412110e-319 4.64553687e-310], [5.317145586013794]
[1.39067124e-308 9.71412110e-319 4.64553687e-310], [5.3812339305877686]
[1.39067124e-308 9.71412110e-319 4.64553687e-310], [5.42893385887146]
[1.39067124e-308 9.71412110e-319 4.64553687e-310], [5.488172769546509]
[1.39067124e-308 9.71412110e-319 4.64553687e-310], [5.544324159622192]
[1.39067124e-308 9.71412110e-319 4.64553687e-310], [5.5983757972717285]
[1.39067124e-308 9.71412110e-319 4.64553687e-310], [5.650432586669922]
[1.39067124e-308 9.71412110e-319 4.64553687e-310], [5.709544897079468]
[1.39067124e-308 9.71412110e-319 4.64553687e-310], [5.761934518814087]
[1.39067124e-308 9.71412110e-319 4.64553687e-310], [5.824483633041382]
[1.39067124e-308 9.71412110e-319 4.64553687e-310], [5.880978584289551]
[1.39067124e-308 9.71412110e-319 4.64553687e-310], [5.942967176437378]
[1.39067124e-308 9.71412110e-319 4.64553687e-310], [6.001680135726929]
[1.39067124e-308 9.71412110e-319 4.64553687e-310], [6.065516471862793]
[1.39067124e-308 9.71412110e-319 4.64553687e-310], [6.1267478466033936]
[1.39067124e-308 9.71412110e-319 4.64553687e-310], [6.185746908187866]
[1.39067124e-308 9.71412110e-319 4.64553687e-310], [6.2407050132751465]
[1.39067124e-308 9.71412110e-319 4.64553687e-310], [6.291486740112305]
[1.39067124e-308 9.71412110e-319 4.64553687e-310], [6.343260288238525]
[1.39067124e-308 9.71412110e-319 4.64553687e-310], [6.393909931182861]
[1.39067124e-308 9.71412110e-319 4.64553687e-310], [6.452763557434082]
[1.39067124e-308 9.71412110e-319 4.64553687e-310], [6.520082235336304]
[1.39067124e-308 9.71412110e-319 4.64553687e-310], [6.567127227783203]
