[0. 0. 0.], [1.2272040843963623]
[ 2.  -3.1 55.4], [2.1642887592315674]
[ 2.  -3.1 55.4], [2.2865610122680664]
[ 2.  -3.1 55.4], [2.3949055671691895]
[ 2.  -3.1 55.4], [2.5097689628601074]
[ 2.  -3.1 55.4], [2.6292097568511963]
[ 2.  -3.1 55.4], [2.758208751678467]
[ 2.   -3.11 55.4 ], [2.877349615097046]
[ 2.  -3.1 55.4], [2.986600637435913]
[ 2.  -3.1 55.4], [3.1016664505004883]
[ 2.01 -3.09 55.4 ], [3.218221426010132]
[ 2.1  -2.94 55.41], [3.3343780040740967]
[ 2.38 -2.46 55.44], [3.450904369354248]
[ 2.49 -2.28 55.46], [3.570472240447998]
[ 2.56 -2.16 55.46], [3.6869194507598877]
[ 2.6  -2.09 55.46], [3.7992498874664307]
[ 2.6  -2.09 55.46], [3.915236711502075]
[ 2.61 -2.08 55.47], [4.019800901412964]
[ 2.63 -2.03 55.47], [4.127620458602905]
[ 2.69 -1.94 55.47], [4.2504589557647705]
[ 2.76 -1.82 55.47], [4.366086959838867]
[ 2.88 -1.6  55.48], [4.476844787597656]
[ 2.98 -1.44 55.48], [4.5978004932403564]
[ 3.09 -1.26 55.49], [4.712618350982666]
[ 3.19 -1.08 55.49], [4.821838617324829]
[ 3.38 -0.91 55.51], [4.937284708023071]
[ 3.95 -1.21 55.65], [5.0510780811309814]
[ 4.74 -1.6  55.82], [5.1587865352630615]
[ 4.96 -1.36 55.84], [5.2673609256744385]
[ 5.07 -1.04 55.83], [5.377193212509155]
[ 5.37 -0.68 55.83], [5.4867072105407715]
[ 5.68 -0.3  55.84], [5.597985506057739]
[ 6.11 -0.18 55.88], [5.716057538986206]
[ 6.9  -0.19 55.97], [5.823091983795166]
[ 7.86 -0.23 56.06], [5.929579019546509]
[ 8.71 -0.18 56.11], [6.040792226791382]
[ 9.29  0.38 56.07], [6.1520538330078125]
[10.    1.11 55.99], [6.270092725753784]
[10.59  1.62 55.91], [6.383042335510254]
[11.28  1.8  55.88], [6.495897054672241]
[12.32  1.99 55.82], [6.605874538421631]
[13.36  2.05 55.75], [6.719497203826904]
[14.4   2.15 55.64], [6.830518007278442]
[14.89  2.41 55.54], [6.950916767120361]
[15.42  2.69 55.42], [7.0625996589660645]
[15.86  2.74 55.35], [7.184704065322876]
[16.35  2.93 55.25], [7.304995775222778]
[16.72  2.86 55.21], [7.427800178527832]
[17.13  2.87 55.13], [7.550800561904907]
[17.47  2.77 55.09], [7.669255256652832]
[17.81  2.63 55.05], [7.789684295654297]
[18.17  2.52 54.99], [7.909885883331299]
[18.5   2.36 54.95], [8.026161909103394]
[18.86  2.18 54.9 ], [8.140635967254639]
[19.18  1.99 54.85], [8.253177404403687]
[19.46  1.79 54.81], [8.359859943389893]
[19.74  1.64 54.77], [8.478707790374756]
[20.    1.47 54.72], [8.592627763748169]
[20.15  1.46 54.67], [8.709918975830078]
[20.23  1.45 54.66], [8.82386302947998]
[20.32  1.46 54.63], [8.937536001205444]
[20.4   1.48 54.61], [9.051169633865356]
[20.45  1.49 54.59], [9.167651176452637]
[20.52  1.53 54.57], [9.286184310913086]
[20.52  1.61 54.56], [9.400931119918823]
[20.58  1.62 54.54], [9.51420783996582]
[20.64  1.7  54.51], [9.63085412979126]
[20.67  1.72 54.49], [9.74524450302124]
[20.89  1.99 54.39], [9.857975959777832]
[20.51  2.21 54.47], [9.981149435043335]
[20.81  2.44 54.34], [10.09752631187439]
[20.26  2.2  54.53], [10.21648907661438]
[21.3   3.53 54.01], [10.33276629447937]
[19.03  2.78 54.77], [10.454445600509644]
[24.46  6.   52.31], [10.56694221496582]
[ 9.59  0.18 56.39], [10.681687593460083]
[34.53  4.01 46.28], [10.797755718231201]
[ 2.67 -2.62 55.98], [10.910837173461914]
[28.37  2.92 50.61], [11.023569822311401]
[ 9.28  1.03 56.15], [11.144773244857788]
[33.66  4.11 46.94], [11.265296697616577]
[ 6.01 -2.55 55.88], [11.387572288513184]
[31.39  5.04 48.41], [11.498833894729614]
[6.370e+00 5.000e-02 5.586e+01], [11.625119924545288]
[36.15  6.46 44.11], [11.747997760772705]
[ 6.75 -1.56 55.79], [11.891186237335205]
[29.59  7.22 49.13], [12.006646633148193]
[10.2   1.76 55.37], [12.126054763793945]
[36.54 10.32 42.44], [12.23360538482666]
[ 5.73 -1.36 55.84], [12.354938507080078]
[33.33  9.87 45.41], [12.475593090057373]
[ 9.96  4.21 55.24], [12.579976797103882]
[38.82 13.03 38.57], [12.688519716262817]
[-0.09 -4.09 55.98], [12.804759740829468]
[25.85  7.54 50.89], [12.928081035614014]
[19.49  8.22 53.29], [13.043760299682617]
[32.06 12.29 45.67], [13.153466939926147]
[ 6.28  1.11 55.94], [13.273122072219849]
[44.87 13.81 27.98], [13.389901876449585]
[ 6.78 -0.92 55.84], [13.509446382522583]
[11.08  4.72 55.01], [13.63872504234314]
[27.51  9.8  49.6 ], [13.750779628753662]
[20.1   7.82 53.31], [13.857865333557129]
[33.07 14.24 43.88], [13.97876238822937]
[ 8.16  2.97 56.2 ], [14.089385747909546]
[42.06 14.17 33.19], [14.204246044158936]
[ 0.86 -3.61 56.13], [14.317072868347168]
[19.43  5.2  53.8 ], [14.439005851745605]
[30.2  12.48 46.94], [14.557581663131714]
[25.7  10.9  50.24], [14.667355298995972]
[26.03 12.68 49.33], [14.774724006652832]
[31.86 18.4  42.41], [14.894510746002197]
[ 2.16 -0.35 56.3 ], [15.006747722625732]
[44.45 12.67 29.77], [15.116987228393555]
[ 0.52 -3.02 56.09], [15.232556581497192]
[ 6.18 -1.21 55.79], [15.345943450927734]
[21.9   6.99 52.71], [15.452900648117065]
[25.04 12.38 49.94], [15.560469150543213]
[34.17 19.16 39.85], [15.692584991455078]
[ 2.25  0.23 56.19], [15.814961671829224]
[41.27 13.15 35.17], [15.928889513015747]
[ 4.82 -1.09 55.95], [16.041892766952515]
[ 8.92  1.72 55.46], [16.15122652053833]
[31.18 12.34 46.13], [16.26551914215088]
[26.13 15.86 47.74], [16.38382363319397]
[29.06 20.03 43.3 ], [16.496806621551514]
[26.33 18.38 46.09], [16.612515687942505]
[29.03 21.31 42.22], [16.725077867507935]
[27.95 18.83 44.82], [16.848575353622437]
[28.1  19.03 44.58], [16.959012269973755]
[33.38 20.83 38.95], [17.068400621414185]
[10.55  5.41 55.79], [17.19395136833191]
[44.7  12.65 29.11], [17.31566882133484]
[ 7.990e+00 -4.000e-02  5.577e+01], [17.44019055366516]
[30.01  9.86 47.97], [17.56558871269226]
[30.93 14.32 45.72], [17.68752145767212]
[37.15 18.03 37.29], [17.810290575027466]
[10.53  6.1  55.4 ], [17.932619094848633]
[45.41 12.3  27.83], [18.056571006774902]
[ 4.82 -0.84 56.06], [18.174997806549072]
