[1.24344979e-14 0.00000000e+00 5.60000000e+01], [1.2262771129608154]
[-1.16523655e-14  2.37180760e-16  5.60000000e+01], [2.1636078357696533]
[-0.12592147  0.27004682 56.13235095], [2.2856626510620117]
[-0.21514875  0.56191353 56.20812818], [2.3939523696899414]
[-0.25697972  0.85823724 56.26563121], [2.508589744567871]
[-0.24893006  1.1550758  56.31371337], [2.628469705581665]
[-0.1905877   1.4519341  56.35359683], [2.7571027278900146]
[-0.08184261  1.74883468 56.38529229], [2.876675605773926]
[ 0.07740929  2.04682328 56.40871927], [2.9861364364624023]
[ 0.28696996  2.34442535 56.42262328], [3.1009202003479004]
[ 0.54690534  2.64270426 56.42674306], [3.217475652694702]
[ 0.8560759   2.94103492 56.42005003], [3.333749294281006]
[ 1.2059488   3.22633783 56.39939003], [3.45013689994812]
[ 1.5767031   3.4666845  56.36042478], [3.569849729537964]
[ 1.88618676  3.7359785  56.35233361], [3.686253786087036]
[ 2.13644431  4.04528381 56.36120415], [3.7981386184692383]
[ 2.42607855  4.34626704 56.39791828], [3.914494514465332]
[ 2.87152243  4.57946259 56.4983712 ], [4.019339561462402]
[ 3.37088339  4.81204121 56.58849887], [4.126567363739014]
[ 3.91593948  5.04256996 56.67992211], [4.249837875366211]
[ 4.50235339  5.26727882 56.77463185], [4.365444183349609]
[ 5.12843701  5.48308279 56.87363263], [4.475616216659546]
[ 5.78870302  5.67991379 56.97684475], [4.596933364868164]
[ 6.48412437  5.86312378 57.08592252], [4.7119104862213135]
[ 7.21212885  6.03088123 57.20144345], [4.821031093597412]
[ 7.9717125   6.18283544 57.32536226], [4.936538934707642]
[ 8.75154007  6.31960367 57.45642743], [5.050471067428589]
[ 9.51235738  6.4872184  57.5797692 ], [5.158092737197876]
[10.22755117  6.69846425 57.69337018], [5.266914129257202]
[10.94310062  6.89419035 57.82801108], [5.376269102096558]
[11.66553131  7.06067487 57.98681078], [5.485955476760864]
[12.36756409  7.19151084 58.16672829], [5.596710681915283]
[13.03641057  7.28368117 58.37269628], [5.7148144245147705]
[13.65027976  7.36115055 58.60017932], [5.8224053382873535]
[14.16734931  7.43738062 58.83523236], [5.928816080093384]
[14.57455407  7.51597653 59.07050699], [6.040328025817871]
[14.88911275  7.58842392 59.30703838], [6.151525259017944]
[15.13695663  7.60278705 59.55511397], [6.269124746322632]
[15.31040821  7.53304872 59.80590557], [6.382280588150024]
[15.42969494  7.39894246 60.06261033], [6.4949727058410645]
[15.48597259  7.23299439 60.30961338], [6.605323553085327]
[15.46994516  7.03816076 60.53264754], [6.719001293182373]
[15.41152571  6.82912986 60.73655687], [6.829138994216919]
[15.3136823   6.60420096 60.91509053], [6.950249910354614]
[15.22173164  6.3497983  61.09772745], [7.0613791942596436]
[15.10925822  6.05883411 61.26390738], [7.184093713760376]
[14.99980933  5.7579148  61.43099204], [7.30426812171936]
[14.87550389  5.43269646 61.58303192], [7.427145481109619]
[14.75947572  5.11134829 61.73679469], [7.550134897232056]
[14.63004444  4.7873587  61.87357875], [7.668490648269653]
[14.51052668  4.47267001 62.01339153], [7.788956165313721]
[14.38019817  4.17235664 62.13588387], [7.909244537353516]
[14.23777063  3.91492003 62.24002877], [8.025440216064453]
[14.0955741   3.69434106 62.33202359], [8.139979124069214]
[13.94525082  3.50960434 62.40317514], [8.2526376247406]
[13.80520545  3.36515027 62.4697561 ], [8.359341144561768]
[13.65795666  3.25855545 62.51410803], [8.477952241897583]
[13.52803432  3.18858959 62.56135231], [8.592195749282837]
[13.38898785  3.15254136 62.58326559], [8.709375381469727]
[13.28022828  3.13985759 62.62279676], [8.823068857192993]
[13.15174001  3.14204197 62.62697841], [8.937041282653809]
[13.07064001  3.16620098 62.66922358], [9.050173044204712]
[12.94113042  3.19940415 62.64723403], [9.166658639907837]
[12.90257771  3.25787661 62.71177834], [9.285576820373535]
[12.74386288  3.31794846 62.63632719], [9.400134325027466]
[12.79039705  3.40590644 62.77240318], [9.51308274269104]
[12.52750415  3.48075148 62.56417209], [9.629667282104492]
[12.77983122  3.61386641 62.90390242], [9.744185209274292]
[12.19424048  3.67943141 62.32068634], [9.85681700706482]
[13.02941156  3.87722842 63.26070601], [9.98021650314331]
[11.45405325  3.80941328 61.50536548], [10.096636533737183]
[14.04615944  4.16711949 64.22322846], [10.215171575546265]
[ 9.54506442  3.71112563 58.20506093], [10.3318452835083]
[16.30562761  4.38140813 65.75008273], [10.45377254486084]
[11.25852875  1.83885624 55.07938326], [10.565736293792725]
[13.61190378  2.9118859  63.57115784], [10.680609464645386]
[ 9.32334425  3.96068565 58.24636587], [10.796744108200073]
[15.47147513  4.64657711 65.70524886], [10.9102144241333]
[10.50488377  1.97977374 55.22899548], [11.023031949996948]
[14.68050023  4.0293267  64.96254159], [11.143779993057251]
[ 9.60434132  3.12972847 56.02977592], [11.264591693878174]
[15.55189628  5.14551705 65.9239709 ], [11.386583805084229]
[10.92425878  2.43574556 55.09576191], [11.497686624526978]
[14.64467475  4.91927605 64.98025417], [11.624430894851685]
[ 9.72770252  4.11847906 56.19639225], [11.747659921646118]
[16.22544962  6.37737439 66.53168327], [11.890759468078613]
[12.0706199   3.44634368 54.76168728], [12.005807399749756]
[14.32894172  5.72368917 64.29327263], [12.125389575958252]
[ 9.5530251   6.39216131 56.96965783], [12.232888460159302]
[17.15501175  7.94413053 67.2557484 ], [12.354581356048584]
[13.60062173  4.69823606 54.25701088], [12.474933624267578]
[13.34021745  6.0932004  62.39604426], [12.579403638839722]
[11.32525917  7.65049574 61.50743131], [12.68748927116394]
[14.66241241  7.56102829 65.78286066], [12.803911924362183]
[ 9.74470393  5.93024281 56.25920343], [12.927486658096313]
[18.88153979  8.59939471 68.79881236], [13.043067455291748]
[16.37624832  5.69032654 53.35713276], [13.152379512786865]
[11.75433688  5.69802356 56.71827503], [13.272516250610352]
[12.72793926  7.07956714 64.3916724 ], [13.388760089874268]
[11.35588378  6.98644093 61.72893162], [13.508891344070435]
[13.28648583  8.52125858 65.85128619], [13.63761830329895]
[ 9.7976311   7.00472998 58.13699685], [13.750091791152954]
[17.93825262  9.08597502 69.40684006], [13.857288360595703]
[15.56805893  6.07408134 53.60502337], [13.978200912475586]
[12.70058921  6.03223036 59.72072708], [14.088555812835693]
[12.88656142  7.84116249 64.78592693], [14.202980756759644]
[12.66937021  7.47875324 63.50354958], [14.316323280334473]
[11.5092096   8.61908836 63.54293229], [14.438302993774414]
