[1.42108547e-14 0.00000000e+00 5.50000000e+01], [32.15344452857971]
[-4.62279880e-06  2.21419411e-06  5.50000012e+01], [32.777602672576904]
[-4.91691665e-06  2.48744959e-06  5.50000009e+01], [32.89013051986694]
[-4.74804449e-06  2.39763866e-06  5.50000008e+01], [33.00331711769104]
[-4.73867124e-06  2.38369247e-06  5.50000009e+01], [33.116368770599365]
[-4.73712797e-06  2.38075598e-06  5.50000009e+01], [33.228766202926636]
[-4.73593845e-06  2.37867581e-06  5.50000009e+01], [33.33915376663208]
[-4.73501424e-06  2.37707325e-06  5.50000009e+01], [33.44991087913513]
[-4.73432233e-06  2.37587404e-06  5.50000009e+01], [33.560922622680664]
[-4.73380725e-06  2.37498135e-06  5.50000009e+01], [33.67349100112915]
[-4.73342394e-06  2.37431702e-06  5.50000009e+01], [33.7851767539978]
[-4.73313869e-06  2.37382263e-06  5.50000009e+01], [33.897623777389526]
[-4.73292639e-06  2.37345470e-06  5.50000009e+01], [34.009015798568726]
[-4.73276842e-06  2.37318087e-06  5.50000009e+01], [34.12192630767822]
[-4.73265083e-06  2.37297710e-06  5.50000009e+01], [34.23256182670593]
[-4.73256333e-06  2.37282545e-06  5.50000009e+01], [34.34434390068054]
[-4.73249821e-06  2.37271257e-06  5.50000009e+01], [34.4569137096405]
[-4.73244974e-06  2.37262857e-06  5.50000009e+01], [34.56757879257202]
[-4.73241370e-06  2.37256607e-06  5.50000009e+01], [34.67917847633362]
[-4.73238684e-06  2.37251955e-06  5.50000009e+01], [34.79040026664734]
[-4.73236686e-06  2.37248493e-06  5.50000009e+01], [34.903578758239746]
[-4.73235199e-06  2.37245917e-06  5.50000009e+01], [35.01493501663208]
[-4.73234093e-06  2.37243999e-06  5.50000009e+01], [35.127612590789795]
[-4.73233270e-06  2.37242572e-06  5.50000009e+01], [35.23836374282837]
[-4.73232657e-06  2.37241510e-06  5.50000009e+01], [35.34997081756592]
[-4.73232199e-06  2.37240719e-06  5.50000009e+01], [35.46180272102356]
[-4.73231861e-06  2.37240131e-06  5.50000009e+01], [35.57368755340576]
[-4.73231608e-06  2.37239692e-06  5.50000009e+01], [35.68438220024109]
[-4.73231418e-06  2.37239366e-06  5.50000009e+01], [35.795201778411865]
[-4.73231280e-06  2.37239124e-06  5.50000009e+01], [35.906503677368164]
[-4.73231176e-06  2.37238943e-06  5.50000009e+01], [36.01638412475586]
[-4.73231097e-06  2.37238808e-06  5.50000009e+01], [36.12835693359375]
[-4.73231041e-06  2.37238708e-06  5.50000009e+01], [36.23954939842224]
[-4.73230998e-06  2.37238635e-06  5.50000009e+01], [36.350666999816895]
[-4.73230967e-06  2.37238579e-06  5.50000009e+01], [36.46140670776367]
[-4.73230942e-06  2.37238538e-06  5.50000009e+01], [36.57262301445007]
[-4.73230925e-06  2.37238507e-06  5.50000009e+01], [36.684359550476074]
[-4.73230912e-06  2.37238484e-06  5.50000009e+01], [36.795711517333984]
[-4.73230903e-06  2.37238468e-06  5.50000009e+01], [36.906888484954834]
[-4.73230893e-06  2.37238455e-06  5.50000009e+01], [37.01863098144531]
[-4.73230890e-06  2.37238445e-06  5.50000009e+01], [37.128957986831665]
[-4.73230886e-06  2.37238439e-06  5.50000009e+01], [37.2403450012207]
[-4.73230881e-06  2.37238433e-06  5.50000009e+01], [37.350914478302]
[-4.73230879e-06  2.37238429e-06  5.50000009e+01], [37.46339535713196]
[-4.73230878e-06  2.37238426e-06  5.50000009e+01], [37.57528305053711]
[-4.73230875e-06  2.37238424e-06  5.50000009e+01], [37.68757224082947]
[-4.73230876e-06  2.37238422e-06  5.50000009e+01], [37.79978346824646]
[-4.73230874e-06  2.37238421e-06  5.50000009e+01], [37.916465520858765]
