[ 0.  0. 55.], [32.15382122993469]
[4.63890326e-310 4.63889983e-310 1.58101007e-322], [32.77802038192749]
[4.63890326e-310 4.63890205e-310 1.58101007e-322], [32.890531063079834]
[6.89965573e-310 2.12199579e-314 4.63889768e-310], [33.00373387336731]
[4.63890205e-310 4.63889625e-310 1.58101007e-322], [33.11666202545166]
[4.63890134e-310 4.63889748e-310 1.58101007e-322], [33.22911596298218]
[-0.26616896  0.57615785 -0.26616898], [33.339492082595825]
[4.63889912e-310 4.63890312e-310 1.58101007e-322], [33.450215101242065]
[4.63890095e-310 4.63890081e-310 1.58101007e-322], [33.561354875564575]
[4.63889712e-310 4.63890075e-310 1.58101007e-322], [33.67379426956177]
[4.63890298e-310 4.63889895e-310 1.58101007e-322], [33.7854745388031]
[4.63889866e-310 4.63890091e-310 1.58101007e-322], [33.89793062210083]
[4.63889668e-310 4.63890043e-310 1.58101007e-322], [34.00941014289856]
[4.63890350e-310 4.63890125e-310 1.58101007e-322], [34.12223434448242]
[1.00000000e+000 0.00000000e+000 4.63889999e-310], [34.23285484313965]
[4.63890043e-310 4.63889625e-310 1.58101007e-322], [34.344696044921875]
[6.89965573e-310 2.12199579e-314 4.63890198e-310], [34.45721387863159]
[4.63889694e-310 4.63889789e-310 1.58101007e-322], [34.567872285842896]
[4.63889789e-310 4.63889822e-310 1.58101007e-322], [34.67954206466675]
[4.63889923e-310 4.63889659e-310 1.58101007e-322], [34.790691614151]
[4.63890125e-310 4.63889985e-310 1.58101007e-322], [34.90395474433899]
[4.63889866e-310 4.63890279e-310 1.58101007e-322], [35.01531147956848]
[-0.26616897 -0.26616898  0.57615791], [35.12795305252075]
[4.63890165e-310 4.63889822e-310 1.58101007e-322], [35.238683223724365]
[4.63889996e-310 4.63890165e-310 1.58101007e-322], [35.35026025772095]
[4.63889659e-310 4.63890192e-310 1.58101007e-322], [35.46218419075012]
[4.63889740e-310 4.63889712e-310 1.58101007e-322], [35.57397985458374]
[4.63890165e-310 4.63889866e-310 1.58101007e-322], [35.68467307090759]
[-0.26616897 -0.26616898  0.57615791], [35.7955367565155]
[4.63890279e-310 4.63890298e-310 1.58101007e-322], [35.90678024291992]
[4.63890268e-310 4.63890279e-310 1.58101007e-322], [36.01674771308899]
[4.63889740e-310 4.63889866e-310 1.58101007e-322], [36.12868404388428]
[4.63889983e-310 4.63889866e-310 1.58101007e-322], [36.23982262611389]
[4.63890065e-310 4.63890211e-310 1.58101007e-322], [36.350945472717285]
[4.63889629e-310 4.63889882e-310 1.58101007e-322], [36.46178841590881]
[-0.26616896  0.57615785 -0.26616898], [36.57289671897888]
[4.63890083e-310 4.63889878e-310 1.58101007e-322], [36.6846444606781]
[4.63889985e-310 4.63890205e-310 1.58101007e-322], [36.796043395996094]
[4.63890211e-310 4.63889950e-310 1.58101007e-322], [36.907167196273804]
[4.63889792e-310 4.63889668e-310 1.58101007e-322], [37.01890563964844]
[4.63890350e-310 4.63890136e-310 1.58101007e-322], [37.12928891181946]
[1.00000000e+000 0.00000000e+000 4.63889999e-310], [37.240620851516724]
[4.63890299e-310 4.63889998e-310 1.58101007e-322], [37.351194620132446]
[6.89965573e-310 2.12199579e-314 4.63889679e-310], [37.463841676712036]
[4.63890266e-310 4.63890205e-310 1.58101007e-322], [37.575700521469116]
[4.63890205e-310 4.63889882e-310 1.58101007e-322], [37.687854528427124]
[4.63890198e-310 4.63890044e-310 1.58101007e-322], [37.80017161369324]
[4.63889623e-310 4.63889996e-310 1.58101007e-322], [37.91676735877991]
