[0. 0. 0.], [2.6453471183776855]
[ 0.0e+00 -1.0e-02  5.8e+01], [3.9922001361846924]
[ 0.0e+00 -1.0e-02  5.8e+01], [4.119620084762573]
[ 0.  0. 58.], [4.251243591308594]
[ 0.  0. 58.], [4.401415824890137]
[ 0.  0. 58.], [4.521892547607422]
[ 0.  0. 58.], [4.645892381668091]
[ 0.0e+00 -1.0e-02  5.8e+01], [4.7914745807647705]
[ 0.  0. 58.], [4.949910879135132]
[ 0.  0. 58.], [5.117024183273315]
[ 0.07  0.11 58.  ], [5.257235527038574]
[ 0.4   0.64 58.04], [5.435389757156372]
[ 0.81  0.34 58.15], [5.594193696975708]
[ 1.4  -0.08 58.3 ], [5.742406606674194]
[ 1.45  0.18 58.29], [5.889793634414673]
[ 1.56  0.36 58.3 ], [6.030833721160889]
[ 1.87  0.5  58.34], [6.185018062591553]
[ 2.32  0.32 58.43], [6.322338819503784]
[ 2.84  0.1  58.53], [6.447608232498169]
[ 3.4   0.06 58.61], [6.570616245269775]
[ 3.85  0.2  58.66], [6.706958532333374]
[ 4.4   0.39 58.71], [6.845037937164307]
[ 5.08  0.37 58.77], [6.982284784317017]
[ 6.19  0.25 58.86], [7.112637042999268]
[ 7.33 -0.17 58.94], [7.234762668609619]
[ 8.72 -0.33 58.96], [7.357762813568115]
[10.15 -0.23 58.9 ], [7.477311134338379]
[1.112e+01 5.000e-02 5.882e+01], [7.606753349304199]
[12.57  0.29 58.66], [7.728863477706909]
[ 1.417e+01 -5.000e-02  5.845e+01], [7.85881781578064]
[16.14 -0.16 58.06], [7.976266860961914]
[18.08 -0.64 57.58], [8.094717025756836]
[19.35 -0.26 57.17], [8.222663640975952]
[ 2.065e+01 -5.000e-02  5.672e+01], [8.342103004455566]
[21.9  -0.3  56.24], [8.464904546737671]
[23.38 -0.16 55.59], [8.589250802993774]
[24.58 -0.35 55.01], [8.712498903274536]
[25.75 -0.09 54.38], [8.831174850463867]
[26.59 -0.3  53.91], [8.95047402381897]
[27.64  0.06 53.27], [9.075177431106567]
[28.48  0.16 52.73], [9.204480171203613]
[29.27  0.2  52.18], [9.335331439971924]
[30.11  0.18 51.58], [9.453848361968994]
[31.07  0.23 50.84], [9.575568675994873]
[31.46 -0.4  50.52], [9.696325778961182]
[33.03  0.64 49.18], [9.818032503128052]
[31.55 -0.61 50.44], [9.935200214385986]
[39.83 -0.53 41.35], [10.058408975601196]
[ 5.17  0.39 59.77], [10.174391031265259]
[46.9  -1.07 25.93], [10.298739194869995]
[-3.35  1.06 58.51], [10.417768239974976]
[ 6.71  0.09 58.52], [10.535518407821655]
[47.5  -0.62 24.17], [10.65748119354248]
[ 0.09  1.1  58.63], [10.782923221588135]
[48.84  0.69 13.29], [10.904179334640503]
[ 5.84  0.93 58.44], [11.026905536651611]
[ 6.6  -1.48 58.67], [11.149990797042847]
[48.65 -0.55 16.85], [11.268138647079468]
[ 2.44  1.03 58.62], [11.387306213378906]
[ 4.875e+01 -2.000e-02  9.000e+00], [11.50809907913208]
[ 2.25  1.54 58.61], [11.62864065170288]
[48.71 -0.93  8.71], [11.759437561035156]
[ 0.17  1.75 58.63], [11.891139268875122]
[48.74 -0.61 15.94], [12.02514123916626]
[46.7   2.54 26.55], [12.157047986984253]
[46.91  3.7  25.79], [12.281252384185791]
[47.85 -3.27 19.77], [12.411351442337036]
[ 2.   10.85 57.96], [12.534831047058105]
[48.61 -2.71 15.05], [12.658059358596802]
[47.23  2.91 24.74], [12.786048889160156]
[30.7  23.61 43.23], [12.908742666244507]
