[0. 0. 0.], [30.216065883636475]
[-3.0e-02  0.0e+00  5.5e+01], [30.810901880264282]
[-2.000e-02 -1.000e-02  5.501e+01], [30.89421272277832]
[ 0.000e+00 -2.000e-02  5.502e+01], [30.976887941360474]
[ 0.42  0.3  55.31], [31.05950617790222]
[ 0.32  0.18 55.19], [31.142087936401367]
[2.900e-01 5.000e-02 5.508e+01], [31.224445104599]
[2.600e-01 5.000e-02 5.508e+01], [31.30643057823181]
[ 0.26  0.06 55.09], [31.389922618865967]
[2.900e-01 5.000e-02 5.509e+01], [31.47305727005005]
[ 0.31  0.07 55.09], [31.55613875389099]
[ 0.32  0.08 55.1 ], [31.638229608535767]
[ 0.35  0.07 55.11], [31.720338106155396]
[3.900e-01 5.000e-02 5.511e+01], [31.803027391433716]
[4.700e-01 1.000e-02 5.514e+01], [31.886647701263428]
[ 6.400e-01 -5.000e-02  5.519e+01], [31.969655752182007]
[ 6.700e-01 -1.000e-02  5.518e+01], [32.052144050598145]
[ 7.500e-01 -5.000e-02  5.522e+01], [32.13405752182007]
[ 0.78  0.   55.23], [32.21665716171265]
[ 0.95  0.   55.36], [32.30009984970093]
[ 1.07 -0.07 55.28], [32.382445096969604]
[ 1.130e+00 -3.000e-02  5.533e+01], [32.4649384021759]
[ 1.130e+00 -4.000e-02  5.529e+01], [32.54779076576233]
[ 1.190e+00 -4.000e-02  5.527e+01], [32.630630016326904]
[ 1.48 -0.07 55.4 ], [32.713520526885986]
[ 1.48 -0.08 55.35], [32.79589533805847]
[ 1.550e+00 -4.000e-02  5.539e+01], [32.878344774246216]
[ 1.620e+00 -5.000e-02  5.537e+01], [32.962127685546875]
[ 1.83  0.06 55.41], [33.04497838020325]
[ 1.890e+00 -5.000e-02  5.542e+01], [33.12798595428467]
[1.910e+00 2.000e-02 5.545e+01], [33.21001219749451]
[ 1.98  0.   55.45], [33.29236698150635]
[ 2.020e+00 -1.000e-02  5.545e+01], [33.37512969970703]
[2.090e+00 1.000e-02 5.547e+01], [33.4583044052124]
[ 2.13  0.   55.49], [33.540661096572876]
[ 2.190e+00 -1.000e-02  5.549e+01], [33.62279558181763]
[ 2.22e+00 -3.00e-02  5.55e+01], [33.70517897605896]
[ 2.270e+00 -2.000e-02  5.547e+01], [33.787869930267334]
[ 2.49  0.06 55.54], [33.870375633239746]
[ 2.560e+00 -2.000e-02  5.553e+01], [33.953970193862915]
[2.580e+00 5.000e-02 5.556e+01], [34.0370819568634]
[2.78e+00 5.00e-02 5.55e+01], [34.119831562042236]
[ 2.94  0.   55.66], [34.202364444732666]
[3.020e+00 3.000e-02 5.563e+01], [34.28511190414429]
[ 2.96  0.06 55.6 ], [34.36713719367981]
[2.990e+00 5.000e-02 5.561e+01], [34.45013666152954]
[3.020e+00 3.000e-02 5.562e+01], [34.53274703025818]
[ 3.33  0.16 55.69], [34.61591553688049]
[ 3.48 -0.07 55.63], [34.69889259338379]
[ 3.7   0.09 55.74], [34.78267955780029]
[ 3.92 -0.08 55.66], [34.866310834884644]
[ 3.96  0.   55.75], [34.95016360282898]
[ 4.11 -0.06 55.61], [35.03355264663696]
[ 4.310e+00 -3.000e-02  5.554e+01], [35.116413831710815]
[ 4.22  0.42 55.74], [35.199230909347534]
[ 4.27  0.52 55.79], [35.282514810562134]
[ 4.27  0.46 55.71], [35.36502742767334]
[ 4.26  0.45 55.7 ], [35.449321031570435]
[ 4.24  0.49 55.71], [35.53201246261597]
[ 4.21  0.55 55.7 ], [35.61523747444153]
[ 4.19  0.59 55.7 ], [35.699059009552]
[ 4.21  0.65 55.69], [35.78264403343201]
[ 4.34  0.94 55.67], [35.86648654937744]
[ 4.32  1.08 55.77], [35.95053172111511]
[ 4.34  1.08 55.72], [36.03342056274414]
[ 4.38  1.15 55.71], [36.117512226104736]
[ 4.43  1.21 55.7 ], [36.200828075408936]
[ 4.48  1.27 55.7 ], [36.28361773490906]
[ 4.47  1.33 55.7 ], [36.36643385887146]
[ 4.47  1.35 55.71], [36.449843883514404]
[ 4.46  1.37 55.71], [36.53318643569946]
[ 4.54  1.6  55.87], [36.61666917800903]
[ 4.76  1.8  55.73], [36.700050830841064]
[ 4.77  2.05 55.72], [36.78270149230957]
[ 4.76  1.99 55.69], [36.865960359573364]
[ 4.76  2.02 55.68], [36.94835591316223]
[ 4.76  2.05 55.69], [37.030264139175415]
[ 4.76  2.07 55.7 ], [37.11311483383179]
[ 4.81  2.1  55.65], [37.19600224494934]
[ 4.98  2.38 55.64], [37.27810001373291]
[ 5.02  2.55 55.69], [37.361226320266724]
[ 5.    2.49 55.63], [37.44461369514465]
[ 5.03  2.53 55.63], [37.52716279029846]
[ 5.05  2.58 55.64], [37.610039710998535]
[ 5.06  2.67 55.64], [37.69321846961975]
[ 5.1   2.7  55.61], [37.77612781524658]
[ 5.33  3.2  55.7 ], [37.859076261520386]
[ 5.36  3.16 55.64], [37.94261336326599]
[ 5.32  3.17 55.59], [38.02508521080017]
[ 5.31  3.2  55.61], [38.107903718948364]
[ 5.28  3.25 55.6 ], [38.191065549850464]
[ 5.31  3.28 55.57], [38.27376413345337]
[ 5.52  3.71 55.59], [38.35667538642883]
[ 5.41  3.82 55.54], [38.43906807899475]
[ 5.44  3.78 55.47], [38.52284073829651]
[ 5.43  3.85 55.5 ], [38.6063289642334]
[ 5.42  3.9  55.51], [38.68886399269104]
[ 5.39  3.94 55.51], [38.7717924118042]
[ 5.38  3.98 55.46], [38.854814291000366]
[ 5.46  4.29 55.38], [38.93791389465332]
[ 5.52  4.4  55.48], [39.02179837226868]
[ 5.49  4.43 55.41], [39.10534644126892]
[ 5.6   4.9  55.15], [39.18820905685425]
[ 5.64  4.76 55.31], [39.27092504501343]
[ 5.6   4.74 55.35], [39.354286909103394]
[ 5.59  4.87 55.41], [39.43846154212952]
[ 5.55  4.83 55.41], [39.522398471832275]
[ 5.41  4.71 55.39], [39.605270862579346]
[ 5.38  4.78 55.45], [39.687373876571655]
[ 5.35  4.73 55.37], [39.770134687423706]
[ 5.3   4.71 55.39], [39.85253405570984]
[ 5.25  4.68 55.4 ], [39.935001611709595]
[ 5.17  4.66 55.39], [40.018162965774536]
[ 5.11  4.7  55.37], [40.10094213485718]
[ 5.03  4.71 55.39], [40.18379545211792]
[ 4.99  4.67 55.41], [40.26641011238098]
[ 4.95  4.64 55.42], [40.34993243217468]
[ 4.9   4.66 55.4 ], [40.43256330490112]
[ 4.8   4.68 55.39], [40.51559329032898]
[ 4.74  4.69 55.4 ], [40.598371744155884]
[ 4.72  4.66 55.4 ], [40.68121337890625]
[ 4.69  4.65 55.38], [40.76461386680603]
[ 4.66  4.69 55.36], [40.84752893447876]
[ 4.6   4.72 55.35], [40.931267499923706]
[ 4.54  4.75 55.36], [41.01437163352966]
[ 4.51  4.74 55.36], [41.09726595878601]
[ 4.48  4.73 55.36], [41.179805755615234]
[ 4.27  4.73 55.4 ], [41.26217484474182]
[ 4.32  4.71 55.37], [41.3450973033905]
[ 4.26  4.71 55.36], [41.428385734558105]
[ 4.23  4.74 55.35], [41.51125478744507]
[ 4.2   4.75 55.34], [41.593369483947754]
[ 4.14  4.75 55.33], [41.675909996032715]
[ 4.07  4.72 55.33], [41.758999824523926]
[ 4.01  4.69 55.33], [41.84157204627991]
[ 4.    4.69 55.35], [41.92563486099243]
[ 3.99  4.7  55.35], [42.00975465774536]
[ 3.94  4.67 55.36], [42.09850716590881]
[ 3.9   4.63 55.36], [42.18592166900635]
[ 3.78  4.44 55.04], [42.27525186538696]
[ 3.21  4.81 55.36], [42.364052057266235]
[ 3.35  4.66 55.31], [42.448001861572266]
[ 3.22  4.64 55.35], [42.530563831329346]
[ 2.97  4.89 55.34], [42.613062143325806]
[ 2.93  4.89 55.38], [42.696505069732666]
[ 2.93  4.87 55.32], [42.778557777404785]
[ 2.89  4.91 55.34], [42.86179828643799]
[ 2.87  4.92 55.33], [42.94550633430481]
[ 2.85  4.88 55.36], [43.028629541397095]
[ 2.81  4.84 55.36], [43.112417697906494]
[ 2.79  4.81 55.36], [43.19608020782471]
[ 2.77  4.81 55.34], [43.27882647514343]
[ 2.76  4.8  55.34], [43.36164903640747]
[ 2.74  4.8  55.34], [43.445332527160645]
[ 2.71  4.76 55.36], [43.529664039611816]
[ 2.68  4.71 55.36], [43.61275815963745]
[ 2.64  4.67 55.36], [43.696619749069214]
[ 2.63  4.66 55.35], [43.7800030708313]
[ 2.59  4.66 55.35], [43.862648248672485]
[ 2.58  4.66 55.37], [43.94602179527283]
[ 2.55  4.67 55.37], [44.02952766418457]
[ 2.53  4.66 55.37], [44.112876892089844]
[ 2.53  4.66 55.37], [44.195767402648926]
[ 2.51  4.65 55.37], [44.278828620910645]
[ 2.5   4.65 55.37], [44.36174559593201]
[ 2.48  4.65 55.37], [44.444430351257324]
[ 2.47  4.65 55.36], [44.52728843688965]
[ 2.41  4.66 55.36], [44.609899282455444]
[ 2.37  4.66 55.37], [44.69290494918823]
[ 2.32  4.67 55.38], [44.77552771568298]
[ 2.31  4.67 55.39], [44.85913395881653]
[ 2.24  4.69 55.37], [44.942508935928345]
[ 2.19  4.7  55.38], [45.02522420883179]
[ 2.11  4.72 55.39], [45.10792803764343]
[ 2.11  4.71 55.43], [45.191370725631714]
[ 2.08  4.73 55.42], [45.27457118034363]
[ 1.99  4.76 55.42], [45.357123136520386]
[ 1.93  4.77 55.43], [45.44059777259827]
[ 1.91  4.77 55.46], [45.52244234085083]
[ 1.88  4.78 55.45], [45.60465693473816]
[ 1.85  4.78 55.46], [45.687771797180176]
[ 1.81  4.78 55.45], [45.77058720588684]
[ 1.79  4.77 55.47], [45.8538031578064]
[ 1.78  4.76 55.46], [45.93786406517029]
[ 1.76  4.76 55.47], [46.021403312683105]
[ 1.72  4.77 55.47], [46.104353189468384]
[ 1.68  4.78 55.49], [46.18702578544617]
[ 1.66  4.79 55.48], [46.270556926727295]
[ 1.6   4.8  55.48], [46.3539502620697]
[ 1.46  4.79 55.53], [46.436893701553345]
[ 1.41  4.85 55.48], [46.52105927467346]
[ 1.4   4.85 55.51], [46.604509592056274]
[ 1.34  4.89 55.49], [46.6887264251709]
[ 1.16  4.91 55.44], [46.771570444107056]
[ 1.12  4.95 55.52], [46.8540620803833]
[ 1.11  4.91 55.53], [46.93810176849365]
[ 1.08  4.92 55.52], [47.02120518684387]
[ 1.06  4.92 55.52], [47.104432821273804]
[ 1.03  4.92 55.53], [47.187742710113525]
[ 1.03  4.91 55.54], [47.27150559425354]
[ 1.03  4.9  55.54], [47.3545458316803]
[ 0.98  4.92 55.54], [47.43788146972656]
[ 0.94  4.93 55.55], [47.52072787284851]
[ 0.91  4.94 55.56], [47.6036217212677]
[ 0.92  4.94 55.57], [47.68740963935852]
[ 0.9   4.94 55.58], [47.77040934562683]
[ 0.87  4.94 55.58], [47.85419702529907]
