[ 0.  0. 55.], [32.702290773391724]
[4.67605191e-310 4.67604952e-310 1.58101007e-322], [33.30649757385254]
[1.00000000e+000 0.00000000e+000 4.67604908e-310], [33.401000022888184]
[4.67605517e-310 4.67604718e-310 1.58101007e-322], [33.48648810386658]
[6.93164115e-310 2.12199579e-314 4.67605350e-310], [33.5714967250824]
[4.67604901e-310 4.67605128e-310 1.58101007e-322], [33.65603542327881]
[4.67605231e-310 4.67604901e-310 1.58101007e-322], [33.74040174484253]
[4.67605524e-310 4.67604901e-310 1.58101007e-322], [33.82473874092102]
[4.67604901e-310 4.67604700e-310 1.58101007e-322], [33.90828800201416]
[4.67604700e-310 4.67605288e-310 1.58101007e-322], [33.995503664016724]
[4.67605288e-310 4.67604700e-310 1.58101007e-322], [34.08060622215271]
[4.67604942e-310 4.67605479e-310 1.58101007e-322], [34.16438674926758]
[4.67605479e-310 4.67604942e-310 1.58101007e-322], [34.24850082397461]
[4.67604942e-310 4.67605225e-310 1.58101007e-322], [34.33330464363098]
[4.67605225e-310 4.67604942e-310 1.58101007e-322], [34.4171404838562]
[4.67604942e-310 4.67605225e-310 1.58101007e-322], [34.5015184879303]
[4.67605225e-310 4.67604942e-310 1.58101007e-322], [34.58581233024597]
[4.67604942e-310 4.67605225e-310 1.58101007e-322], [34.66979265213013]
[4.67605225e-310 4.67604942e-310 1.58101007e-322], [34.75333094596863]
[4.67604942e-310 4.67605225e-310 1.58101007e-322], [34.83770036697388]
[4.67605225e-310 4.67604985e-310 1.58101007e-322], [34.92248034477234]
[4.67604985e-310 4.67605225e-310 1.58101007e-322], [35.006518602371216]
[4.67605155e-310 4.67604952e-310 1.58101007e-322], [35.089977979660034]
[4.67605155e-310 4.67604952e-310 1.58101007e-322], [35.173768043518066]
[4.67604864e-310 4.67604700e-310 1.58101007e-322], [35.25835371017456]
[4.67604719e-310 4.67605284e-310 1.58101007e-322], [35.34336233139038]
[6.93164115e-310 2.12199579e-314 4.67605280e-310], [35.427347898483276]
[1.00000000e+000 0.00000000e+000 4.67605128e-310], [35.51126790046692]
[4.67604700e-310 4.67605433e-310 1.58101007e-322], [35.59635138511658]
[4.67604700e-310 4.67605433e-310 1.58101007e-322], [35.68061971664429]
[6.93164115e-310 2.12199579e-314 4.67604946e-310], [35.76376509666443]
[6.93164105e-310 2.12199579e-314 4.67605432e-310], [35.84822607040405]
[4.67605432e-310 4.67605442e-310 1.58101007e-322], [35.93211531639099]
[ 0.36198014 -0.12376094 -0.12462136], [36.016549825668335]
[4.67605077e-310 4.67605128e-310 1.58101007e-322], [36.100180864334106]
[4.67604952e-310 4.67604697e-310 1.58101007e-322], [36.18445539474487]
[4.67605077e-310 4.67605149e-310 1.58101007e-322], [36.268656730651855]
[4.67605439e-310 4.67605514e-310 1.58101007e-322], [36.353620529174805]
[4.67605247e-310 4.67605439e-310 1.58101007e-322], [36.437700271606445]
[4.67605247e-310 4.67605439e-310 1.58101007e-322], [36.52168679237366]
[-0.11344384 -0.17402705  0.26678391], [36.60539960861206]
[4.67604927e-310 4.67605130e-310 1.58101007e-322], [36.69011473655701]
[4.67604927e-310 4.67605247e-310 1.58101007e-322], [36.77408242225647]
[4.67605524e-310 4.67605300e-310 1.58101007e-322], [36.85860204696655]
[4.67605300e-310 4.67605524e-310 1.58101007e-322], [36.94271421432495]
[4.67604927e-310 4.67605247e-310 1.58101007e-322], [37.02610683441162]
[4.67605231e-310 4.67604927e-310 1.58101007e-322], [37.11038851737976]
[4.67604927e-310 4.67605231e-310 1.58101007e-322], [37.19427013397217]
[4.67605225e-310 4.67605247e-310 1.58101007e-322], [37.27839803695679]
[4.67605247e-310 4.67605225e-310 1.58101007e-322], [37.36263465881348]
[4.67604942e-310 4.67604719e-310 1.58101007e-322], [37.44644021987915]
[4.67604942e-310 4.67604719e-310 1.58101007e-322], [37.5297589302063]
[4.67605028e-310 4.67605128e-310 1.58101007e-322], [37.613234519958496]
[4.67604871e-310 4.67604803e-310 1.58101007e-322], [37.69719052314758]
[6.93164115e-310 2.12199579e-314 4.67605127e-310], [37.78142762184143]
[1.00000000e+000 0.00000000e+000 4.67605128e-310], [37.86537027359009]
[6.93164105e-310 2.12199579e-314 4.67605237e-310], [37.949769020080566]
[4.67605237e-310 4.67605130e-310 1.58101007e-322], [38.033652782440186]
[ 0.34553282 -0.09110434 -0.11451058], [38.117655515670776]
[4.67605439e-310 4.67605247e-310 1.58101007e-322], [38.201369285583496]
[4.67605335e-310 4.67605524e-310 1.58101007e-322], [38.2850456237793]
[4.67604789e-310 4.67604926e-310 1.58101007e-322], [38.36975336074829]
[4.67605409e-310 4.67605082e-310 1.58101007e-322], [38.45441699028015]
[4.67605269e-310 4.67605517e-310 1.58101007e-322], [38.538424253463745]
[4.67604926e-310 4.67605253e-310 1.58101007e-322], [38.62200713157654]
[4.67605343e-310 4.67604697e-310 1.58101007e-322], [38.70526671409607]
[4.67605128e-310 4.67605088e-310 1.58101007e-322], [38.78900742530823]
[4.67604859e-310 4.67605128e-310 1.58101007e-322], [38.87378740310669]
[4.67604859e-310 4.67605128e-310 1.58101007e-322], [38.95807337760925]
[-0.12029273 -0.16128098  0.22502705], [39.04220247268677]
[4.67604883e-310 4.67604985e-310 1.58101007e-322], [39.125645875930786]
[4.67605516e-310 4.67604695e-310 1.58101007e-322], [39.21018600463867]
[4.67605398e-310 4.67605059e-310 1.58101007e-322], [39.29429292678833]
[4.67605256e-310 4.67605442e-310 1.58101007e-322], [39.37794899940491]
[4.67605130e-310 4.67605256e-310 1.58101007e-322], [39.46233534812927]
[4.67605130e-310 4.67605256e-310 1.58101007e-322], [39.54607605934143]
[-0.12235778 -0.15902672  0.22339665], [39.629624128341675]
[4.67605294e-310 4.67605128e-310 1.58101007e-322], [39.714330434799194]
[4.67605282e-310 4.67604954e-310 1.58101007e-322], [39.7972617149353]
[4.67605247e-310 4.67605050e-310 1.58101007e-322], [39.880786657333374]
[4.67605409e-310 4.67605269e-310 1.58101007e-322], [39.96441721916199]
[4.67605431e-310 4.67605287e-310 1.58101007e-322], [40.04781174659729]
[4.67604695e-310 4.67605253e-310 1.58101007e-322], [40.13147497177124]
[4.67605343e-310 4.67604695e-310 1.58101007e-322], [40.21656942367554]
[4.67605256e-310 4.67604820e-310 1.58101007e-322], [40.30091214179993]
[4.67605130e-310 4.67605256e-310 1.58101007e-322], [40.384416818618774]
