[0. 0. 0.], [32.70222759246826]
[-1.0e-02 -2.0e-02  5.5e+01], [33.306546211242676]
[-1.000e-02  0.000e+00  5.498e+01], [33.401174783706665]
[-5.000e-02  3.300e-01  5.519e+01], [33.486310958862305]
[ 0.32  0.31 55.16], [33.5713164806366]
[ 0.44  0.2  55.09], [33.655943155288696]
[ 0.57  0.34 55.2 ], [33.74026823043823]
[8.200e-01 3.000e-02 5.516e+01], [33.82459592819214]
[ 0.89  0.29 55.28], [33.90832853317261]
[ 1.13  0.23 55.35], [33.995442152023315]
[ 1.36  0.23 55.28], [34.080599784851074]
[1.560e+00 3.000e-02 5.531e+01], [34.164395570755005]
[ 1.77  0.12 55.32], [34.24840497970581]
[ 1.95  0.32 55.45], [34.333208322525024]
[ 2.13  0.3  55.48], [34.41706728935242]
[ 2.24  0.21 55.38], [34.501380920410156]
[ 2.4   0.14 55.49], [34.58588266372681]
[ 2.69  0.22 55.55], [34.66961741447449]
[ 3.27  0.24 55.43], [34.753395557403564]
[ 3.61  0.33 55.65], [34.837788820266724]
[ 4.18  0.75 55.59], [34.922536849975586]
[ 4.5   0.31 55.59], [35.00634050369263]
[ 4.71  0.23 55.14], [35.08980393409729]
[ 5.4   0.53 55.67], [35.17390561103821]
[ 5.77  0.3  55.78], [35.25839710235596]
[ 6.66  0.26 55.58], [35.34330344200134]
[ 6.84  0.32 55.61], [35.42717671394348]
[ 7.12  0.44 55.32], [35.51116371154785]
[ 7.8   0.42 55.65], [35.59643888473511]
[ 8.33  0.46 55.63], [35.680442094802856]
[ 8.61  0.43 55.34], [35.76359248161316]
[ 9.55  0.41 55.76], [35.84824466705322]
[10.24  0.39 55.13], [35.93194317817688]
[10.76  0.13 54.88], [36.01650905609131]
[11.43  0.28 55.28], [36.10008907318115]
[11.96  0.27 54.79], [36.18443846702576]
[12.84  0.26 55.19], [36.26862454414368]
[13.49  0.61 54.81], [36.35361289978027]
[14.7  -0.13 53.84], [36.43764591217041]
[15.36  0.95 55.02], [36.5215744972229]
[16.55  0.39 53.57], [36.605409383773804]
[17.3   1.07 53.71], [36.690292835235596]
[17.8   0.97 53.15], [36.773916244506836]
[19.27  0.61 51.88], [36.858476400375366]
[19.43  0.82 52.63], [36.94258642196655]
[20.99  1.34 51.73], [37.02629852294922]
[22.18  1.4  51.49], [37.110495805740356]
[23.45  1.39 50.39], [37.19410037994385]
[24.57  2.51 50.42], [37.27823519706726]
[24.73  1.36 51.36], [37.36245846748352]
[27.13  3.39 48.73], [37.44656324386597]
[28.28  2.33 49.08], [37.52964234352112]
[28.47  3.52 49.37], [37.613136529922485]
[27.51  4.95 47.71], [37.697126626968384]
[28.2   5.35 48.78], [37.78125]
[26.48  4.95 50.57], [37.86522889137268]
[26.06  5.86 50.1 ], [37.94959473609924]
[26.4   6.09 49.42], [38.033560276031494]
[26.4   6.53 48.77], [38.11747717857361]
[25.31  6.69 49.89], [38.20145916938782]
[25.17  7.07 49.3 ], [38.284964084625244]
[24.54  7.36 49.69], [38.3696985244751]
[24.37  7.37 50.  ], [38.454495668411255]
[24.36  7.21 49.7 ], [38.53833746910095]
[24.25  7.32 49.96], [38.62214136123657]
[23.81  7.53 50.33], [38.70529079437256]
[23.67  7.45 50.53], [38.78914022445679]
[23.61  7.5  50.54], [38.873783588409424]
[23.59  7.68 50.35], [38.958112478256226]
[23.44  7.87 50.2 ], [39.04215931892395]
[23.09  8.   50.77], [39.12557029724121]
[22.9   8.16 50.74], [39.21028280258179]
[22.66  8.21 50.91], [39.29421257972717]
[22.51  8.31 51.08], [39.377779722213745]
[22.5   8.56 50.65], [39.46217083930969]
[22.22  8.65 50.87], [39.546178340911865]
[22.25  8.63 50.86], [39.629647731781006]
[21.8   9.01 50.88], [39.714261293411255]
[22.03  9.04 50.59], [39.797274112701416]
[21.63  9.1  51.01], [39.880831241607666]
[21.59  9.23 50.82], [39.96425104141235]
[21.04  9.46 51.13], [40.047733545303345]
[20.91  9.42 51.5 ], [40.13161897659302]
[20.81  9.7  51.21], [40.21657204627991]
[20.65  9.8  51.31], [40.300947427749634]
[20.61  9.76 51.31], [40.38444805145264]
[20.67  9.73 51.36], [40.46872520446777]
[19.84 10.34 51.56], [40.552451610565186]
[20.35 10.22 50.98], [40.63600564002991]
[20.18 10.35 51.18], [40.720951080322266]
[20.02 10.57 51.25], [40.805190324783325]
[20.48 10.05 51.42], [40.88920474052429]
[19.98 11.06 50.89], [40.97300124168396]
[19.28 11.26 51.57], [41.05784559249878]
[19.6  11.37 51.54], [41.14229607582092]
[18.93 11.63 51.45], [41.228248834609985]
[19.38 12.13 51.16], [41.31290054321289]
[19.   12.23 51.19], [41.397746086120605]
[18.77 12.34 51.37], [41.48213982582092]
[18.66 12.43 51.37], [41.566612243652344]
[18.64 12.41 51.44], [41.651052951812744]
