[1.22124533e-14 0.00000000e+00 5.50000000e+01], [2.552049160003662]
[6.49673486e-14 8.98047166e-15 5.50000000e+01], [3.495255947113037]
[4.48120618e-02 9.87030938e-04 5.50148933e+01], [3.6105353832244873]
[1.35345133e-01 2.96690521e-03 5.50396387e+01], [3.726032257080078]
[2.72793201e-01 4.94728841e-03 5.50739405e+01], [3.8420982360839844]
[4.56538474e-01 6.92466589e-03 5.51171549e+01], [3.9604134559631348]
[6.86260432e-01 8.89806934e-03 5.51687501e+01], [4.0858848094940186]
[9.63475072e-01 1.08642942e-02 5.52286728e+01], [4.212329864501953]
[1.28718101e+00 1.18273958e-02 5.52957253e+01], [4.322157859802246]
[1.65952382e+00 1.37601223e-02 5.53699051e+01], [4.433004856109619]
[2.07546841e+00 1.17095332e-02 5.54485434e+01], [4.54876184463501]
[ 2.48424557e+00 -6.31477919e-03  5.55165441e+01], [4.665581941604614]
[2.87955017e+00 3.00235005e-02 5.55787417e+01], [4.785700082778931]
[ 3.29992631  0.08216803 55.64716707], [4.899600267410278]
[ 3.7443825   0.12979648 55.7164071 ], [5.00824236869812]
[ 4.21519609  0.18548129 55.78657582], [5.1193928718566895]
[ 4.70312676  0.24654473 55.85454493], [5.244161128997803]
[ 5.2114287   0.31497217 55.92200906], [5.366745471954346]
[ 5.72715005  0.38987375 55.98517309], [5.484140872955322]
[ 6.25916771  0.4812416  56.04762536], [5.595127582550049]
[ 6.79488938  0.58649546 56.10524226], [5.717344760894775]
[ 7.32601916  0.70867189 56.15758958], [5.838796854019165]
[ 7.86429295  0.84208688 56.20852162], [5.960564851760864]
[ 8.4056062   0.99454367 56.25574097], [6.08552885055542]
[ 8.92886007  1.16053479 56.29529251], [6.201498031616211]
[ 9.4350929   1.34993204 56.32991102], [6.319690942764282]
[ 9.92998226  1.55540351 56.3610326 ], [6.433098316192627]
[10.40046478  1.76474723 56.38588904], [6.5468714237213135]
[10.85035537  1.98431554 56.40673136], [6.657235383987427]
[11.26110916  2.22726619 56.41941574], [6.767114639282227]
[11.64438449  2.453849   56.42944966], [6.8844194412231445]
[11.99816925  2.69229109 56.43476885], [6.996660232543945]
[12.32443801  2.93626832 56.43620674], [7.112090826034546]
[12.62750188  3.18723912 56.43423465], [7.236958980560303]
[12.90201605  3.43814977 56.42787746], [7.351690769195557]
[13.14301078  3.68527576 56.41698196], [7.477890729904175]
[13.35370178  3.91522959 56.40365978], [7.59305477142334]
[13.55943308  4.13439233 56.39222296], [7.7027692794799805]
[13.73443531  4.34785997 56.3759249 ], [7.822031259536743]
[13.90227185  4.55482362 56.36095787], [7.956360816955566]
[14.06945609  4.75471333 56.34690325], [8.06870698928833]
[14.22423297  4.94202218 56.33165765], [8.180065393447876]
[14.36707692  5.09739129 56.31807115], [8.289646863937378]
[14.50621294  5.22940371 56.30740675], [8.407169103622437]
[14.64896184  5.34083851 56.30065652], [8.53055453300476]
[14.77994972  5.42867365 56.29497127], [8.642455577850342]
[14.92859897  5.52606405 56.29345738], [8.750260591506958]
[15.07432988  5.6010936  56.29361585], [8.867968559265137]
[15.22069174  5.66673035 56.29574656], [8.980444192886353]
[15.37255882  5.73185454 56.30009759], [9.093856573104858]
[15.53652615  5.78751516 56.30834596], [9.2067232131958]
[15.69126015  5.821732   56.31749694], [9.346830129623413]
[15.82443605  5.91064856 56.318742  ], [9.462070941925049]
[15.89784607  6.02698468 56.30792627], [9.57341456413269]
[15.92605886  6.12870789 56.29209819], [9.681599140167236]
[15.91781975  6.24500261 56.26935581], [9.793242692947388]
[15.87902739  6.37554396 56.24107328], [9.899231910705566]
[15.81922933  6.51570598 56.2087901 ], [10.011798620223999]
[15.74869312  6.66876119 56.17348023], [10.120899677276611]
[15.67372347  6.83289747 56.13592471], [10.228493928909302]
[15.59531401  6.98836787 56.09823712], [10.34983205795288]
[15.51976514  7.11269042 56.0646479 ], [10.462576389312744]
[15.45141237  7.22458835 56.03418884], [10.573145627975464]
[15.37532293  7.34955664 56.00122433], [10.693104028701782]
[15.30390473  7.44755592 55.97353273], [10.805739641189575]
[15.24244771  7.52601222 55.95013424], [10.922122478485107]
[15.17735773  7.61357006 55.9252802 ], [11.02929949760437]
[15.13019824  7.73294861 55.89994299], [11.140321493148804]
[15.09034581  7.83386898 55.87680639], [11.253812551498413]
[15.0535089   7.95121901 55.85057165], [11.360886573791504]
[14.98343594  8.06555509 55.98534275], [11.474068880081177]
[14.90262489  8.20088259 56.16463344], [11.595335483551025]
[14.82230623  8.34741244 56.34348086], [11.718577146530151]
[14.70818139  8.47433194 56.53937057], [11.831732511520386]
[14.55340078  8.57897426 56.75486439], [11.947768211364746]
[14.33271642  8.67700784 57.00239494], [12.061095952987671]
[14.08886156  8.73520891 57.24273929], [12.173967361450195]
[13.78744152  8.77767646 57.49674269], [12.287162780761719]
[13.45072761  8.77697549 57.76153076], [12.39562726020813]
[13.0643918   8.74263209 58.04193469], [12.50598430633545]
[12.66968525  8.67665685 58.31690399], [12.612875699996948]
[12.24580946  8.59591244 58.59653331], [12.720032453536987]
[11.79206148  8.49203155 58.88131745], [12.837607860565186]
[11.33165934  8.34061186 59.1606181 ], [12.955467939376831]
[10.85678447  8.18292493 59.43375177], [13.082849264144897]
[10.39692491  8.03623703 59.68037041], [13.213716268539429]
[ 9.95950428  7.88043953 59.89936809], [13.337119340896606]
[ 9.54099932  7.70105012 60.09522522], [13.461989402770996]
[ 9.15735109  7.51143949 60.25678529], [13.577254295349121]
[ 8.81591899  7.37880429 60.37369553], [13.708431482315063]
[ 8.50640867  7.25652474 60.46051112], [13.821834325790405]
[ 8.21958199  7.13760699 60.52653588], [13.941268920898438]
[ 7.96853411  7.01732227 60.5655726 ], [14.072689771652222]
[ 7.75073321  6.89169085 60.58225265], [14.190005779266357]
[ 7.57403284  6.8104576  60.56941366], [14.305726051330566]
[ 7.43231819  6.71965379 60.53532935], [14.420550346374512]
[ 7.34644955  6.68135243 60.46621011], [14.529828786849976]
[ 7.30779926  6.68285816 60.37150326], [14.63984203338623]
[ 7.29255017  6.70254161 60.26346522], [14.773845434188843]
[ 7.28796674  6.73374045 60.15170576], [14.89185380935669]
[ 7.35033348  6.76302142 60.01677624], [15.001748085021973]
[ 7.41120127  6.77145521 59.88998869], [15.119381427764893]
[ 7.49407553  6.84593506 59.74900055], [15.247882843017578]
[ 7.58829319  6.94345457 59.60898347], [15.357916831970215]
[ 7.70200208  7.04530698 59.46939311], [15.467971324920654]
[ 7.78893614  7.18449445 59.33980038], [15.614734888076782]
[ 7.86899767  7.30457163 59.22056313], [15.73983097076416]
[ 7.95144638  7.45147565 59.1059081 ], [15.853147029876709]
[ 8.04623171  7.56376357 58.99724433], [15.967032670974731]
[ 8.16897905  7.67954933 58.88414487], [16.082067012786865]
[ 8.26430887  7.83343723 58.7813535 ], [16.207716464996338]
[ 8.40524979  7.98420029 58.66977153], [16.342552661895752]
[ 8.51627537  8.13939617 58.57541079], [16.46321439743042]
[ 8.60066578  8.30759273 58.49422415], [16.587331771850586]
[ 8.6753985   8.49572914 58.41579413], [16.713868379592896]
[ 8.73591936  8.6617988  58.35263427], [16.838160037994385]
[ 8.77926593  8.85038663 58.29463782], [16.96142315864563]
[ 8.82243916  9.0009862  58.24793365], [17.07182502746582]
[ 8.85103083  9.17537314 58.20377497], [17.18690299987793]
[ 8.85524685  9.3005975  58.18136209], [17.301981210708618]
[ 8.8420546   9.44259449 58.16450653], [17.415534734725952]
[ 8.82435031  9.57137    58.15514346], [17.53772234916687]
[ 8.79180215  9.70529567 58.15340742], [17.650800704956055]
[ 8.72260686  9.8210599  58.16929043], [17.767279624938965]
[ 8.67519732  9.92151956 58.17584718], [17.875174045562744]
[ 8.64338609 10.00566937 58.17687144], [17.991782903671265]
[ 8.60307232 10.09701013 58.17958922], [18.10407543182373]
[ 8.54773169 10.1890331  58.18702461], [18.21811032295227]
[ 8.50340916 10.27407563 58.19000822], [18.334012746810913]
[ 8.44146605 10.34312301 58.20167161], [18.443533897399902]
[ 8.37926493 10.42310807 58.21069463], [18.555086851119995]
[ 8.30568034 10.49778395 58.22644044], [18.678860664367676]
[ 8.2336686  10.57132117 58.24222447], [18.7935152053833]
[ 8.1709145  10.64866561 58.25181747], [18.90773892402649]
[ 8.06711535 10.70037379 58.28205836], [19.031484603881836]
[ 7.95809028 10.76090695 58.31199155], [19.146791219711304]
[ 7.85424371 10.81693093 58.33985096], [19.270067930221558]
[ 7.75419762 10.86760299 58.36602662], [19.398854732513428]
[ 7.65891624 10.92286098 58.38674109], [19.514568567276]
[ 7.54428661 10.94343614 58.42194845], [19.625391960144043]
[ 7.42557426 10.97178971 58.45496507], [19.746240377426147]
[ 7.30248481 10.99715091 58.4918967 ], [19.87444233894348]
[ 7.18999624 11.0099582  58.5272912 ], [19.998722553253174]
[ 7.08166806 11.01724328 58.55993137], [20.12279748916626]
[ 6.99057751 11.01893247 58.58547754], [20.235095024108887]
[ 6.89833477 11.02170482 58.60999032], [20.348893642425537]
[ 6.79727888 11.03628238 58.63428657], [20.474897146224976]
[ 6.70558599 11.04776164 58.65466467], [20.597033262252808]
[ 6.61366441 11.05916513 58.67408079], [20.72813582420349]
[ 6.51864516 11.08030151 58.69149901], [20.851796627044678]
[ 6.42157469 11.11296759 58.70631694], [20.96265482902527]
[ 6.32734991 11.14422023 58.7197987 ], [21.07392120361328]
[ 6.23972699 11.17026679 58.73071202], [21.196815013885498]
[ 6.15049241 11.20586981 58.73939379], [21.311556339263916]
[ 6.05484433 11.25173707 58.74728911], [21.428021907806396]
[ 5.95379928 11.30580393 58.75528936], [21.550970792770386]
[ 5.81926567 11.33300497 58.78117405], [21.667274951934814]
[ 5.70263038 11.35722304 58.80003517], [21.781752824783325]
[ 5.59470057 11.36879074 58.81996702], [21.902292251586914]
[ 5.49458501 11.37179114 58.84045841], [22.023266553878784]
[ 5.39534462 11.36914469 58.86002907], [22.145140647888184]
[ 5.28999121 11.37146617 58.88182884], [22.264450550079346]
[ 5.18170749 11.37970175 58.90287282], [22.387760400772095]
[ 5.0883186  11.38599252 58.91892215], [22.502692222595215]
[ 4.99829761 11.38721393 58.93494519], [22.630091190338135]
