[0. 0. 0.], [1.7438938617706299]
[-5.000e-02  0.000e+00  5.598e+01], [2.677934169769287]
[-0.06  0.   55.98], [2.800705909729004]
[-0.06  0.   55.98], [2.905662775039673]
[-0.07  0.   55.98], [3.015449285507202]
[-0.07  0.   55.98], [3.1246824264526367]
[-0.06  0.   55.98], [3.2341723442077637]
[-0.07  0.   55.98], [3.358116626739502]
[-0.07  0.   55.98], [3.4664883613586426]
[-0.07  0.   55.98], [3.572899103164673]
[-0.07  0.   55.98], [3.6847071647644043]
[-2.000e-02  8.000e-02  5.598e+01], [3.8009490966796875]
[ 0.52  0.53 56.06], [3.9284627437591553]
[ 1.26  0.28 56.24], [4.034159421920776]
[ 1.56  0.1  56.3 ], [4.143272399902344]
[ 1.79  0.31 56.32], [4.254820108413696]
[ 1.99  0.34 56.34], [4.367232084274292]
[ 2.32  0.3  56.4 ], [4.471944808959961]
[ 2.65  0.17 56.46], [4.576366424560547]
[ 3.11  0.28 56.51], [4.68056583404541]
[ 3.49  0.21 56.57], [4.783604860305786]
[ 4.02  0.24 56.62], [4.890494108200073]
[ 4.52  0.22 56.68], [4.997225999832153]
[ 5.11  0.18 56.73], [5.112863063812256]
[ 5.71  0.17 56.76], [5.224679946899414]
[ 6.39  0.12 56.8 ], [5.329296827316284]
[ 7.17  0.13 56.82], [5.438634157180786]
[7.860e+00 4.000e-02 5.684e+01], [5.549621105194092]
[ 8.670e+00 -2.000e-02  5.683e+01], [5.6561455726623535]
[ 9.59  0.07 56.8 ], [5.769228935241699]
[ 1.033e+01 -2.000e-02  5.676e+01], [5.887078046798706]
[11.26 -0.12 56.7 ], [6.000196695327759]
[12.28 -0.23 56.58], [6.119234085083008]
[13.01 -0.33 56.5 ], [6.232718229293823]
[13.95 -0.23 56.34], [6.3395233154296875]
[14.75 -0.09 56.19], [6.451726675033569]
[15.44 -0.07 56.04], [6.560424327850342]
[16.12 -0.14 55.89], [6.676010608673096]
[16.66 -0.09 55.76], [6.780747652053833]
[ 1.699e+01 -1.000e-02  5.567e+01], [6.887344837188721]
[17.6   0.24 55.48], [6.999311208724976]
[1.788e+01 2.000e-02 5.542e+01], [7.105388402938843]
[18.45  0.18 55.24], [7.210166931152344]
[18.83 -0.09 55.13], [7.317556381225586]
[19.38  0.06 54.94], [7.423497915267944]
[19.92  0.23 54.75], [7.537098407745361]
[2.020e+01 3.000e-02 5.465e+01], [7.64864182472229]
[20.66 -0.07 54.49], [7.757976055145264]
[21.21 -0.22 54.28], [7.871300935745239]
[ 2.176e+01 -2.000e-02  5.404e+01], [7.989570379257202]
[22.06 -0.15 53.92], [8.106114387512207]
[22.65 -0.08 53.66], [8.219995260238647]
[23.11  0.14 53.44], [8.334770202636719]
[ 2.347e+01 -1.000e-02  5.328e+01], [8.44648790359497]
[24.11  0.1  52.96], [8.555083274841309]
[24.54  0.08 52.74], [8.664500951766968]
[24.82  0.18 52.6 ], [8.777190208435059]
[25.15  0.28 52.42], [8.893391132354736]
[25.21  0.25 52.39], [9.007583618164062]
[25.23  0.23 52.37], [9.120162963867188]
[25.52  0.57 52.21], [9.23932409286499]
[25.44  0.77 52.25], [9.349710702896118]
[25.26  1.2  52.34], [9.454287767410278]
[25.31  1.19 52.31], [9.568875789642334]
[25.13  1.51 52.4 ], [9.675435781478882]
[25.11  1.58 52.4 ], [9.799349546432495]
[24.97  1.84 52.46], [9.910271644592285]
[24.98  1.94 52.45], [10.021317958831787]
[24.94  1.99 52.47], [10.131102800369263]
[24.79  2.24 52.53], [10.241485595703125]
[24.75  2.38 52.54], [10.355329036712646]
[24.54  2.72 52.63], [10.4717857837677]
[24.57  2.73 52.61], [10.582164287567139]
[24.51  2.74 52.64], [10.708852767944336]
[24.34  3.13 52.7 ], [10.824419736862183]
[24.4   3.17 52.66], [10.934434413909912]
[24.3   3.17 52.71], [11.05314564704895]
[24.1   3.43 52.79], [11.160561800003052]
[24.31  3.79 52.64], [11.265848398208618]
[24.29  3.84 52.65], [11.375802755355835]
[24.25  4.02 52.64], [11.497328519821167]
[24.12  4.19 52.69], [11.604239702224731]
[24.13  4.34 52.68], [11.716597080230713]
[24.2   4.81 52.58], [11.824808120727539]
[24.1   4.96 52.6 ], [11.930662870407104]
[24.08  5.02 52.6 ], [12.040770769119263]
[24.1   5.11 52.58], [12.153930425643921]
[24.09  5.16 52.58], [12.272046089172363]
[24.05  5.19 52.6 ], [12.379077196121216]
[24.05  5.44 52.56], [12.490980386734009]
[23.96  5.57 52.58], [12.606314420700073]
[24.    5.74 52.54], [12.735206127166748]
[23.88  6.12 52.52], [12.85512924194336]
[23.7   6.08 52.62], [12.973962306976318]
[23.79  6.25 52.55], [13.09787130355835]
[23.73  6.5  52.53], [13.208101034164429]
[23.64  6.7  52.55], [13.327722549438477]
[23.75  6.95 52.43], [13.447950839996338]
[23.77  6.99 52.42], [13.565013647079468]
[23.65  6.98 52.48], [13.677665948867798]
[23.51  7.21 52.5 ], [13.80004620552063]
[23.42  7.22 52.54], [13.923174858093262]
[23.52  7.51 52.43], [14.043445825576782]
[23.6   7.65 52.36], [14.16080117225647]
[23.38  7.95 52.41], [14.28115439414978]
[23.47  8.15 52.32], [14.404664993286133]
[23.39  8.08 52.37], [14.515379667282104]
[23.21  8.49 52.36], [14.621955394744873]
[23.2   8.55 52.36], [14.734264373779297]
[23.14  8.54 52.38], [14.84343409538269]
