[ 0.  0. 55.], [31.901061296463013]
[4.67605339e-310 4.67605255e-310 1.58101007e-322], [32.49994874000549]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [32.584028244018555]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [32.667078256607056]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [32.74962139129639]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [32.83184480667114]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [32.91367697715759]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [32.9984245300293]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [33.08134198188782]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [33.165531158447266]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [33.248435735702515]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [33.331955432891846]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [33.41542291641235]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [33.498903036117554]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [33.58179020881653]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [33.665053844451904]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [33.74745321273804]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [33.831300497055054]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [33.91498017311096]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [33.999112367630005]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [34.082679986953735]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [34.165043354034424]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [34.24852395057678]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [34.331217765808105]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [34.41438293457031]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [34.497923612594604]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [34.582239389419556]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [34.66453790664673]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [34.74718928337097]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [34.83015561103821]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [34.91271710395813]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [34.99734377861023]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [35.08034563064575]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [35.16450262069702]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [35.24712872505188]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [35.33081531524658]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [35.41347312927246]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [35.496957540512085]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [35.58032035827637]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [35.663259744644165]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [35.746182441711426]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [35.828879833221436]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [35.91082262992859]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [35.99409484863281]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [36.07630372047424]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [36.15841794013977]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [36.241336822509766]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [36.323671102523804]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [36.406615018844604]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [36.49034881591797]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [36.57310509681702]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [36.655346393585205]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [36.73878049850464]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [36.82179284095764]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [36.903979778289795]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [36.9863498210907]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [37.06982898712158]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [37.15349006652832]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [37.2363657951355]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [37.320112228393555]
[6.93164105e-310 2.12199579e-314 4.67604715e-310], [37.40407752990723]
