[ 0.  0. 50.], [100.85199022293091]
[4.68838062e-310 4.68838032e-310 7.90505033e-323], [101.44023489952087]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [101.51779699325562]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [101.59360361099243]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [101.66950368881226]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [101.74458408355713]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [101.82101368904114]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [101.8973331451416]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [101.97288250923157]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [102.04851293563843]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [102.12413167953491]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [102.2004702091217]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [102.27651453018188]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [102.35246300697327]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [102.42790389060974]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [102.50465059280396]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [102.58096265792847]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [102.65689015388489]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [102.73218846321106]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [102.80852460861206]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [102.88487410545349]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [102.96072769165039]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [103.03647327423096]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [103.11154246330261]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [103.18660521507263]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [103.26288557052612]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [103.33827042579651]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [103.41363859176636]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [103.48853015899658]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [103.56446433067322]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [103.64114904403687]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [103.71692967414856]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [103.79243612289429]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [103.86740684509277]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [103.94260597229004]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [104.0188512802124]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [104.09467196464539]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [104.17113637924194]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [104.24699926376343]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [104.32237958908081]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [104.39876055717468]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [104.47415113449097]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [104.55110025405884]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [104.62752032279968]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [104.7039258480072]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [104.77899980545044]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [104.8552634716034]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [104.9313702583313]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [105.00721287727356]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [105.0832142829895]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [105.15856099128723]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [105.23503875732422]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [105.31057047843933]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [105.38698887825012]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [105.46290183067322]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [105.53890371322632]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [105.61502289772034]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [105.6905870437622]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [105.76739501953125]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [105.84452867507935]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [105.92258405685425]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [105.99931073188782]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [106.07576298713684]
[3.63747559e+233 2.10917109e+214 4.68833787e-310], [106.16461539268494]
