[0. 0. 0.], [100.85230851173401]
[nan nan nan], [101.44032955169678]
[nan nan nan], [101.51787281036377]
[nan nan nan], [101.59364557266235]
[nan nan nan], [101.66954398155212]
[nan nan nan], [101.7447144985199]
[nan nan nan], [101.82118248939514]
[nan nan nan], [101.89737343788147]
[nan nan nan], [101.97299933433533]
[nan nan nan], [102.04871916770935]
[nan nan nan], [102.1242823600769]
[nan nan nan], [102.2006618976593]
[nan nan nan], [102.2767436504364]
[nan nan nan], [102.35250496864319]
[nan nan nan], [102.42799544334412]
[nan nan nan], [102.50478720664978]
[nan nan nan], [102.58100581169128]
[nan nan nan], [102.6569652557373]
[nan nan nan], [102.7322313785553]
[nan nan nan], [102.80859899520874]
[nan nan nan], [102.88494896888733]
[nan nan nan], [102.9609649181366]
[nan nan nan], [103.03651809692383]
[nan nan nan], [103.11158108711243]
[nan nan nan], [103.18680882453918]
[nan nan nan], [103.26296710968018]
[nan nan nan], [103.33831191062927]
[nan nan nan], [103.41375970840454]
[nan nan nan], [103.48864078521729]
[nan nan nan], [103.56461691856384]
[nan nan nan], [103.64122319221497]
[nan nan nan], [103.717045545578]
[nan nan nan], [103.79248666763306]
[nan nan nan], [103.86744856834412]
[nan nan nan], [103.94275665283203]
[nan nan nan], [104.0189859867096]
[nan nan nan], [104.09475326538086]
[nan nan nan], [104.17117929458618]
[nan nan nan], [104.24713349342346]
[nan nan nan], [104.32245421409607]
[nan nan nan], [104.39883589744568]
[nan nan nan], [104.4742968082428]
[nan nan nan], [104.55146145820618]
[nan nan nan], [104.62765622138977]
[nan nan nan], [104.70409965515137]
[nan nan nan], [104.77913808822632]
[nan nan nan], [104.85535144805908]
[nan nan nan], [104.9315242767334]
[nan nan nan], [105.00744581222534]
[nan nan nan], [105.08325529098511]
[nan nan nan], [105.15863585472107]
[nan nan nan], [105.23516035079956]
[nan nan nan], [105.31069684028625]
[nan nan nan], [105.38702869415283]
[nan nan nan], [105.46294474601746]
[nan nan nan], [105.53894376754761]
[nan nan nan], [105.61506414413452]
[nan nan nan], [105.69063544273376]
[nan nan nan], [105.76743388175964]
[nan nan nan], [105.84457039833069]
[nan nan nan], [105.92266631126404]
[nan nan nan], [105.99935626983643]
[nan nan nan], [106.0758125782013]
[nan nan nan], [106.16520547866821]
