[4.67597992e-310 4.67598045e-310 4.67582114e-310], [1.2741804122924805]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [2.5588622093200684]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [2.689540386199951]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [2.8083081245422363]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [2.9212305545806885]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [3.0355582237243652]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [3.1490368843078613]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [3.264167547225952]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [3.3906195163726807]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [3.5048723220825195]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [3.619408369064331]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [3.736135244369507]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [3.85184383392334]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [3.9641072750091553]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [4.080271244049072]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [4.195445775985718]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [4.3106849193573]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [4.424554109573364]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [4.541163206100464]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [4.657962083816528]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [4.773698806762695]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [4.88849139213562]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [5.0032548904418945]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [5.1168341636657715]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [5.2313597202301025]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [5.345351457595825]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [5.46139121055603]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [5.576837062835693]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [5.695532321929932]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [5.816332817077637]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [5.9299094676971436]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [6.0459980964660645]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [6.162545919418335]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [6.278882026672363]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [6.394152879714966]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [6.522552013397217]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [6.641173601150513]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [6.761831045150757]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [6.884478330612183]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [7.003331422805786]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [7.130016565322876]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [7.2458109855651855]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [7.361870050430298]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [7.477502822875977]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [7.597613334655762]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [7.71520471572876]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [7.833495855331421]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [7.951092720031738]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [8.070433616638184]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [8.189197540283203]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [8.306798696517944]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [8.427655220031738]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [8.54678726196289]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [8.66615080833435]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [8.780656576156616]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [8.894221782684326]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [9.010087490081787]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [9.12390661239624]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [9.237089395523071]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [9.350802421569824]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [9.465971231460571]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [9.579514980316162]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [9.696085691452026]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [9.815635919570923]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [9.935070753097534]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [10.06757640838623]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [10.183381080627441]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [10.295676469802856]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [10.40937352180481]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [10.522821187973022]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [10.644815444946289]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [10.75996446609497]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [10.874166011810303]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [10.990106344223022]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [11.106548547744751]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [11.220791816711426]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [11.335711479187012]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [11.452171325683594]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [11.570908546447754]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [11.688626050949097]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [11.80442190170288]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [11.921411514282227]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [12.03765058517456]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [12.153039693832397]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [12.269325017929077]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [12.386590242385864]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [12.502820491790771]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [12.621202945709229]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [12.758888483047485]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [12.887540340423584]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [13.013514995574951]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [13.140133619308472]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [13.269219875335693]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [13.396761417388916]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [13.528582096099854]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [13.663602828979492]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [13.785711765289307]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [13.908321619033813]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [14.024394512176514]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [14.146354913711548]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [14.260365009307861]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [14.375528573989868]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [14.492096900939941]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [14.607198476791382]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [14.723356246948242]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [14.847041368484497]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [14.964216470718384]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [15.080233812332153]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [15.19511890411377]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [15.311586141586304]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [15.427772283554077]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [15.546271562576294]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [15.664003610610962]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [15.779881238937378]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [15.896137475967407]
[4.67597992e-310 4.67598045e-310 4.67582114e-310], [16.010926723480225]
