[1.28785871e-14 0.00000000e+00 5.80000000e+01], [1.273589849472046]
[ 2.63721212e-14 -2.04728336e-15  5.80000000e+01], [2.558448314666748]
[4.81035116e-01 1.41814043e-03 5.81671281e+01], [2.6890594959259033]
[1.03915897e+00 1.38721145e-03 5.82893412e+01], [2.807891607284546]
[1.65510641e+00 2.42871663e-03 5.84095409e+01], [2.9208216667175293]
[2.32736666e+00 3.50361373e-03 5.85314426e+01], [3.035177230834961]
[3.05637136e+00 4.58778280e-03 5.86538569e+01], [3.1486663818359375]
[ 3.83316739e+00 -1.18454894e-02  5.87725295e+01], [3.2637994289398193]
[ 4.62187715e+00 -3.85569798e-02  5.88773554e+01], [3.390165328979492]
[ 5.43011473e+00 -5.35518599e-02  5.89754468e+01], [3.504441976547241]
[ 6.26614528 -0.07168269 59.06809809], [3.6189651489257812]
[ 7.12250638 -0.08347943 59.15182869], [3.7357022762298584]
[ 7.99171547 -0.07556552 59.225759  ], [3.8515067100524902]
[ 8.8789697  -0.08577366 59.29258144], [3.9636874198913574]
[ 9.77265631 -0.07592115 59.34928923], [4.079850912094116]
[10.66436952 -0.06334739 59.39634305], [4.195038318634033]
[11.5512361  -0.06284233 59.43535113], [4.310158014297485]
[ 1.24126458e+01 -4.87015218e-02  5.94637756e+01], [4.424154996871948]
[ 1.32459328e+01 -2.86938523e-02  5.94848423e+01], [4.540727138519287]
[ 1.40598886e+01 -2.71598996e-02  5.95019430e+01], [4.657432556152344]
[ 1.48223558e+01 -2.52505670e-04  5.95094637e+01], [4.77329683303833]
[1.55383159e+01 2.54831641e-02 5.95123501e+01], [4.888107776641846]
[1.61869866e+01 4.45499587e-02 5.95076847e+01], [5.002852916717529]
[16.78410743  0.07434213 59.50037004], [5.116430044174194]
[17.30596633  0.09912724 59.48566558], [5.230943441390991]
[17.76895123  0.13257731 59.46810543], [5.344730854034424]
[18.16736829  0.17851259 59.44589764], [5.4609785079956055]
[18.50752616  0.19772928 59.42066963], [5.576443433761597]
[18.81401828  0.20926057 59.39651458], [5.695139408111572]
[19.04114559  0.22026561 59.36470837], [5.815876722335815]
[19.26123409  0.20624854 59.339584  ], [5.929504156112671]
[19.46626855  0.20955964 59.31641896], [6.045607566833496]
[19.64136566  0.22547234 59.29283795], [6.16205358505249]
[19.81294681  0.21005953 59.2736301 ], [6.27835488319397]
[19.97952605  0.20858976 59.25722852], [6.393698453903198]
[20.14289542  0.17467505 59.24389256], [6.522127151489258]
