[0. 0. 0.], [34.55160188674927]
[ 2.0e-02 -3.0e-02  1.1e+02], [35.754117488861084]
[ 2.0e-02 -4.0e-02  1.1e+02], [35.9209463596344]
[ 3.0e-02 -4.0e-02  1.1e+02], [36.086363792419434]
[  3.48  -0.76 110.31], [36.25022768974304]
[  7.26   1.48 109.97], [36.41616415977478]
[  1.39  -0.12 110.18], [36.583492040634155]
[  3.55   1.32 110.09], [36.74919891357422]
[  3.39  -0.14 110.14], [36.91615962982178]
[  5.05   1.43 110.1 ], [37.0855073928833]
[  3.28  -0.2  110.11], [37.252039432525635]
[  4.39   0.73 110.13], [37.419047117233276]
[  5.23   1.19 110.16], [37.58932423591614]
[  5.88   1.57 110.13], [37.75586271286011]
[  5.36   0.83 110.17], [37.92275404930115]
[  5.97   0.82 110.17], [38.096848487854004]
[  7.01   1.68 110.17], [38.26598787307739]
[  7.58   1.57 110.11], [38.43444037437439]
[  8.01   1.28 109.96], [38.60258388519287]
[8.740e+00 3.000e-02 1.099e+02], [38.76938772201538]
[  9.85  -0.62 109.8 ], [38.93572449684143]
[ 10.24  -0.97 109.87], [39.103739976882935]
[ 10.54  -1.25 109.93], [39.27272415161133]
[ 11.13  -0.68 109.92], [39.43899321556091]
[ 12.14  -0.54 109.92], [39.608298778533936]
[ 14.15   1.18 109.85], [39.77516007423401]
[ 15.7    1.52 109.72], [39.95434093475342]
[ 16.04   0.24 109.8 ], [40.133793354034424]
[ 17.22   0.44 109.86], [40.30185651779175]
[ 1.8640e+01 -8.0000e-02  1.0972e+02], [40.46631360054016]
[ 19.63  -0.23 109.71], [40.63301205635071]
[ 20.38   0.28 109.82], [40.79833102226257]
[ 21.79  -0.23 109.81], [40.96416234970093]
[ 23.16  -0.61 109.69], [41.13046741485596]
[ 23.49   0.69 109.94], [41.297329902648926]
[ 26.28  -0.3  109.53], [41.464091777801514]
[ 27.18  -0.92 109.58], [41.63007044792175]
[ 27.93  -0.12 109.7 ], [41.79638409614563]
[ 30.72   0.21 109.14], [41.96088647842407]
[ 32.55  -0.63 108.92], [42.12668013572693]
[ 32.84  -0.71 109.25], [42.2940194606781]
[ 31.87   1.1  110.13], [42.461376905441284]
[ 37.91   0.53 108.07], [42.627724409103394]
[ 37.28  -0.98 108.85], [42.79679989814758]
[ 39.76   0.29 108.27], [42.96495175361633]
[ 37.54   1.56 109.75], [43.13236045837402]
[ 43.82   1.05 107.39], [43.29920959472656]
[ 42.66  -0.75 108.45], [43.4650456905365]
[ 42.36   2.06 109.14], [43.630096673965454]
[ 42.92   1.03 109.37], [43.800631523132324]
[ 47.11  -0.3  107.76], [43.96779251098633]
[ 49.48   0.29 107.02], [44.135220766067505]
[ 50.02   1.04 107.19], [44.302582025527954]
[4.7860e+01 2.0000e-02 1.0899e+02], [44.470073223114014]
[ 45.76   3.8  109.09], [44.63815474510193]
[ 30.2   14.42 114.84], [44.80456733703613]
[ 40.84   3.9  111.07], [44.97166991233826]
[ 45.69  -0.13 109.08], [45.13906145095825]
[ 39.78   7.43 111.4 ], [45.3069372177124]
