[0. 0. 0.], [30.892364978790283]
[-1.0e-02  0.0e+00  5.5e+01], [31.49558997154236]
[ 0.    0.   54.99], [31.58111834526062]
[ 0.    0.   54.98], [31.66535234451294]
[0.000e+00 1.000e-02 5.498e+01], [31.74945378303528]
[-1.000e-02  1.000e-02  5.498e+01], [31.83405089378357]
[ 0.36  0.31 55.27], [31.918822526931763]
[ 0.35  0.3  55.26], [32.003618240356445]
[ 0.31  0.   55.05], [32.08804249763489]
[3.200e-01 3.000e-02 5.508e+01], [32.17272472381592]
[3.200e-01 5.000e-02 5.509e+01], [32.26197338104248]
[ 0.35  0.06 55.1 ], [32.347280979156494]
[3.80e-01 5.00e-02 5.51e+01], [32.432711362838745]
[4.600e-01 4.000e-02 5.511e+01], [32.52022695541382]
[6.400e-01 4.000e-02 5.523e+01], [32.60433650016785]
[ 0.65  0.   55.15], [32.687177896499634]
[ 7.200e-01 -1.000e-02  5.518e+01], [32.77097797393799]
[9.300e-01 1.000e-02 5.527e+01], [32.85531806945801]
[ 1.06 -0.12 55.2 ], [32.93984055519104]
[ 1.140e+00 -5.000e-02  5.529e+01], [33.02426218986511]
[ 1.210e+00 -2.000e-02  5.532e+01], [33.10964846611023]
[ 1.34  0.14 55.36], [33.19973421096802]
[1.480e+00 1.000e-02 5.538e+01], [33.2863245010376]
[1.590e+00 3.000e-02 5.538e+01], [33.373239040374756]
[ 1.640e+00 -3.000e-02  5.535e+01], [33.45947599411011]
[1.970e+00 2.000e-02 5.547e+01], [33.54463481903076]
[1.960e+00 3.000e-02 5.547e+01], [33.629904985427856]
[ 2.010e+00 -1.000e-02  5.543e+01], [33.71752619743347]
[ 2.060e+00 -1.000e-02  5.543e+01], [33.801552057266235]
[ 2.28  0.17 55.52], [33.886311292648315]
[ 2.32  0.08 55.52], [33.97048234939575]
[2.380e+00 5.000e-02 5.549e+01], [34.05521774291992]
[2.49e+00 1.00e-02 5.55e+01], [34.14067482948303]
[ 2.940e+00 -2.000e-02  5.559e+01], [34.227174043655396]
[3.010e+00 2.000e-02 5.556e+01], [34.31194996833801]
[ 3.03  0.12 55.56], [34.396230936050415]
[ 3.09  0.08 55.56], [34.47958445549011]
[ 3.33  0.24 55.53], [34.56389117240906]
[ 3.68  0.16 55.71], [34.651607036590576]
[ 3.860e+00 -5.000e-02  5.538e+01], [34.73842477798462]
[ 4.35  0.2  55.83], [34.82339549064636]
