[0. 0. 0.], [1.1501998901367188]
[3.0e-02 0.0e+00 5.5e+01], [2.1403167247772217]
[6.000e-02 1.000e-02 5.499e+01], [2.2580904960632324]
[6.0e-02 1.0e-02 5.5e+01], [2.3642678260803223]
[7.000e-02 1.000e-02 5.499e+01], [2.501636266708374]
[7.0e-02 1.0e-02 5.5e+01], [2.60979962348938]
[7.0e-02 1.0e-02 5.5e+01], [2.7226860523223877]
[7.000e-02 1.000e-02 5.499e+01], [2.826822280883789]
[8.000e-02 1.000e-02 5.499e+01], [2.934121608734131]
[9.000e-02 4.000e-02 5.499e+01], [3.0600242614746094]
[ 0.54  0.27 55.11], [3.198636293411255]
[1.460e+00 2.000e-02 5.535e+01], [3.326293706893921]
[ 1.74  0.16 55.4 ], [3.4410736560821533]
[ 1.91  0.24 55.44], [3.564664363861084]
[ 2.13  0.19 55.49], [3.6742560863494873]
[ 2.35  0.18 55.54], [3.789553165435791]
[ 2.72  0.33 55.6 ], [3.8999385833740234]
[ 3.08  0.27 55.68], [4.008102655410767]
[ 3.36  0.19 55.74], [4.125132322311401]
[ 3.75  0.29 55.81], [4.236077308654785]
[ 4.25  0.21 55.9 ], [4.348770380020142]
[ 4.86  0.21 56.  ], [4.458027362823486]
[ 5.41  0.14 56.08], [4.5706775188446045]
[5.940e+00 5.000e-02 5.616e+01], [4.69537878036499]
[6.680e+00 3.000e-02 5.623e+01], [4.812952518463135]
[ 7.26  0.08 56.29], [4.9222705364227295]
[ 7.94 -0.08 56.36], [5.035558462142944]
[ 8.79 -0.19 56.41], [5.147895574569702]
[ 9.47 -0.17 56.42], [5.262178659439087]
[10.18 -0.23 56.44], [5.3734071254730225]
[11.07 -0.28 56.43], [5.483277797698975]
[11.82 -0.23 56.41], [5.593205213546753]
[12.71 -0.16 56.35], [5.7007482051849365]
[13.34 -0.27 56.3 ], [5.8120386600494385]
[14.19 -0.21 56.22], [5.94330358505249]
[15.01 -0.33 56.12], [6.051930665969849]
[15.72 -0.23 56.  ], [6.161520957946777]
[16.34 -0.29 55.91], [6.270062685012817]
[16.86 -0.21 55.81], [6.382035970687866]
[17.46 -0.29 55.69], [6.493881940841675]
[18.26 -0.26 55.5 ], [6.605527639389038]
[18.56 -0.3  55.43], [6.72074031829834]
[19.17 -0.22 55.27], [6.832144021987915]
[19.91 -0.28 55.06], [6.9433393478393555]
[20.34 -0.08 54.93], [7.062481641769409]
[20.81 -0.26 54.79], [7.174398183822632]
[21.37 -0.49 54.6 ], [7.2875282764434814]
[21.95 -0.22 54.4 ], [7.399183750152588]
[22.42 -0.27 54.23], [7.515240430831909]
[ 2.312e+01 -3.000e-02  5.395e+01], [7.624651670455933]
[23.55  0.16 53.77], [7.731940746307373]
[23.96  0.   53.61], [7.840818643569946]
[24.5  -0.19 53.38], [7.95023250579834]
[25.18 -0.14 53.06], [8.056155920028687]
[25.79 -0.33 52.78], [8.171159744262695]
[26.11 -0.29 52.61], [8.287551641464233]
[26.24 -0.28 52.54], [8.399445295333862]
[26.55  0.11 52.38], [8.509624481201172]
[26.47  0.12 52.42], [8.615302085876465]
[26.38  0.26 52.46], [8.726606845855713]
[26.11  0.66 52.59], [8.83942699432373]
[25.97  0.93 52.65], [8.94922423362732]
[26.02  0.93 52.62], [9.0697021484375]
[25.74  1.18 52.75], [9.183735847473145]
[25.73  1.13 52.75], [9.298476457595825]
[25.42  1.38 52.9 ], [9.42076849937439]
[25.49  1.42 52.86], [9.53305435180664]
[25.23  1.76 52.96], [9.640441656112671]
[25.21  1.77 52.97], [9.748318195343018]
[25.22  1.78 52.96], [9.863126277923584]
[25.39  2.06 52.87], [9.973825693130493]
[25.4   2.1  52.86], [10.08481216430664]
[25.46  2.21 52.81], [10.196161985397339]
[25.3   2.47 52.88], [10.310065031051636]
[25.31  2.48 52.87], [10.415899991989136]
[25.12  2.87 52.93], [10.53223443031311]
[25.35  3.22 52.78], [10.64139699935913]
[25.76  3.55 52.56], [10.753087043762207]
[26.4   3.78 52.21], [10.86133098602295]
[26.86  3.95 52.07], [10.971735715866089]
[27.   4.2 52.2], [11.075014591217041]
[27.46  4.41 52.06], [11.182364225387573]
[27.61  4.98 51.98], [11.294400453567505]
[27.53  5.3  52.15], [11.409320831298828]
[28.22  5.63 51.85], [11.517449855804443]
[28.54  5.51 51.84], [11.624378442764282]
[28.87  5.5  51.77], [11.731725215911865]
[28.7   5.98 51.97], [11.862502336502075]
[28.75  6.17 52.11], [11.976582050323486]
[28.96  6.29 52.19], [12.081833362579346]
[28.86  6.45 52.43], [12.205765962600708]
[28.47  6.38 52.91], [12.312198162078857]
[28.36  6.93 53.07], [12.422545194625854]
[28.07  6.62 53.48], [12.53563117980957]
[27.46  6.88 53.99], [12.644546031951904]
[27.37  7.15 54.13], [12.757311582565308]
[26.84  7.18 54.57], [12.86709475517273]
[26.32  7.3  54.95], [12.98023772239685]
[25.76  7.23 55.35], [13.102638244628906]
[25.45  7.04 55.6 ], [13.227059364318848]
[25.29  7.06 55.72], [13.344444036483765]
[24.96  7.26 55.86], [13.459560632705688]
[24.3   7.29 56.16], [13.576411962509155]
[23.88  7.72 56.27], [13.690887212753296]
[23.22  7.65 56.56], [13.814239263534546]
[22.83  8.28 56.57], [13.945157527923584]
[22.19  8.36 56.78], [14.086247682571411]
[21.81  8.44 56.86], [14.218051671981812]
[21.94  8.09 56.82], [14.360034704208374]
[21.92  8.27 56.7 ], [14.482490062713623]
[21.8   8.3  56.64], [14.606807470321655]
[21.55  8.32 56.63], [14.738199234008789]
[21.68  8.71 56.4 ], [14.861131429672241]
[21.69  8.32 56.36], [14.970470905303955]
[21.83  8.45 56.22], [15.10299801826477]
[21.73  8.72 56.07], [15.215743780136108]
[21.66  8.63 56.08], [15.341318845748901]
[21.47  9.03 55.97], [15.46016526222229]
[21.54  9.47 55.75], [15.5781831741333]
[21.63  9.42 55.68], [15.69796872138977]
[21.5   9.83 55.56], [15.833502769470215]
[21.58  9.87 55.47], [15.961538553237915]
[21.57 10.04 55.38], [16.10807752609253]
[21.56 10.28 55.27], [16.22225284576416]
[21.63 10.3  55.21], [16.36588954925537]
[21.75 10.4  55.1 ], [16.511799097061157]
[21.86 10.52 54.99], [16.64072060585022]
[21.93 10.52 54.93], [16.77461338043213]
[22.2  10.84 54.73], [16.895349502563477]
[22.03 10.93 54.82], [17.028606176376343]
[21.96 10.91 54.88], [17.185473918914795]
[22.12 11.27 54.73], [17.306894063949585]
[21.93 11.42 54.81], [17.437676429748535]
[22.09 11.81 54.66], [17.573103666305542]
[22.08 11.85 54.66], [17.69217538833618]
[22.09 11.87 54.65], [17.808090925216675]
[22.14 12.25 54.54], [17.934930562973022]
[22.01 12.44 54.57], [18.055865049362183]
[21.87 12.67 54.53], [18.167253732681274]
[21.71 12.86 54.56], [18.282634735107422]
[21.46 12.99 54.64], [18.407332181930542]
[21.43 13.4  54.56], [18.5404212474823]
[21.35 13.51 54.58], [18.681774854660034]
[21.38 13.47 54.6 ], [18.821088075637817]
[21.54 13.87 54.41], [18.939100980758667]
[21.52 13.96 54.4 ], [19.086491107940674]
[21.32 14.12 54.46], [19.222692489624023]
[21.26 14.11 54.51], [19.36428165435791]
[21.24 14.39 54.49], [19.504162311553955]
[21.36 14.33 54.5 ], [19.629865407943726]
[21.12 14.48 54.58], [19.73613429069519]
[21.04 14.53 54.6 ], [19.850008964538574]
[21.25 14.94 54.39], [19.97261953353882]
[21.03 14.99 54.48], [20.100024700164795]
[20.9  15.1  54.53], [20.21641206741333]
[20.82 15.14 54.55], [20.34340214729309]
[20.5  15.29 54.65], [20.478078842163086]
[20.46 15.45 54.63], [20.59321880340576]
[20.24 15.59 54.69], [20.713162422180176]
[20.09 15.46 54.8 ], [20.838610410690308]
[20.07 15.5  54.8 ], [20.963883876800537]
[19.97 15.94 54.71], [21.08266258239746]
[19.85 15.99 54.75], [21.196686029434204]
[19.83 16.05 54.74], [21.318392992019653]
[19.59 16.15 54.81], [21.4366934299469]
[19.53 16.26 54.79], [21.55543828010559]
[19.46 16.33 54.8 ], [21.66469168663025]
[19.39 16.34 54.82], [21.7869610786438]
[19.13 16.38 54.91], [21.898462533950806]
[18.91 16.4  55.  ], [22.013920783996582]
[19.07 16.92 54.75], [22.12730574607849]
[18.87 17.06 54.76], [22.2463595867157]
[18.51 17.26 54.79], [22.36350989341736]
[18.4  17.45 54.74], [22.47912621498108]
[18.3  17.48 54.77], [22.59910297393799]
[18.21 17.56 54.76], [22.71542191505432]
[18.17 17.67 54.73], [22.842082262039185]
[17.88 17.79 54.78], [22.978842973709106]
[17.83 18.2  54.63], [23.114332675933838]
[17.73 18.26 54.63], [23.242122888565063]
[17.68 18.36 54.6 ], [23.37535548210144]
[17.42 18.56 54.61], [23.50167441368103]
[17.27 18.61 54.64], [23.62832236289978]
[17.22 18.59 54.67], [23.762899160385132]
[17.03 18.64 54.73], [23.888635396957397]
[17.29 19.04 54.52], [24.00848412513733]
[17.36 18.86 54.62], [24.13302254676819]
[17.48 18.67 54.71], [24.24616527557373]
[17.41 18.7  54.75], [24.3785982131958]
[17.11 18.84 54.8 ], [24.514121770858765]
[16.98 18.93 54.8 ], [24.640889406204224]
[16.52 19.16 54.84], [24.774242639541626]
[16.16 19.37 54.83], [24.91747212409973]
[15.86 19.76 54.76], [25.07252550125122]
[15.87 20.   54.65], [25.207660675048828]
[15.66 19.83 54.79], [25.34050154685974]
[15.61 19.84 54.8 ], [25.468156099319458]
[15.76 20.12 54.65], [25.591934204101562]
[15.43 20.21 54.71], [25.719181537628174]
[15.2  20.27 54.76], [25.82950210571289]
[15.1  20.26 54.8 ], [25.94287896156311]
[14.83 20.37 54.83], [26.050240516662598]
[14.7  20.43 54.85], [26.180935382843018]
[14.77 20.48 54.84], [26.30298137664795]
[14.79 20.53 54.84], [26.422141790390015]
[14.74 20.36 54.97], [26.54835033416748]
[14.7  20.4  54.97], [26.673213720321655]
[14.37 20.4  55.08], [26.807260990142822]
[14.24 20.53 55.05], [26.92435622215271]
[14.28 21.   54.81], [27.04525876045227]
[14.05 21.18 54.76], [27.15508198738098]
[13.86 21.26 54.75], [27.2666757106781]
[13.55 21.42 54.75], [27.38248324394226]
[13.33 21.5  54.76], [27.49410080909729]
[13.25 21.58 54.74], [27.61311674118042]
[13.17 21.66 54.71], [27.72769832611084]
[12.84 21.87 54.68], [27.86069631576538]
[12.51 21.9  54.74], [27.9988796710968]
[12.41 22.05 54.69], [28.132464170455933]
[12.34 22.15 54.64], [28.254207611083984]
[12.25 22.17 54.64], [28.391335487365723]
[12.11 22.64 54.45], [28.50966167449951]
[12.09 22.56 54.54], [28.648542881011963]
[12.19 22.34 54.69], [28.78292989730835]
[12.48 22.31 54.71], [28.913206577301025]
[12.24 22.12 54.91], [29.04194927215576]
[12.01 22.14 54.97], [29.165733814239502]
[11.9  22.25 54.92], [29.27427649497986]
[11.59 22.36 54.93], [29.38874387741089]
[11.24 22.44 54.96], [29.532050371170044]
[11.02 22.57 54.94], [29.661823749542236]
[10.8  22.64 54.95], [29.80239224433899]
[10.51 22.74 54.94], [29.929636240005493]
[10.24 22.83 54.94], [30.052934408187866]
[10.11 22.83 54.96], [30.167033433914185]
[10.28 23.37 54.64], [30.27726101875305]
[10.21 23.38 54.64], [30.39180302619934]
[10.12 23.41 54.64], [30.51339864730835]
[10.02 23.51 54.59], [30.636487007141113]
[ 9.54 23.66 54.57], [30.766627073287964]
[ 9.51 23.67 54.6 ], [30.91185975074768]
[ 9.6  23.45 54.78], [31.04802942276001]
[ 9.39 23.33 54.93], [31.17778706550598]
[ 9.36 23.31 54.99], [31.319310903549194]
[ 9.25 23.31 55.01], [31.44937825202942]
[ 9.16 23.36 55.  ], [31.589458227157593]
[ 9.1  23.42 54.98], [31.714746236801147]
[ 8.64 23.6  54.92], [31.83653473854065]
[ 8.47 23.68 54.9 ], [31.955074548721313]
[ 8.3  23.74 54.88], [32.067286252975464]
[ 8.   23.82 54.88], [32.17557406425476]
[ 7.62 23.9  54.87], [32.28794312477112]
[ 7.45 23.96 54.85], [32.400991439819336]
[ 7.35 24.01 54.83], [32.5089156627655]
[ 7.26 24.08 54.79], [32.616678953170776]
[ 7.17 24.1  54.8 ], [32.72077202796936]
[ 7.39 24.56 54.51], [32.8288688659668]
[ 7.24 24.5  54.57], [32.937947511672974]
[ 6.99 24.51 54.61], [33.05629634857178]
[ 6.9  24.47 54.67], [33.173234701156616]
[ 6.91 24.42 54.73], [33.29808950424194]
[ 6.44 24.51 54.72], [33.448965072631836]
[ 6.24 24.65 54.67], [33.607099771499634]
[ 6.23 24.69 54.66], [33.72712850570679]
[ 5.94 24.62 54.76], [33.840466260910034]
[ 5.79 24.55 54.84], [33.95904731750488]
[ 5.69 24.56 54.86], [34.0729193687439]
[ 5.64 24.51 54.91], [34.18889832496643]
[ 5.27 24.5  54.95], [34.30278396606445]
[ 5.01 24.55 54.95], [34.43501687049866]
[ 4.83 24.63 54.91], [34.55197238922119]
[ 4.85 24.86 54.79], [34.66879653930664]
[ 4.92 25.14 54.63], [34.78359246253967]
[ 4.87 25.15 54.63], [34.8994402885437]
[ 4.55 25.07 54.7 ], [35.01652717590332]
[ 4.13 24.86 54.85], [35.13029718399048]
[ 4.07 24.96 54.8 ], [35.26093244552612]
[ 3.8  24.81 54.9 ], [35.37884330749512]
[ 3.9  25.28 54.63], [35.4914436340332]
[ 3.55 25.29 54.66], [35.60301470756531]
[ 3.51 25.   54.86], [35.72294044494629]
[ 3.37 24.74 55.04], [35.85393285751343]
[ 3.37 24.79 55.05], [35.97161030769348]
[ 2.99 24.72 55.11], [36.08756065368652]
[ 2.84 24.78 55.09], [36.19769835472107]
[ 2.61 24.68 55.14], [36.31507205963135]
[ 2.57 24.85 55.04], [36.446388483047485]
[ 2.39 24.8  55.06], [36.56307315826416]
[ 2.39 25.09 54.87], [36.68061542510986]
[ 2.29 25.44 54.64], [36.79394054412842]
