[1.22124533e-14 0.00000000e+00 5.50000000e+01], [1.149418592453003]
[6.49673486e-14 8.98047166e-15 5.50000000e+01], [2.138859510421753]
[ 4.10300919e-02 -6.40259563e-06  5.50136363e+01], [2.257046937942505]
[ 1.25290633e-01 -1.00958078e-03  5.50367244e+01], [2.363361120223999]
[ 2.55097122e-01 -2.02233451e-03  5.50694134e+01], [2.5000956058502197]
[ 4.30567687e-01 -3.04308376e-03  5.51109076e+01], [2.6089329719543457]
[ 6.52227210e-01 -4.07602543e-03  5.51610592e+01], [2.72186541557312]
[ 9.20744878e-01 -5.12429674e-03  5.52194180e+01], [2.825988531112671]
[ 1.23682161e+00 -6.19132937e-03  5.52854465e+01], [2.9333701133728027]
[ 1.59974996e+00 -7.28211945e-03  5.53580574e+01], [3.0592217445373535]
[ 2.00993179e+00 -1.13826591e-02  5.54366050e+01], [3.1976938247680664]
[ 2.42546226e+00 -3.84109711e-02  5.55077978e+01], [3.325150966644287]
[ 2.79918406e+00 -4.10016445e-02  5.55633599e+01], [3.4402687549591064]
[ 3.19060731 -0.05719835 55.62686334], [3.5640528202056885]
[ 3.61312152 -0.08169008 55.69472812], [3.6731619834899902]
[ 4.06303081 -0.10153028 55.76342961], [3.788980007171631]
[ 4.54036659 -0.12043324 55.83288915], [3.898883104324341]
[ 5.0314782  -0.15437273 55.89917348], [4.00709342956543]
[ 5.53610009 -0.18297687 55.96384766], [4.12431526184082]
[ 6.06191626 -0.20370892 56.02881621], [4.235382795333862]
[ 6.59912528 -0.23433555 56.09052943], [4.34793496131897]
[ 7.13662419 -0.2575954  56.14768929], [4.457393407821655]
[ 7.66328717 -0.280801   56.19939451], [4.569798231124878]
[ 8.18426447 -0.2972666  56.2486029 ], [4.694746017456055]
[ 8.70142502 -0.30470666 56.295501  ], [4.812115430831909]
[ 9.19549712 -0.3098678  56.33602918], [4.921349763870239]
[ 9.68033582 -0.31999896 56.375568  ], [5.034878730773926]
[10.14686871 -0.31461166 56.41138666], [5.147109746932983]
[10.57909787 -0.29746394 56.44148848], [5.261303663253784]
[10.99275561 -0.28155851 56.47096507], [5.372061491012573]
[11.38533801 -0.25968884 56.49810395], [5.482423305511475]
[11.74052545 -0.23231192 56.5200946 ], [5.592369318008423]
[12.0710039  -0.20934436 56.54110692], [5.699968338012695]
[12.36487329 -0.19340588 56.55788302], [5.811129570007324]
[12.64585895 -0.16683755 56.57618572], [5.942548990249634]
[12.89441403 -0.14529176 56.59017276], [6.0508058071136475]
[13.11372435 -0.11191975 56.60219448], [6.160967826843262]
[13.31431031 -0.08736018 56.61391107], [6.269294500350952]
[13.50430053 -0.05733523 56.62603266], [6.3810834884643555]
[ 1.36930798e+01 -3.47066187e-02  5.66394911e+01], [6.492844343185425]
[ 1.38737328e+01 -4.60116211e-03  5.66522596e+01], [6.604780673980713]
[1.40290228e+01 2.32956323e-02 5.66615006e+01], [6.719258785247803]
[1.42033944e+01 5.51076048e-02 5.66770168e+01], [6.831239938735962]
[14.36898655  0.07926443 56.6901771 ], [6.942471981048584]
[14.51557626  0.10889967 56.70092754], [7.061713457107544]
[14.67044585  0.11915909 56.71524191], [7.173316240310669]
[14.82955339  0.14570227 56.73059348], [7.28664755821228]
[14.98529909  0.19640671 56.74576457], [7.397932291030884]
[15.13642104  0.22212263 56.7609142 ], [7.51439356803894]
[15.29312905  0.25084811 56.77810968], [7.623687267303467]
[15.43555996  0.25581993 56.79286521], [7.731122016906738]
[15.58808511  0.24012459 56.81121521], [7.84002685546875]
[15.70484057  0.27008344 56.8227121 ], [7.949449300765991]
[15.77707605  0.33779924 56.82797031], [8.055253505706787]
[15.79443491  0.41853892 56.82493237], [8.170022964477539]
[15.76322265  0.53435298 56.81498728], [8.286525964736938]
[15.70674519  0.66321734 56.80243452], [8.39858603477478]
[15.63936126  0.80643648 56.78880194], [8.509223699569702]
[15.54543298  0.9258685  56.77033524], [8.614223003387451]
[15.45758297  1.05773921 56.75426711], [8.725675106048584]
[15.3751148   1.190563   56.73876345], [8.838784456253052]
[15.31327738  1.29817837 56.72710449], [8.948653221130371]
[15.26160877  1.39264285 56.71615783], [9.068941593170166]
[15.20437566  1.50123793 56.70303323], [9.182647705078125]
[15.16871402  1.60029207 56.69444303], [9.298006534576416]
[15.13248916  1.71866196 56.68364766], [9.420060873031616]
[15.12022655  1.8275884  56.67731233], [9.532145977020264]
[15.10091937  1.9467908  56.66731666], [9.639568090438843]
[15.10182453  2.04729884 56.66169516], [9.747720956802368]
[15.1030873   2.16131383 56.65403099], [9.862242221832275]
[15.10169799  2.28894117 56.64496572], [9.972979545593262]
[15.0841878   2.40280105 56.63293721], [10.08383846282959]
[15.06375411  2.52719479 56.62054354], [10.195251941680908]
[15.03631009  2.65471865 56.6066081 ], [10.309309482574463]
[14.98672303  2.77633395 56.71900967], [10.415059566497803]
[14.91665915  2.91519598 56.90148972], [10.531283378601074]
[14.86384629  3.03033992 57.07868275], [10.640525817871094]
[14.78552724  3.12637843 57.27099107], [10.752266645431519]
[14.66397333  3.20514346 57.48387865], [10.86034870147705]
[14.47613167  3.27642953 57.72878987], [10.970806360244751]
[14.2407168   3.34610982 57.98598338], [11.074440717697144]
[13.9899972   3.40629058 58.23136232], [11.181527137756348]
[13.69089174  3.46097871 58.49001454], [11.29370665550232]
[13.37457503  3.47420228 58.75467589], [11.408612966537476]
[13.06439701  3.47190455 59.00442411], [11.51677131652832]
[12.68212106  3.45226654 59.2826048 ], [11.62313961982727]
[12.26626331  3.46007492 59.55966096], [11.730961084365845]
