[2.22044605e-14 0.00000000e+00 1.00000000e+02], [2.1145730018615723]
[1.31496554e-01 2.60295534e-06 1.00041503e+02], [2.571662425994873]
[2.81337234e-01 3.24887890e-06 1.00051242e+02], [2.6703996658325195]
[4.30435786e-01 3.47711483e-06 1.00055539e+02], [2.7736034393310547]
[5.78485490e-01 3.66051654e-06 1.00060998e+02], [2.8695085048675537]
[7.26145810e-01 3.90816636e-06 1.00067665e+02], [2.9645376205444336]
[8.73609066e-01 4.23163154e-06 1.00075102e+02], [3.0586466789245605]
[1.02095394e+00 4.62974611e-06 1.00083031e+02], [3.1537694931030273]
[1.16823713e+00 5.10143611e-06 1.00091262e+02], [3.250619411468506]
[1.31550134e+00 5.64533121e-06 1.00099656e+02], [3.351433038711548]
[1.46277792e+00 6.25948573e-06 1.00108108e+02], [3.446305990219116]
[1.61008977e+00 6.94151711e-06 1.00116540e+02], [3.5413808822631836]
[1.75745327e+00 7.68880246e-06 1.00124897e+02], [3.6402881145477295]
[1.90488023e+00 8.49858274e-06 1.00133133e+02], [3.7323265075683594]
[2.05237904e+00 9.36805859e-06 1.00141219e+02], [3.8257124423980713]
[2.19995557e+00 1.02944394e-05 1.00149131e+02], [3.9271228313446045]
[2.34761384e+00 1.12749760e-05 1.00156851e+02], [4.041561126708984]
[2.49535649e+00 1.23069736e-05 1.00164365e+02], [4.140785217285156]
[2.64318515e+00 1.33877954e-05 1.00171664e+02], [4.240148305892944]
[2.79110069e+00 1.45148592e-05 1.00178740e+02], [4.334442615509033]
[2.93910346e+00 1.56856305e-05 1.00185589e+02], [4.4295244216918945]
[3.08719337e+00 1.68976146e-05 1.00192205e+02], [4.5283167362213135]
[3.23537003e+00 1.81483477e-05 1.00198585e+02], [4.627881288528442]
[3.38363285e+00 1.94353884e-05 1.00204727e+02], [4.7201902866363525]
[3.53198104e+00 2.07563104e-05 1.00210629e+02], [4.815136194229126]
[3.68041372e+00 2.21086961e-05 1.00216289e+02], [4.915595054626465]
