[0. 0. 0.], [31.05455207824707]
[ 1.000e-02 -1.000e-02  5.501e+01], [31.651653289794922]
[-1.0e-02 -3.0e-02  5.5e+01], [31.735572576522827]
[-1.0e-02 -3.0e-02  5.5e+01], [31.81964135169983]
[1.810e+00 3.000e-02 5.559e+01], [31.904524326324463]
[10.19 10.73 55.72], [31.98828649520874]
[ 6.92  5.6  54.86], [32.07320952415466]
[ 5.61  4.18 54.85], [32.1579110622406]
[ 4.11  3.7  55.21], [32.24190163612366]
[ 4.    4.12 55.41], [32.32598876953125]
[ 4.06  4.26 55.34], [32.41102433204651]
[ 4.09  4.16 55.25], [32.49529814720154]
[ 4.1   4.21 55.25], [32.57955813407898]
[ 4.06  4.26 55.27], [32.663740158081055]
[ 4.08  4.26 55.28], [32.74863529205322]
[ 4.09  4.28 55.29], [32.83273100852966]
[ 4.1   4.29 55.3 ], [32.91721487045288]
[ 4.1   4.29 55.3 ], [33.00202202796936]
[ 4.08  4.3  55.29], [33.08676862716675]
[ 4.09  4.3  55.29], [33.171579122543335]
[ 4.12  4.31 55.28], [33.25552845001221]
[ 4.15  4.35 55.27], [33.3404541015625]
[ 4.17  4.39 55.26], [33.42491841316223]
[ 4.17  4.42 55.26], [33.50981640815735]
[ 4.22  4.43 55.29], [33.59467911720276]
[ 4.28  4.4  55.29], [33.67857027053833]
[ 4.34  4.38 55.31], [33.7627215385437]
[ 4.35  4.36 55.28], [33.854047536849976]
[ 4.35  4.37 55.29], [33.93783140182495]
[ 4.36  4.36 55.29], [34.022099018096924]
[ 5.43  4.69 55.34], [34.106356620788574]
[10.36 12.45 49.06], [34.190595388412476]
[12.89 14.4  52.03], [34.27427005767822]
[13.41 14.81 52.08], [34.35790705680847]
[11.56 12.06 53.05], [34.44209575653076]
[10.63 11.44 53.27], [34.526493549346924]
[10.14 11.26 53.2 ], [34.610410928726196]
[10.36 11.33 53.47], [34.69411849975586]
[10.39 11.4  53.47], [34.77823519706726]
[10.48 11.36 53.74], [34.86234712600708]
[10.62 11.32 53.59], [34.945916175842285]
[10.53 11.29 53.7 ], [35.03043174743652]
[10.38 11.39 53.64], [35.11489510536194]
[10.35 11.36 53.82], [35.198978900909424]
[10.29 11.36 53.95], [35.28312301635742]
[10.39 11.31 53.86], [35.367701053619385]
[10.42 11.29 53.84], [35.452348709106445]
[10.51 11.24 53.84], [35.536940813064575]
[10.58 11.19 53.85], [35.621079444885254]
[10.53 11.17 53.71], [35.70449256896973]
[10.6  11.11 54.01], [35.78878307342529]
[10.6  11.08 54.08], [35.87298512458801]
[10.56 11.1  54.06], [35.95666193962097]
[10.53 11.1  54.07], [36.04047870635986]
[10.36  9.38 56.17], [36.12523889541626]
[14.66 -2.89 54.55], [36.210180044174194]
[12.67  2.87 55.58], [36.29447913169861]
[10.2   4.   55.94], [36.378963232040405]
[ 9.25  4.25 55.65], [36.46277332305908]
[ 9.1   3.83 54.48], [36.54652643203735]
[ 9.47  3.81 54.91], [36.63699531555176]
[ 9.74  4.25 56.61], [36.72081661224365]
[ 9.81  4.99 55.58], [36.80474400520325]
[ 9.01  5.08 56.01], [36.88909363746643]
[ 9.92  5.21 55.35], [36.973286628723145]
[ 9.83  4.99 55.13], [37.05731511116028]
[ 9.86  4.99 55.18], [37.14223551750183]
[ 9.78  4.94 55.2 ], [37.227133989334106]
[ 9.77  4.97 55.2 ], [37.31160593032837]
[ 9.78  4.95 55.25], [37.39644193649292]
[ 9.77  4.95 55.26], [37.4804425239563]
[ 9.77  4.95 55.27], [37.56503486633301]
[ 9.77  4.95 55.25], [37.64998769760132]
[ 9.78  4.94 55.25], [37.734909772872925]
[ 9.77  4.95 55.24], [37.819737672805786]
[ 9.76  4.94 55.23], [37.90433430671692]
[ 9.74  4.96 55.24], [37.98918652534485]
[ 9.73  4.96 55.22], [38.073307275772095]
[ 9.72  4.97 55.23], [38.15708923339844]
[10.09  3.2  55.82], [38.241783142089844]
[13.06 -6.39 55.37], [38.32648205757141]
[12.15 -1.71 55.27], [38.41040539741516]
[10.05  1.08 55.53], [38.49401497840881]
[ 9.33  0.56 55.46], [38.57827425003052]
[ 9.38  0.78 55.56], [38.662089586257935]
[ 9.51  0.35 55.55], [38.74585843086243]
[ 9.47  0.58 55.66], [38.83010149002075]
[ 9.42  0.71 55.63], [38.91527485847473]
[ 9.59  1.05 55.66], [39.00049448013306]
[ 9.58  0.82 55.52], [39.085206747055054]
[ 9.64  0.83 55.52], [39.169095277786255]
[ 9.61  0.83 55.57], [39.25390672683716]
[ 9.61  0.83 55.56], [39.33854389190674]
[ 9.6   0.84 55.56], [39.42362332344055]
[ 9.6   0.84 55.56], [39.507919788360596]
[ 9.59  0.85 55.57], [39.592405796051025]
[ 9.59  0.83 55.57], [39.6766095161438]
[ 9.59  0.82 55.57], [39.76185178756714]
[ 9.6   0.8  55.57], [39.84655547142029]
[ 9.6   0.8  55.57], [39.93172240257263]
[ 9.61  0.79 55.57], [40.01613473892212]
[ 9.62  0.8  55.57], [40.10065770149231]
[ 9.65  0.73 55.58], [40.185237884521484]
[ 9.67  0.74 55.55], [40.268754959106445]
[ 9.04 -0.18 56.27], [40.35305070877075]
[ 12.06 -11.92  52.57], [40.43727254867554]
[12.38 -6.79 53.64], [40.52145981788635]
[ 9.74 -5.07 54.9 ], [40.60646295547485]
[ 9.24 -4.05 55.33], [40.69040846824646]
[ 9.49 -4.73 55.3 ], [40.774675607681274]
[ 9.61 -4.45 55.26], [40.859259605407715]
[ 9.8  -4.72 55.16], [40.94491481781006]
[ 9.78 -4.41 55.23], [41.02981996536255]
[ 9.75 -4.45 55.2 ], [41.1141722202301]
[ 9.82 -4.36 55.19], [41.19925665855408]
[ 9.83 -4.43 55.13], [41.28368163108826]
[ 9.85 -4.45 55.13], [41.36869239807129]
[ 9.84 -4.43 55.13], [41.452942848205566]
[ 9.82 -4.42 55.13], [41.53775715827942]
[ 9.81 -4.41 55.13], [41.62244153022766]
[ 9.8  -4.4  55.14], [41.70731258392334]
[ 9.8  -4.39 55.14], [41.7928249835968]
[ 9.87 -4.52 55.09], [41.87789607048035]
[ 9.83 -4.47 55.09], [41.96292757987976]
[ 9.83 -4.46 55.12], [42.04822874069214]
[ 9.82 -4.47 55.11], [42.13332414627075]
[ 9.82 -4.46 55.12], [42.218597412109375]
[ 9.82 -4.47 55.11], [42.3031325340271]
[ 9.81 -4.46 55.12], [42.387815952301025]
