[0. 0. 0.], [1.5085210800170898]
[ 37.48 -24.19  81.91], [2.474416494369507]
[ 37.45 -24.17  81.85], [2.5981171131134033]
[ 37.43 -24.15  81.83], [2.7099506855010986]
[ 37.43 -24.15  81.83], [2.8291120529174805]
[ 36.24 -24.05  81.84], [2.950676441192627]
[ 34.75 -22.59  81.84], [3.0629231929779053]
[ 32.68 -21.78  81.7 ], [3.170625925064087]
[ 29.45 -20.54  81.21], [3.2797398567199707]
[ 25.39 -19.21  80.26], [3.396970748901367]
[ 22.   -18.94  79.23], [3.51338791847229]
[ 19.56 -19.15  78.34], [3.6242480278015137]
[ 17.08 -19.26  77.27], [3.7365810871124268]
[ 15.48 -19.74  76.51], [3.8505442142486572]
[ 14.45 -20.07  75.99], [3.964723825454712]
[ 13.97 -20.3   75.74], [4.09501838684082]
[ 13.04 -20.18  75.2 ], [4.2128167152404785]
[ 13.08 -20.24  75.23], [4.343281269073486]
[  9.34 -18.9   72.79], [4.4670515060424805]
[ 23.47 -21.68  79.85], [4.587797403335571]
